HAC,DEN,BHC
403.276,2.14529,414.304
400.453,2.14576,411.191
396.952,2.14557,408.166
386.155,2.14759,400.45
362.84,2.15873,384.887
340.491,2.1784,372.881
331.586,2.19384,369.232
328.409,2.20811,364.884
331.097,2.2245,358.324
333.401,2.24637,349.447
332.355,2.27156,339.507
328.997,2.28807,329.909
326.067,2.28932,321.473
327.617,2.27526,316.18
333.55,2.24618,313.719
338.732,2.2084,311.213
342.354,2.17287,311.093
344.908,2.14745,313.974
347.671,2.12948,318.343
350.37,2.11858,322.72
351.712,2.11461,326.138
350.026,2.11799,327.786
347.674,2.12668,328.894
345.589,2.1362,330.099
342.02,2.1452,330.498
318.784,2.16926,319.81
275.469,2.23269,299.651
247.286,2.29769,286.831
241.742,2.3377,283.892
243.46,2.35695,281.992
243.839,2.36997,276.038
245.266,2.37637,271.153
251.007,2.37219,270.727
260.629,2.35753,272.842
272.243,2.33998,275.49
283.765,2.3232,278.493
293.49,2.30942,281.654
301.578,2.29879,285.57
310.585,2.29042,292.052
314.15,2.28797,296.526
316.157,2.28922,300.356
315.308,2.29257,303.057
313.625,2.29474,304.676
312.848,2.29583,307.01
313.507,2.3005,310.847
314.955,2.31251,314.799
316.768,2.33125,318.174
318.681,2.34891,321.259
321.912,2.36152,324.821
325.65,2.36698,328.564
329.19,2.36637,332.428
332.766,2.36217,335.96
335.682,2.35574,337.743
337.369,2.34706,338.228
338.359,2.33612,338.799
338.939,2.322,338.625
339.581,2.29997,337.522
340.998,2.26569,337.717
342.992,2.23629,339.323
344.98,2.22381,340.731
346.694,2.2296,341.836
348.442,2.24813,343.247
350.426,2.27105,344.581
348.473,2.29527,343.542
344.203,2.31676,341.131
339.579,2.33128,339.125
336.102,2.33737,338.523
334.469,2.33678,339.02
335.381,2.33016,339.87
337.118,2.32081,340.391
338.647,2.31632,341.965
339.497,2.32054,343.191
339.697,2.32927,342.962
339.646,2.33491,343.284
339.943,2.33665,344.867
341.102,2.33422,346.635
342.321,2.32884,347.714
341.889,2.32177,346.983
339.08,2.31356,344.442
337.093,2.30405,343.424
337.212,2.2959,344.294
337.777,2.29138,343.703
337.886,2.28936,341.89
337.363,2.2894,341.072
336.555,2.29098,340.367
335.669,2.29228,338.545
334.684,2.29445,338.266
333.317,2.30004,339.189
332.826,2.30605,338.883
335.13,2.30905,340.202
340.898,2.30848,344.517
345.521,2.30659,347.268
349.108,2.30488,349.677
352.519,2.30383,353.035
355.25,2.30333,356.366
358.517,2.30256,360.461
362.398,2.30095,364.273
364.957,2.29885,366.868
367.084,2.29693,369.396
369.765,2.29536,372.688
373.524,2.29352,376.757
377.891,2.2904,380.95
384.365,2.28464,386.029
388.815,2.27791,389.792
392.521,2.26973,393.598
397.397,2.25885,398.644
402.206,2.2451,402.748
406.632,2.2291,406.262
410.258,2.21379,409.594
412.956,2.19929,412.54
414.682,2.18669,415.081
415.532,2.17702,417.287
415.171,2.17078,418.839
414.738,2.16769,420.393
414.963,2.16721,422.044
415.767,2.16857,423.543
416.815,2.17033,424.77
417.613,2.17187,425.757
417.028,2.17287,425.971
413.525,2.17389,424.253
411.348,2.17575,424.528
412.519,2.17777,426.238
411.906,2.17865,424.461
408.692,2.17867,420.666
402.707,2.17944,417.288
401.611,2.18016,418.467
402.79,2.18069,419.814
402.62,2.18153,417.723
401.934,2.1826,415.674
401.852,2.18374,415.483
402.161,2.18524,415.445
402.496,2.18739,415.097
402.89,2.18996,414.808
403.123,2.19213,414.063
403.006,2.19331,412.815
402.731,2.19353,411.963
402.01,2.19312,411.295
398.764,2.19238,408.465
383.223,2.19529,397.565
353.232,2.21046,379.975
333.22,2.2334,371.365
329.55,2.25262,370.496
342.145,2.2645,371.92
360.174,2.26952,371.567
366.342,2.27419,364.8
352.471,2.28972,349.424
322.71,2.31928,329.579
305.958,2.33416,323.323
302.594,2.33466,322.169
304.373,2.32783,315.511
308.657,2.31433,307.756
314.087,2.29042,303.108
319.676,2.26154,300.66
326.064,2.22967,300.772
334.019,2.19947,304.404
341.384,2.17528,309.938
342.544,2.16967,312.766
340.677,2.17812,313.896
339.097,2.18761,314.728
337.462,2.19055,316.371
335.454,2.19121,319.02
332.626,2.19885,321.486
331.281,2.21661,324.323
331.544,2.24309,327.932
332.864,2.27134,331.739
333.873,2.29243,334.881
335.463,2.30672,338.739
338.271,2.31607,342.869
343.228,2.31981,347.096
349.844,2.31897,352.608
357.103,2.31521,358.544
362.392,2.31053,363.307
366.383,2.30547,367.85
370.862,2.29967,373.032
376.186,2.29257,378.607
380.41,2.28398,382.818
383.61,2.27565,386.499
387.095,2.26692,390.914
389.872,2.25686,394.501
388.829,2.24581,395.001
384.532,2.23722,393.484
381.322,2.23155,393.45
381.845,2.22703,395.358
384.655,2.22245,397.351
387.558,2.2177,398.579
386.86,2.21367,397.036
381.902,2.2122,393.574
373.209,2.21489,388.74
359.268,2.22264,379.706
331.573,2.24123,365.671
303.804,2.27306,351.993
292.614,2.30029,343.444
289.866,2.31071,333.474
292.861,2.30984,324.832
297.908,2.30501,317.257
302.205,2.29811,310.048
304.596,2.2927,304.154
305.206,2.28889,299.599
305.813,2.28493,297.009
308.848,2.2788,297.708
315.54,2.26908,300.927
320.071,2.26022,302.716
323.03,2.25822,304.929
324.577,2.26772,308.113
324.5,2.28614,310.414
323.328,2.3028,311.639
321.337,2.31357,312.754
319.398,2.31968,314.569
318.814,2.32287,317.105
320.311,2.32467,320.571
322.557,2.32621,323.784
325,2.32707,326.45
328.118,2.32697,330.014
333.179,2.3254,334.729
340.262,2.32272,339.798
347.432,2.31977,344.686
354.248,2.31723,350.141
359.747,2.31518,355.4
362.775,2.31334,359.484
363.175,2.31132,362.17
361.129,2.30869,363.547
357.011,2.30557,363.457
349.078,2.3028,360.029
336.734,2.30138,352.842
321.121,2.30146,342.999
310.969,2.29915,335.661
305.016,2.29586,330.426
305.429,2.29519,328.394
307.463,2.30017,325.96
310.832,2.30846,323.726
312.314,2.31715,320.339
311.579,2.32539,317.195
311.039,2.33194,316.601
312.557,2.33518,317.943
316.08,2.33501,319.893
320.719,2.33236,322.228
322.529,2.32938,322.824
322.883,2.3262,322.397
321.173,2.32309,321.437
321.518,2.32022,323.816
326.207,2.31801,329.016
331.278,2.31639,331.862
334.857,2.3143,333.144
339.174,2.31154,337.171
344.05,2.30877,341.881
346.97,2.30629,344.486
347.45,2.30431,346.033
345.038,2.3031,346.307
341.047,2.30272,345.993
341.278,2.3024,349.238
345.497,2.30246,353.906
348.222,2.30285,355.599
348.128,2.30303,355.025
347.59,2.30285,355.775
346.821,2.3028,356.573
344.44,2.30325,355.283
342.088,2.30407,354.265
341.739,2.30475,354.78
340.178,2.30498,352.482
332.478,2.30497,344.997
321.427,2.30422,336.823
312.88,2.30179,331.186
308.904,2.29797,326.309
308.107,2.2948,321.89
309.287,2.29513,318.961
311.834,2.29732,317.281
315.468,2.29744,316.603
319.641,2.29647,317.158
323.423,2.30024,318.635
323.823,2.31203,318.805
320.205,2.32655,316.943
313.261,2.34213,313.346
308.248,2.35674,311.538
307.738,2.36659,313.704
311.646,2.36931,318.085
316.232,2.36634,320.835
319.851,2.36026,322.082
321.743,2.3538,323.039
322.329,2.34839,323.774
324.086,2.34388,325.895
326.471,2.3401,328.462
325.2,2.33729,326.687
314.901,2.33518,317.412
309.174,2.32613,313.765
311.722,2.31163,317.775
315.134,2.3054,320.12
318.275,2.31065,320.773
319.317,2.32169,320.701
318.205,2.33276,319.797
316.713,2.34098,319.77
316.567,2.34573,321.577
319.854,2.34743,324.483
321.68,2.34802,325.584
319.978,2.34854,324.11
317.414,2.34828,322.35
313.295,2.34725,320.454
315.942,2.34363,323.861
320.364,2.34044,326.815
321.59,2.33923,324.666
319.001,2.33924,321.105
317.547,2.33908,321.763
318.035,2.3398,323.478
319.886,2.34184,325.256
323.208,2.34423,328.143
327.596,2.34589,331.275
336.786,2.34508,337.533
346.1,2.34241,343.892
352.914,2.33954,348.531
358.164,2.33673,353.132
362.245,2.33378,358.623
367.064,2.33016,365.606
371.579,2.32601,371.764
374.289,2.32179,375.17
372.899,2.31882,374.588
363.391,2.31941,370.908
358.204,2.32074,371.199
364.414,2.31982,375.846
370.076,2.31894,379.471
373.781,2.31892,381.716
382.818,2.31607,387.116
388.957,2.31102,391.374
393.35,2.30403,394.972
396.688,2.2964,398.557
398.949,2.28834,401.662
399.849,2.27997,403.714
399.504,2.27188,404.937
399.193,2.2647,406.302
399.291,2.25921,408.079
400.085,2.2541,410.193
401.261,2.25036,412.191
402.138,2.24785,413.619
402.553,2.24636,414.454
403.013,2.24596,415.41
403.882,2.24593,416.72
405.023,2.24563,417.856
406.523,2.24486,419.014
408.049,2.24343,419.958
409.047,2.24155,420.147
409.729,2.23998,420.555
410.492,2.23917,421.686
411.109,2.23923,422.448
411.698,2.2398,422.945
412.787,2.23987,423.631
414.127,2.2386,424.247
415.546,2.23632,424.782
417.463,2.23438,425.865
419.536,2.23365,427.274
421.709,2.23408,428.635
424.572,2.23435,430.263
426.415,2.23335,431.057
426.65,2.23141,430.726
426.526,2.22987,430.455
426.318,2.2293,430.968
426.403,2.22884,431.55
426.25,2.22812,431.381
425.266,2.22754,430.46
424.484,2.22758,430.45
425.123,2.22722,431.509
425.944,2.22543,431.71
425.818,2.2229,430.624
425.212,2.22066,429.709
424.65,2.21934,429.615
424.236,2.21936,429.703
424.429,2.22069,429.854
425.245,2.22296,429.945
425.977,2.2257,429.497
426.22,2.22773,428.624
426.383,2.22868,428.168
426.894,2.22849,428.46
427.549,2.22788,428.946
428.03,2.22731,429.435
428.245,2.22667,429.482
427.803,2.22603,428.619
426.961,2.22584,428.131
425.225,2.22676,428.128
424.211,2.22872,428.641
425.115,2.23034,429.868
426.972,2.23079,431.265
427.632,2.23029,431.316
427.367,2.22934,430.169
426.216,2.22872,428.833
421.656,2.23037,426.005
395.079,2.2484,407.342
355.814,2.28901,378.767
341.199,2.33144,368.373
343.857,2.3604,368.638
354.873,2.37295,363.707
370.869,2.37286,357.718
383.59,2.36791,352.286
381.515,2.36734,341.471
370.843,2.36958,332.743
363.22,2.36925,333.836
362.11,2.36497,338.946
356.931,2.36116,339.436
339.227,2.36369,330.96
315.85,2.37288,318.388
308.961,2.37776,317.892
319.297,2.37473,326.034
332.302,2.37286,326.439
344.036,2.37193,323.709
361.388,2.3668,331.165
379.169,2.3584,343.741
392.598,2.34809,355.577
401.04,2.33758,364.312
398.837,2.3297,369.615
366.599,2.33448,350.802
352.901,2.33939,351.817
371.166,2.33433,372.584
393.155,2.32178,386.768
398.871,2.30916,390.042
400.854,2.29827,393.555
401.322,2.28772,398.627
399.733,2.27905,402.467
396.735,2.27272,404.429
393.983,2.26769,405.713
389.326,2.26416,404.209
374.983,2.26709,394.728
342.531,2.28612,374.524
312.852,2.31205,356.769
301.93,2.32843,346.361
304.224,2.32999,340.376
309.359,2.33089,332.002
310.426,2.33912,319.696
307.189,2.34777,305.9
302.878,2.34878,296.181
301.174,2.34088,293.22
304.236,2.32398,295.052
310.604,2.30383,298.357
318.181,2.28369,302.062
328.641,2.26288,308.51
339.675,2.24396,315.825
341.932,2.23948,317.973
342.795,2.24412,320.318
342.778,2.2534,323.81
341.994,2.26689,327.028
339.819,2.28366,328.569
336.013,2.30323,328.827
330.408,2.32422,328.642
326.359,2.34296,329.866
326.749,2.35818,333.916
332.436,2.36833,340.358
344.556,2.37127,349.421
357.636,2.36763,358.114
368.002,2.35875,365.981
371.513,2.34768,369.254
337.678,2.34913,343.472
309.544,2.35298,327.952
302.8,2.34003,325.923
304.658,2.31243,325.507
312.155,2.28335,327.986
317.408,2.28422,328.797
325.135,2.3059,326.794
323.953,2.31791,314.09
318.782,2.31398,307.92
316.628,2.30886,316.299
318.826,2.31135,319.928
320.539,2.31228,317.704
318.338,2.30788,313.573
315.809,2.29891,311.885
315.366,2.28994,312.925
316.784,2.28445,314.469
319.2,2.28326,316.296
321.664,2.28562,317.35
322.312,2.28939,316.49
319.617,2.29466,314.162
313.628,2.30399,311.315
305.853,2.31729,309.218
299.113,2.33126,307.593
294.426,2.34428,304.727
290.287,2.35562,301.186
288.283,2.36444,300.674
289.842,2.36934,302.347
293.303,2.37,302.829
297.087,2.36622,303.418
301.305,2.35945,305.487
305.253,2.35188,306.829
307.946,2.34489,307.443
308.778,2.33878,307.041
307.669,2.33157,304.885
306.812,2.3223,304.671
307.149,2.31618,307.229
308.711,2.31643,309.288
310.329,2.31973,309.692
310.681,2.32313,310.053
310.818,2.3262,312.169
311.51,2.32853,314.201
311.187,2.32873,313.779
310.166,2.32599,313.653
310.866,2.32159,316.016
313.857,2.31779,319.422
319.446,2.3155,324.142
323.475,2.3154,327.347
326.885,2.31581,329.861
331.164,2.31482,334.07
335.745,2.31159,338.139
337.973,2.307,339.334
336.03,2.30213,337.56
327.744,2.29766,331.1
318.98,2.29042,325.164
315.05,2.27823,323.499
314.623,2.26528,322.412
316.738,2.25503,321.469
319.851,2.24674,320.631
321.945,2.24289,319.617
322.103,2.24536,318.302
320.247,2.25558,316.883
315.327,2.27545,314.844
307.968,2.29829,311.136
299.96,2.31619,306.483
292.77,2.33167,302.734
286.932,2.34395,298.867
279.868,2.35361,292.052
270.749,2.36148,285.089
263.352,2.36768,280.206
256.248,2.37397,275.077
247.946,2.3831,268.301
239.596,2.39518,261.959
234.983,2.40736,259.088
235.546,2.41659,259.228
239.549,2.42126,260.423
246.371,2.42383,262.124
252.672,2.4263,262.82
257.486,2.4272,263.749
264.291,2.42539,266.756
272.6,2.42272,271.174
285.654,2.41902,279.168
304.432,2.41242,291.617
315.928,2.40516,302.521
329.631,2.39592,314.954
343.36,2.38614,327.933
356.945,2.37708,341.761
365.332,2.3696,354.819
370.476,2.36254,363.983
374.441,2.35494,373.41
375.256,2.34809,378.561
351.618,2.34933,360.176
318.014,2.35567,343.654
309.399,2.35423,343.917
308.281,2.33983,340.669
311.225,2.30753,337.432
316.303,2.27491,336.331
322.312,2.25738,334.603
326.101,2.25366,331.454
328.757,2.25578,328.821
329.67,2.26595,327.75
328.229,2.28881,327.158
323.861,2.31842,324.511
318.175,2.34457,319.975
313.59,2.35907,315.879
310.948,2.3587,314.251
311.059,2.34411,314.271
313.793,2.31995,314.687
317.984,2.29691,315.935
323.607,2.28215,318.289
326.593,2.27789,318.437
327.342,2.28063,317.484
326.788,2.28608,317.065
325.302,2.29255,317.056
322.296,2.30134,315.945
314.503,2.31518,310.536
291,2.34814,294.862
260.531,2.39132,280.125
252.556,2.41295,279.346
261.737,2.40684,286.546
271.846,2.39007,288.578
277.23,2.37745,286.575
288.694,2.3637,291.103
309.733,2.3445,302.985
320.022,2.34029,307.632
322.263,2.35103,308.011
321.905,2.36199,309.376
321.174,2.36904,312.702
321.998,2.37027,316.619
321.849,2.36848,318.952
318.89,2.36673,318.951
313.348,2.36592,317.11
307.354,2.36486,314.576
306.277,2.36035,314.49
304.417,2.35435,313.272
303.276,2.34606,311.179
303.109,2.33424,309.261
303.84,2.32086,308.112
305.042,2.31261,307.58
306.005,2.31006,307.059
305.954,2.3103,305.875
304.501,2.31179,303.72
301.656,2.31566,300.918
297.744,2.3225,298.312
293.186,2.33145,296.259
288.374,2.34141,294.2
283.629,2.35214,292.07
277.233,2.36581,288.811
272.608,2.38335,287.233
274.6,2.40256,290.169
286.035,2.41988,297.374
299.735,2.42844,304.916
314.904,2.42568,313.511
322.638,2.41606,317.769
329.734,2.40186,322.394
337.289,2.38746,329.138
343.945,2.37531,335.76
348.791,2.36588,341.336
353.548,2.3582,347.535
360.346,2.35088,355.939
366.1,2.34409,363.957
368.795,2.33813,369.692
371.638,2.3324,374.565
375.162,2.32663,379.214
378.331,2.32128,382.996
381.174,2.3166,386.353
381.811,2.31325,388.243
384.622,2.30982,392.439
388.304,2.30553,396.396
391.852,2.30065,399.193
395.934,2.29512,402.518
400.764,2.28722,406.797
404.54,2.27798,409.594
404.768,2.26955,410.05
401.997,2.26442,409.971
400.497,2.2614,410.968
399.578,2.25873,411.607
398.869,2.25557,411.806
396.854,2.25335,410.315
394.748,2.25215,409.316
394.04,2.25083,409.708
392.916,2.24981,408.579
390.972,2.25024,406.621
386.306,2.2529,402.494
364.748,2.26897,386.065
322.173,2.30448,362.65
293.206,2.33954,347.434
289.775,2.34851,343.509
297.175,2.33162,339.077
307.351,2.31049,329.985
319.965,2.29703,322.576
333.766,2.28568,319.186
335.376,2.29307,311.564
334.021,2.3133,307.19
330.876,2.33611,305.273
328.047,2.35337,303.82
328.312,2.35714,305.129
330.929,2.34533,309.295
335.288,2.32165,314.26
341.141,2.29599,319.668
346.106,2.27778,324.578
349.432,2.27125,328.752
350.723,2.27477,331.856
349.845,2.28472,333.801
347.43,2.29742,335.138
344.138,2.3105,335.95
341.467,2.32182,337.034
338.093,2.33323,338.313
335.367,2.34432,339.644
334.254,2.3555,341.03
334.437,2.36404,342.188
334.462,2.36547,341.394
334.583,2.35284,338.824
331.609,2.32188,334.505
332.085,2.27167,334.693
336.085,2.22445,337.178
341.214,2.18809,338.338
344.404,2.1616,338.068
346.205,2.14197,338.383
347.421,2.12997,340.304
348.878,2.12723,342.695
351.997,2.12984,344.33
354.78,2.13491,344.833
353.976,2.1478,344.404
350.83,2.17158,343.544
347.41,2.20199,342.799
343.779,2.23316,341.914
340.642,2.25874,340.849
336.907,2.27512,338.86
333.278,2.28062,336.583
333.88,2.27362,336.861
339.127,2.25701,339.179
343.603,2.24066,340.398
346.819,2.23241,341.202
347.963,2.2337,341.229
348.255,2.23793,340.586
348.498,2.23952,340.337
348.982,2.23898,340.907
349.398,2.24194,341.809
348.094,2.2553,342.153
343.868,2.27799,341.281
338.301,2.30294,339.689
336.16,2.324,339.597
338.243,2.3398,341.783
343.123,2.35017,345.413
344.792,2.35779,346.255
335.75,2.36526,339.264
322.545,2.36997,330.403
318.963,2.363,330.309
324.75,2.3478,334.714
331.115,2.3368,336.001
332.855,2.33645,334.516
332.662,2.34266,333.454
332.081,2.34849,332.996
331.662,2.35102,333.811
332.418,2.35031,336.098
334.38,2.3474,338.347
338.153,2.34251,341.198
343.144,2.33638,344.369
344.609,2.33135,344.914
344.235,2.32794,345.319
344.816,2.32546,347.464
348.991,2.32321,351.748
355.064,2.32123,356.872
360.653,2.31948,361.414
365.662,2.3174,366.05
371.709,2.31428,371.873
378.754,2.30961,378.525
387.701,2.3027,386.264
397.885,2.2934,394.015
407.801,2.28366,400.818
416.798,2.27148,407.156
421.758,2.25722,411.646
423.791,2.24072,414.541
424.576,2.22546,416.509
424.943,2.21153,417.64
425.284,2.19923,418.258
425.517,2.18874,418.169
425.426,2.17942,417.32
425.304,2.17125,415.672
425.203,2.16455,413.699
424.965,2.15923,410.781
424.68,2.15553,406.709
424.462,2.15388,402.364
423.766,2.15391,397.303
421.17,2.15524,388.905
405.223,2.16,371.768
372.109,2.17419,345.304
351.232,2.20251,330.687
348.137,2.24051,328.49
350.137,2.27034,329.608
344.462,2.28763,324.455
338.631,2.29152,318.545
334.989,2.28538,315.172
333.973,2.27446,313.315
334.282,2.25985,311.684
335.258,2.24753,311.517
335.85,2.24464,312.674
335.213,2.25168,313.791
333.87,2.26602,314.708
332.031,2.28814,316.242
324.155,2.32115,315.43
323.206,2.34815,317.409
328.972,2.36235,322.38
337.83,2.36465,328.218
344.881,2.35996,332.19
350.175,2.35332,335.164
348.33,2.34829,334.594
335.644,2.34657,328.021
317.705,2.34668,319.483
308.982,2.34276,317.723
311.368,2.33268,321.534
316.454,2.32518,323.988
319.98,2.32551,323.759
318.452,2.33281,320.385
313.203,2.34193,315.588
308.977,2.34782,313.253
309.872,2.34978,315.411
315.483,2.35274,319.97
319.428,2.36283,322.502
324.991,2.37538,325.511
329.691,2.38495,328.536
335.388,2.38832,332.84
343.523,2.38443,339.206
352.992,2.3755,346.287
361.685,2.36538,352.764
367.518,2.35646,358.392
371.435,2.34902,364.768
374.88,2.34258,371.542
378.391,2.33687,377.278
381.254,2.33186,381.635
384.793,2.32705,386.277
392.814,2.32109,393.166
400.377,2.31419,399.281
408.4,2.30607,405.333
415.593,2.29639,410.864
419.953,2.28362,414.947
421.869,2.27101,418.348
422.947,2.2595,421.284
423.404,2.2477,423.514
423.326,2.23675,425.373
423.193,2.22849,427.224
423.522,2.22241,429.176
424.224,2.2179,430.96
425.093,2.21493,432.39
425.778,2.21345,433.367
425.818,2.2132,433.361
425.252,2.21403,432.868
424.729,2.21558,433.078
424.948,2.21705,433.738
425.415,2.21814,433.842
425.769,2.21884,433.504
425.992,2.21933,433.156
425.793,2.21963,432.482
425.396,2.22035,431.964
425.445,2.22161,432.239
425.884,2.22316,432.44
426.063,2.22482,431.825
426.005,2.22669,431.125
425.917,2.22833,430.729
425.644,2.22968,430.118
424.886,2.23111,429.029
425.275,2.23238,429.462
426.619,2.23293,430.504
426.918,2.23292,429.219
426.382,2.23329,427.322
425.872,2.2342,426.731
424.615,2.23552,425.634
421.273,2.23858,422.834
417.689,2.24301,420.539
415.821,2.24632,419.753
417.957,2.24582,421.73
419.445,2.24268,421.047
417.987,2.24048,416.587
414.272,2.24192,413.099
406.535,2.24879,408.049
394.419,2.26331,399.002
393.583,2.27406,400.674
400.871,2.27556,407.023
402.96,2.27407,404.093
402.845,2.27282,397.495
396.098,2.27658,389.729
386.812,2.28299,384.828
360.603,2.30222,366.99
336.867,2.32614,354.692
314.097,2.3502,341.679
298.2,2.36926,331.515
296.331,2.37238,328.601
305.246,2.36056,328.188
316.676,2.35014,323.458
327.137,2.34771,317.139
334.477,2.35231,312.108
336.26,2.36122,306.901
335.192,2.36979,303.309
333.933,2.37621,303
332.961,2.38029,304.258
332.025,2.38331,306.472
332.69,2.38632,310.169
334.842,2.38953,314.91
338.054,2.39253,320.656
342.714,2.39347,327.368
352.768,2.39051,336.676
365.464,2.38504,347.226
376.298,2.37871,358.425
387.09,2.37093,371.507
396.113,2.36138,383.21
402.779,2.35076,391.655
407.362,2.33914,398.887
408.516,2.32729,403.989
406.242,2.31707,407.131
404.544,2.30842,411.092
404.033,2.3007,414.569
403.861,2.29278,416.83
403.329,2.28534,418.331
403.105,2.27829,419.752
403.93,2.27123,421.417
404.094,2.26501,421.409
403.504,2.26072,420.213
402.238,2.25837,419.429
401.977,2.25674,419.577
402.332,2.25509,419.433
402.684,2.25358,419.287
403.081,2.25345,419.354
403.129,2.25489,418.726
402.645,2.2575,417.146
401.485,2.26058,414.735
399.441,2.26362,411.909
397.623,2.26501,410.399
396.654,2.26389,409.592
394.826,2.26236,407.412
392.062,2.26302,404.835
388.922,2.26616,402.309
385.342,2.27098,399.221
379.157,2.27814,394.072
366.655,2.29014,384.762
344.628,2.30929,371.825
316.354,2.33519,357.305
294.128,2.35869,342.641
284.345,2.3709,330.957
287.203,2.36122,323.812
297.284,2.33563,319.236
309.524,2.31301,314.355
320.18,2.3021,310.045
328.242,2.29642,307.711
334.906,2.2904,308.012
342.011,2.27961,311.322
346.555,2.26797,315.167
347.631,2.26164,318.003
348.342,2.25965,321.454
348.231,2.26111,325.003
348.334,2.2616,328.465
348.578,2.25857,331.715
348.935,2.2521,334.924
349.473,2.24475,338.385
350.101,2.23826,341.784
350.717,2.23234,344.657
351.269,2.22691,346.59
351.718,2.22152,347.918
352.032,2.21623,349.046
352.215,2.20997,349.824
352.271,2.20326,350.126
352.133,2.19775,350.09
351.739,2.19411,349.843
350.793,2.19369,349.365
349.473,2.19614,348.63
348.17,2.19775,347.503
347.533,2.19602,346.677
347.447,2.19099,346.271
347.551,2.18393,345.938
347.518,2.17683,345.334
347.584,2.17117,344.788
348.049,2.16635,344.478
348.731,2.16158,344.442
349.413,2.15949,344.986
349.909,2.16506,345.814
349.913,2.17951,345.975
349.957,2.20013,345.77
349.37,2.22345,345.216
348.475,2.24538,344.425
347.726,2.2629,343.777
346.997,2.27708,343.723
345.87,2.29072,343.795
344.326,2.30394,343.192
342.562,2.31578,342.091
340.612,2.32529,340.899
338.285,2.33318,339.824
335.953,2.3422,338.979
333.92,2.35261,338.604
337.114,2.36453,342.174
346.519,2.37154,348.633
358.126,2.37179,354.658
370.494,2.36615,361.344
380.69,2.35669,369.451
387.124,2.34618,375.996
390.977,2.33634,380.915
395.668,2.32692,386.819
401.647,2.3173,393.162
406.888,2.30742,398.034
411.904,2.29726,403.07
415.976,2.28775,407.663
418.95,2.27647,412.061
421.203,2.26468,416.394
422.748,2.25084,419.66
423.69,2.23465,422.504
424.319,2.22036,425.108
424.79,2.20999,427.445
425.395,2.20443,429.829
425.982,2.20299,431.984
426.413,2.20485,433.746
426.78,2.20845,435.207
427.038,2.21254,436.172
427.174,2.2163,436.427
427.197,2.21949,436.101
427.215,2.22206,435.712
427.456,2.2241,435.492
427.789,2.22549,435.14
427.892,2.22634,434.256
427.756,2.22703,433.072
427.583,2.22807,431.933
427.461,2.22978,430.92
427.534,2.23172,430.1
427.704,2.23337,429.178
427.788,2.23459,427.947
427.896,2.23583,426.751
427.864,2.23715,425.218
427.608,2.23849,422.927
427.528,2.2399,420.843
427.8,2.24095,419.332
428.034,2.24159,417.37
427.829,2.24225,414.245
427.383,2.24322,410.896
427.202,2.24442,408.426
427.407,2.24543,406.597
427.801,2.24642,404.794
427.955,2.24773,402.435
427.898,2.24952,400.169
427.892,2.25161,398.994
427.794,2.25354,398.196
427.779,2.25495,398.105
427.674,2.25481,398.305
427.341,2.25268,398.355
427.063,2.24813,399.685
426.592,2.24147,401.646
425.837,2.23488,404.126
425.202,2.22872,407.58
424.215,2.22305,410.221
422.438,2.21839,411.703
420.421,2.21553,413.189
418.666,2.21499,414.933
417.006,2.21648,416.312
415.12,2.21958,417.413
412.671,2.22345,418.175
409.456,2.22751,418.009
408.49,2.23096,419.257
407.653,2.2337,420.208
406.323,2.23578,419.651
404.751,2.23686,418.731
403.812,2.23596,418.545
402.383,2.23367,416.833
400.109,2.23219,414.384
398.325,2.2335,413.974
396.585,2.23789,413.327
394.367,2.24531,411.293
392.362,2.25502,409.578
389.055,2.26587,405.997
381.933,2.28023,399.839
377.183,2.29495,397.748
378.122,2.30376,398.007
380.17,2.30766,395.88
382.421,2.3094,393.359
383.149,2.31034,390.966
383.317,2.30995,389.58
383.242,2.30779,388.52
383.559,2.30398,388.114
384.087,2.29931,388.222
384.667,2.29469,388.503
384.071,2.29087,388.08
378.468,2.29011,384.812
362.658,2.29797,376.434
355.869,2.30708,375.552
362.371,2.31055,380.331
366.007,2.31105,379.288
366.323,2.31141,376.928
370.586,2.30949,379.597
376.213,2.30551,382.226
380.67,2.30133,384.067
386.29,2.29727,388.007
392.026,2.2924,392.584
396.27,2.28754,396.071
398.681,2.28266,397.945
398.118,2.27792,398.371
392.15,2.27505,395.891
379.149,2.27584,388.785
348.266,2.28672,372.845
317.446,2.29869,359.716
304.54,2.29465,351.713
307.724,2.26423,347.488
325.278,2.2116,346.976
338.018,2.18193,340.434
340.146,2.19481,330.699
340.897,2.22955,326.691
339.77,2.26806,324.639
337.076,2.30129,321.753
332.591,2.32708,318.551
322.884,2.34514,313.379
307.674,2.36118,304.666
297.647,2.36842,300.305
298.279,2.36567,304.39
307.204,2.3572,311.252
317.829,2.35117,315.53
321.51,2.34982,314.558
322.65,2.34548,313.175
322.425,2.33309,312.469
322.446,2.3142,312.978
323.144,2.29621,314.915
323.118,2.28741,315.964
320.454,2.28576,314.04
315.005,2.2882,310.423
308.566,2.29398,308.163
302.438,2.30344,307.367
296.805,2.31555,305.251
290.25,2.32924,300.974
285.304,2.34153,298.684
284.674,2.35263,299.448
287.526,2.36544,301.119
293.102,2.37769,303.886
302.61,2.38571,309.2
316.111,2.38599,316.993
326.519,2.38125,322.915
337.269,2.37339,329.256
348.882,2.36435,337.168
358.895,2.35612,344.835
