HAC,DEN,BHC
319.743,2.3181,321.886
319.328,2.32454,321.34
319.413,2.32725,320.668
320.17,2.323,319.979
321.07,2.31383,319.835
321.571,2.30796,320.213
321.895,2.30691,320.471
322.146,2.30869,320.679
322.151,2.31206,320.985
322.098,2.31359,321.267
322.401,2.30924,321.413
323.077,2.29847,321.608
323.647,2.28495,321.965
324.066,2.27017,322.239
324.456,2.2555,322.533
324.194,2.25117,323.085
323.418,2.25473,323.439
323.271,2.25017,323.504
324.047,2.23554,323.789
325.014,2.2256,324.662
325.356,2.23457,325.871
325.085,2.25391,326.731
324.572,2.26926,327.118
323.728,2.2829,327.263
322.497,2.298,327.44
321.884,2.30517,327.422
322.089,2.30286,327.334
322.258,2.29861,327.478
322.073,2.2944,327.274
321.695,2.28864,326.377
321.57,2.27868,325.105
321.655,2.26927,324.367
321.334,2.27133,324.241
320.785,2.28256,324.04
320.519,2.29445,323.68
319.822,2.31176,323.868
319.238,2.32781,323.824
320.344,2.33127,322.909
321.593,2.32472,322.944
321.28,2.32138,323.77
320.363,2.31924,323.035
319.715,2.31102,321.02
318.027,2.30543,320.103
315.007,2.3114,319.572
313.287,2.31768,318.034
313.481,2.3206,317.133
313.392,2.32535,317.289
312.11,2.33463,316.941
311.82,2.34188,315.873
312.916,2.34415,314.981
312.967,2.34501,314.333
311.981,2.34423,312.873
312.616,2.33828,311.562
315.89,2.32049,311.608
321.183,2.28942,313.325
326.569,2.25598,315.857
330.409,2.22764,318.245
332.419,2.21218,320.333
332.975,2.20116,322.179
332.745,2.18995,323.8
332.244,2.17728,325.37
331.823,2.16409,327.032
331.549,2.15291,328.793
331.02,2.14878,330.384
329.941,2.15106,331.408
329.216,2.14744,331.852
329.573,2.13532,332.34
330.11,2.12723,333.162
330.431,2.12137,333.949
330.702,2.11524,334.531
330.999,2.11262,334.998
331.366,2.11379,335.357
331.666,2.11833,335.512
331.856,2.12286,335.412
331.912,2.12772,335.192
331.416,2.13837,334.83
331.013,2.14372,334.171
331.442,2.13382,333.516
331.869,2.12141,333.273
331.944,2.11125,333.229
331.782,2.10328,333.157
330.714,2.09746,332.561
328.997,2.09405,331.5
328.343,2.09292,330.909
328.814,2.09256,330.983
330.024,2.09213,331.45
331.802,2.09273,332.307
334.138,2.09487,333.565
336.371,2.09654,334.797
337.508,2.09835,335.628
336.71,2.10099,335.602
335.886,2.10195,335.476
335.28,2.10207,335.58
334.951,2.10113,335.823
334.896,2.09939,336.108
334.977,2.09879,336.451
335.333,2.09802,336.806
335.926,2.09745,337.237
336.565,2.09751,337.705
337.242,2.09717,338.136
337.918,2.09738,338.545
338.463,2.10061,338.95
338.689,2.10809,339.155
338.717,2.11459,339.179
338.447,2.12115,339.115
337.943,2.13053,339.035
337.614,2.13894,338.902
337.312,2.1491,338.794
337.106,2.15649,338.555
337.093,2.1574,338.246
337.117,2.15627,338.016
337.358,2.15099,337.827
337.717,2.14562,337.733
337.929,2.1462,337.718
337.931,2.15108,337.615
337.709,2.15795,337.39
337.158,2.16872,337.038
335.819,2.18687,336.341
332.115,2.21739,334.709
326.731,2.2529,331.976
322.643,2.27345,330.007
319.863,2.27249,328.362
318.368,2.25943,325.982
318.212,2.23356,323.117
319.171,2.1975,320.9
320.004,2.16606,320.01
319.304,2.15243,319.56
318.298,2.15152,318.641
317.836,2.15623,318.003
316.708,2.17433,318.469
316.17,2.18894,318.134
316.58,2.19281,317.886
316.28,2.19754,318.428
316.95,2.19534,318.162
319.619,2.18326,318.527
322.881,2.17305,320.41
324.405,2.17118,321.863
324.323,2.17313,322.031
324.891,2.17073,322.189
326.216,2.16535,323.304
327.34,2.16122,324.823
327.659,2.15989,326.099
327.152,2.16362,326.823
326.16,2.16915,327.019
324.747,2.17503,326.82
323.487,2.17958,326.464
323.369,2.17921,326.384
324.173,2.17828,326.885
324.899,2.18376,327.406
323.97,2.20113,326.908
320.859,2.22578,325.035
318.025,2.24588,323.086
316.311,2.26168,321.976
315.456,2.2725,321.26
315.188,2.27671,320.374
315.348,2.27432,319.244
316.428,2.26311,318.207
318.073,2.24727,317.788
319.266,2.23591,317.665
320.22,2.22581,317.226
321.639,2.2135,317.048
322.264,2.21057,317.516
321.489,2.21986,317.699
320.282,2.23071,317.362
319.131,2.23984,316.984
319.077,2.24313,317.047
320.258,2.24305,317.926
321.826,2.24764,319.353
323.168,2.2585,320.84
323.141,2.27863,322.062
320.931,2.30748,322.582
318.089,2.3308,322.47
316.35,2.3448,322.172
316.226,2.34643,321.773
317.106,2.33534,321.57
317.667,2.31776,321.735
317.014,2.30455,321.348
315.639,2.29719,320.044
314.305,2.29229,318.404
313.45,2.28783,317.039
313.329,2.28405,316.233
314.203,2.28063,315.732
316.611,2.27583,315.833
318.662,2.27728,316.437
317.339,2.2935,315.836
314.733,2.31173,314.248
313.714,2.32488,313.661
313.528,2.3352,314.133
313.667,2.34152,314.379
314.124,2.34193,314.299
314.604,2.33668,314.319
315.136,2.32695,314.424
315.63,2.31572,314.651
316.766,2.30192,314.741
319.297,2.28336,315.446
321.374,2.26806,316.926
322.023,2.25907,317.757
322.158,2.25012,317.887
322.811,2.23676,318.087
324.285,2.21813,319.009
325.713,2.20479,320.604
326.859,2.19496,322.293
327.32,2.18779,323.597
327.191,2.1818,324.413
327.113,2.17501,325.102
326.798,2.17181,325.895
326.037,2.17521,326.506
324.592,2.18709,326.684
322.624,2.20451,326.374
320.835,2.2222,325.743
319.869,2.23677,325.11
319.42,2.25106,324.777
317.634,2.27401,324.201
314.577,2.29983,322.976
312.882,2.31754,321.714
313.249,2.32503,320.882
314.762,2.32252,320.372
315.965,2.3182,320.037
315.884,2.32194,319.732
316.134,2.32645,318.88
316.96,2.32959,318.243
317.456,2.33438,318.063
318.047,2.33593,317.368
318.631,2.33487,316.663
320.55,2.32011,315.538
321.195,2.31015,316.686
317.589,2.33148,318.097
317.431,2.33865,316.533
319.94,2.33105,316.147
321.114,2.32452,318.284
321.848,2.32035,319.343
322.138,2.31943,320.051
322.226,2.31918,320.777
322.679,2.31504,321.391
323.263,2.30859,322.266
323.353,2.30614,323.383
323.139,2.3058,324.115
322.931,2.30433,324.406
322.339,2.30461,324.748
321.935,2.30259,324.532
321.368,2.30076,324.359
319.825,2.30646,324.505
319.291,2.3082,323.807
319.687,2.30383,323.167
319.635,2.29978,322.998
319.496,2.29367,322.135
319.46,2.28378,321.062
320.195,2.26787,320.174
321.91,2.24714,320.045
323.171,2.23549,320.518
323.679,2.23305,320.928
323.308,2.23925,321.137
322.464,2.25007,321.135
321.895,2.25681,321.032
320.901,2.26315,320.889
319.75,2.26632,320.58
319.402,2.26187,320.351
319.313,2.25765,320.586
318.935,2.25754,320.698
318.745,2.25541,320.241
319.582,2.24345,319.685
319.979,2.23385,319.766
319.022,2.23647,319.735
319.322,2.23283,319.352
320.633,2.22344,319.514
321.398,2.21895,320.043
321.844,2.21566,320.333
321.545,2.21682,320.542
320.886,2.21931,320.431
321.243,2.2122,320.149
322.743,2.1959,320.537
323.798,2.18538,321.493
324.092,2.18164,322.136
325.342,2.1733,322.718
327.463,2.16215,323.912
329.154,2.15401,325.406
329.772,2.15064,326.563
329.65,2.15167,327.268
329.68,2.15052,327.823
330.805,2.14074,328.759
332.357,2.12803,330.227
332.59,2.12596,331.694
331.389,2.1345,332.23
329.986,2.14035,331.911
328.917,2.14306,331.495
328.565,2.1409,331.251
329.412,2.12701,331.346
330.686,2.11004,331.876
331.759,2.09698,332.695
331.463,2.08659,333.109
329.957,2.0827,333.075
331.499,2.08208,333.882
334.442,2.07905,334.95
336.772,2.07645,335.941
337.736,2.07523,336.558
337.405,2.0736,336.752
336.064,2.07248,336.662
334.138,2.07337,336.383
333.124,2.08012,336.575
333.361,2.09325,336.78
334.017,2.09884,336.426
333.847,2.10185,335.846
333.935,2.10938,335.909
334.119,2.1178,336.139
334.461,2.12471,336.252
335.17,2.13433,336.434
336.493,2.15675,337.105
335.709,2.19423,336.919
333.301,2.2314,335.645
327.944,2.27846,333.383
320.067,2.32243,330.016
315.822,2.34297,327.226
313.937,2.35704,325.497
312.637,2.36758,324.12
312.396,2.36615,322.159
312.54,2.35933,320.739
312.79,2.35397,319.556
313.791,2.34939,317.982
314.795,2.34643,317.314
314.849,2.34717,317.532
314.49,2.35023,317.042
314.914,2.35197,315.948
316.355,2.34885,315.549
316.143,2.34628,317.803
312.677,2.35164,319.582
310.568,2.35953,317.545
311.556,2.36323,315.732
312.99,2.35917,317.437
314.343,2.35129,319.225
315.353,2.34346,320.328
316.038,2.33744,321.019
316.763,2.33188,321.262
317.481,2.32524,321.569
318.437,2.3164,322.003
319.4,2.30677,322.875
319.824,2.30212,324.084
321.743,2.29202,323.501
333.224,2.24858,327.076
343.016,2.20678,334.591
342.522,2.16854,334.196
338.927,2.15142,337.167
341.25,2.25414,342.522
318.944,2.33725,335.062
315.607,2.34298,328.018
315.714,2.34649,329.711
315.86,2.34639,331.161
316.79,2.33589,329.83
318.232,2.31778,328.075
319.529,2.29794,326.77
320.944,2.27532,325.381
321.622,2.26193,324.233
321.516,2.25715,322.915
321.684,2.24941,321.394
322.084,2.2377,320.281
323.298,2.22001,319.717
325.167,2.20163,320.073
326.28,2.1927,320.831
326.991,2.18478,321.287
328.398,2.17,321.999
329.791,2.15811,323.278
330.926,2.14764,324.722
332.168,2.13516,326.3
332.975,2.12406,328.013
333.026,2.11615,329.587
332.55,2.10917,330.724
331.757,2.10209,331.497
330.921,2.09695,332.262
329.162,2.09398,332.324
327.678,2.09167,332.029
327.052,2.08857,331.911
326.485,2.08474,331.725
327.736,2.08236,332.6
331.957,2.08086,334.782
336.425,2.07624,336.382
339.021,2.06998,337.238
339.835,2.06671,338.019
340.031,2.06662,338.676
340.069,2.06763,339.009
339.71,2.0691,339.063
338.093,2.07286,338.796
335.798,2.07783,338.144
333.93,2.08052,337.18
332.028,2.08171,336.15
329.661,2.08412,335.071
327.809,2.08851,333.928
327.201,2.09122,332.728
327.553,2.09154,331.688
328.257,2.09258,331.108
328.979,2.09226,330.514
329.4,2.09143,329.896
329.728,2.09183,329.462
330.457,2.09299,329.331
331.546,2.09436,329.441
332.269,2.09626,329.511
332.468,2.09883,329.501
331.703,2.10123,329.175
331.051,2.10483,329.032
330.477,2.11006,329.058
330.427,2.11245,329.15
330.49,2.11524,329.464
329.54,2.1291,329.657
328.195,2.14152,329.018
328.837,2.13091,328.41
330.282,2.11898,328.87
331.282,2.11278,330.087
329.98,2.10869,330.157
329.076,2.10473,329.854
329.099,2.10286,330.043
330.233,2.10358,330.842
332.287,2.10244,331.915
334.46,2.10157,333.136
336.178,2.10323,334.252
336.237,2.10648,334.578
335.143,2.11074,334.337
333.91,2.12432,334.36
331.313,2.15692,334.098
327.229,2.19691,332.54
322.888,2.22826,330.041
320.398,2.24163,327.732
319.567,2.24607,326.263
318.12,2.25862,325.083
316.367,2.27001,323.372
316.142,2.26814,321.488
316.87,2.2594,320.114
317.09,2.25506,319.069
317.535,2.24477,317.721
319.66,2.21813,316.72
322.978,2.18997,317.427
324.66,2.18516,318.803
324.9,2.18676,319.154
325.905,2.17601,319.478
327.047,2.16684,320.56
328.433,2.15713,321.978
330.352,2.1442,323.782
332.045,2.13376,325.893
333.024,2.12631,327.886
333.399,2.1212,329.599
333.513,2.11734,331.107
333.364,2.11657,332.473
332.995,2.119,333.589
332.623,2.12209,334.463
332.365,2.12444,335.171
331.521,2.13787,335.798
328.865,2.17308,335.545
325.082,2.20328,333.755
323.125,2.20568,331.571
323.123,2.19831,330.333
323.328,2.19915,329.784
323.796,2.19646,329.077
326.931,2.17099,328.827
331.32,2.14427,330.079
333.742,2.13574,331.479
334.375,2.13414,331.795
334.065,2.13607,331.605
332.145,2.15482,331.2
328.528,2.18212,329.903
326.376,2.18388,328.336
327.816,2.15939,327.963
330.652,2.13522,329.339
332.437,2.12303,331.172
333.344,2.11662,332.251
334.05,2.11274,332.861
334.331,2.11679,333.44
333.2,2.13451,333.577
330.618,2.15765,332.686
329.809,2.15741,331.666
330.437,2.15745,331.861
329.973,2.17743,332.356
327.819,2.20102,331.553
324.605,2.21754,329.589
322.765,2.22091,327.643
323.388,2.20833,326.569
324.976,2.19706,326.549
325.223,2.19803,326.481
325.277,2.19071,325.659
327.34,2.16614,325.362
330.08,2.14799,326.5
331.855,2.13963,327.784
332.996,2.13043,328.719
333.643,2.12505,329.662
332.124,2.14151,330.148
328.218,2.17113,329.368
325.896,2.17779,328.311
326.169,2.17076,328.242
327.727,2.16831,329.291
329.499,2.16723,330.61
328.395,2.18474,330.974
324.211,2.21502,329.588
321.703,2.22081,327.655
321.476,2.20885,326.319
321.631,2.20328,325.957
320.664,2.21283,325.691
319.32,2.21959,324.733
318.862,2.21204,323.345
319.403,2.19468,322.23
320.786,2.1701,321.674
323.047,2.14751,321.923
325.948,2.1319,323.05
327.698,2.12613,324.441
327.834,2.1276,325.161
327.306,2.13195,325.451
327.258,2.13436,325.86
328.943,2.12436,327
331.766,2.11239,329.098
333.481,2.10667,331.364
333.327,2.10844,332.703
332.298,2.11548,333.134
331.639,2.11926,333.356
331.782,2.11981,333.896
332.34,2.11891,334.719
332.904,2.11595,335.515
332.977,2.11574,335.986
332.514,2.11917,336.004
332.154,2.11987,335.742
331.675,2.12267,335.425
330.95,2.12877,334.973
330.172,2.1349,334.249
329.105,2.14494,333.401
328.03,2.15512,332.351
326.856,2.16666,331.261
325.817,2.1749,329.985
326.227,2.16907,329
327.636,2.15945,328.743
328.681,2.15674,328.878
329.499,2.15316,328.819
330.188,2.14698,328.735
330.607,2.14182,328.76
330.943,2.13703,328.888
331.287,2.13192,329.167
331.685,2.12616,329.628
332.025,2.12024,330.16
332.391,2.11405,330.8
332.657,2.10962,331.461
332.616,2.10806,332.119
332.586,2.10682,332.596
332.607,2.10578,333.044
332.425,2.10854,333.466
331.885,2.1149,333.59
331.144,2.12107,333.342
330.489,2.12435,332.921
330.31,2.12272,332.609
330.655,2.11507,332.527
330.829,2.10778,332.586
330.778,2.10223,332.578
330.916,2.09712,332.469
331.189,2.09545,332.565
331.226,2.09961,332.686
331.129,2.10618,332.538
331.46,2.10788,332.272
331.858,2.11015,332.304
331.904,2.11748,332.484
331.866,2.12361,332.438
331.817,2.12742,332.279
331.832,2.12892,332.126
331.98,2.12827,332.098
332.216,2.12694,332.219
332.621,2.12272,332.403
332.884,2.11852,332.675
332.853,2.11583,332.91
332.758,2.1102,332.92
332.512,2.10462,332.898
332.145,2.10126,332.896
331.721,2.10056,332.867
330.935,2.1078,332.796
330.157,2.1157,332.37
330.119,2.11366,331.864
330.393,2.11287,331.86
330.706,2.11673,332.144
330.9,2.12706,332.439
330.495,2.14535,332.26
329.123,2.16948,331.454
327.051,2.18931,330.028
326.261,2.18842,328.71
327.211,2.17678,328.303
328.819,2.16751,328.746
330.509,2.15823,329.441
331.987,2.14874,330.152
332.711,2.14485,330.751
332.487,2.1489,331.045
332.351,2.14887,331.1
332.614,2.14577,331.454
332.063,2.15463,331.941
330.381,2.16953,331.691
326.846,2.19158,330.364
322.326,2.21847,328.401
321.502,2.21669,326.898
323.482,2.20515,326.92
324.739,2.21883,327.87
324.921,2.23343,327.814
324.887,2.23743,326.997
321.272,2.27127,326.018
315.444,2.31216,324.843
311.513,2.3352,322.59
311.076,2.33817,320.054
311.546,2.33159,319.59
311.612,2.32571,319.69
312.011,2.32006,318.956
312.736,2.31488,318.434
313.864,2.30967,318.215
315.059,2.30543,318.332
315.451,2.30476,318.745
315.62,2.30593,318.776
316.135,2.30608,318.793
316.657,2.30557,319.291
317.145,2.30481,319.856
317.677,2.30375,320.4
318.424,2.30198,320.971
318.689,2.30239,321.827
318.141,2.30638,322.543
317.556,2.31042,322.745
317.049,2.31345,322.991
317.185,2.31347,323.139
318.38,2.3078,323.15
319.494,2.30004,323.691
319.338,2.29932,324.49
318.59,2.30381,324.523
318.23,2.30747,324.16
318.153,2.30938,324.091
318.362,2.30921,324.126
318.444,2.30863,324.245
318.169,2.30925,324.297
318.045,2.30924,323.942
318.171,2.30772,323.587
318.535,2.30454,323.337
318.789,2.30188,323.323
318.64,2.30235,323.415
318.363,2.30425,323.246
318.044,2.30607,323.034
317.51,2.30821,322.966
317.573,2.30788,322.703
318.415,2.30374,322.527
318.785,2.30099,322.922
318.761,2.30072,323.041
318.704,2.3011,322.866
319.021,2.29995,322.648
320.261,2.29397,322.407
321.236,2.28781,322.824
320.234,2.29507,323.414
318.776,2.3033,323.038
318.77,2.3006,322.339
319.486,2.29264,322.414
320.055,2.28648,322.878
320.423,2.28187,323.02
320.895,2.27291,322.886
321.385,2.26016,322.867
321.009,2.25644,323.028
320.705,2.25212,322.802
321.805,2.23451,322.552
322.994,2.22199,323.287
322.68,2.22722,323.886
321.737,2.23315,323.576
321.346,2.23095,323.133
321.377,2.2275,323.096
321.769,2.2237,323.282
322.699,2.21583,323.573
322.989,2.21521,324
323.036,2.2157,324.089
323.874,2.20859,324.231
324.92,2.20428,324.861
325.194,2.20993,325.469
323.258,2.23298,325.324
320.594,2.2568,324.526
319.114,2.26789,323.737
318.65,2.27002,323.222
318.671,2.26545,322.864
319.303,2.2504,322.375
320.666,2.22704,321.998
321.637,2.21197,322.248
322.192,2.20494,322.383
323.165,2.19427,322.408
323.634,2.18995,322.78
323.374,2.19518,323.008
323.764,2.19633,323.182
323.798,2.20512,323.663
321.72,2.23462,323.728
320.337,2.24856,323.137
320.678,2.2412,322.771
321.519,2.232,323.147
321.885,2.23213,323.679
321.298,2.23926,323.696
321.029,2.23508,323.12
321.521,2.221,322.676
321.777,2.21335,322.81
321.993,2.20983,322.901
322.273,2.20814,323.049
321.8,2.21676,323.195
321.061,2.22703,323.008
320.701,2.23219,322.764
320.206,2.24077,322.779
319.412,2.25316,322.749
319.01,2.25918,322.33
318.996,2.25902,321.98
318.792,2.26024,321.875
318.505,2.26174,321.613
318.744,2.25717,321.111
319.203,2.24904,320.834
319.297,2.24406,320.782
319.539,2.2384,320.544
319.7,2.23365,320.361
319.313,2.23226,320.171
319.147,2.22752,319.523
320.279,2.21526,319.023
323.328,2.19686,319.764
327.843,2.17683,322.339
332.761,2.15743,325.824
337.241,2.13699,329.384
341.218,2.10629,331.495
326.16,2.09216,326.411
332.265,2.12126,334.428
319.146,2.17341,329.155
315.98,2.17414,323.377
318.544,2.16597,323.573
322.854,2.15132,325.69
327.185,2.13538,327.46
330.821,2.12158,328.659
332.976,2.11063,329.487
333.996,2.10148,330.055
334.285,2.09327,330.515
333.881,2.08729,331.006
332.897,2.0844,331.347
331.582,2.08425,331.363
330.306,2.08521,331.084
329.301,2.08681,330.755
328.591,2.08914,330.5
328.14,2.09169,330.29
327.805,2.09495,330.09
327.725,2.09866,329.886
327.968,2.1028,329.739
327.818,2.11319,329.689
326.317,2.13462,329.001
323.5,2.16087,327.168
322.32,2.1684,325.126
322.615,2.16758,324.08
323.835,2.1653,323.917
325.527,2.16238,324.26
326.396,2.16697,324.608
326.628,2.17513,324.634
326.17,2.1881,324.469
323.455,2.21888,323.744
320.252,2.24516,322.334
318.336,2.25752,321.133
317.499,2.26219,320.406
317.749,2.25572,319.803
318.533,2.24301,319.498
319.123,2.23476,319.469
319.779,2.22589,319.349
321.041,2.20944,319.295
322.222,2.1964,319.739
322.916,2.1902,320.384
324.038,2.18158,321.088
325.347,2.17802,322.285
326.151,2.1873,323.615
326.56,2.20448,324.721
325.086,2.24104,325.343
321.566,2.28954,325.407
318.751,2.32241,325.368
316.815,2.34049,325.427
315.214,2.34848,325.591
313.918,2.34833,325.376
313.291,2.3445,324.328
313.038,2.33796,323.559
312.942,2.33122,323.098
313.248,2.32147,321.994
314.977,2.29415,319.768
320.55,2.22727,320.092
332.347,2.17225,326.368
326.993,2.15906,327.225
314.009,2.23151,325.5
308.519,2.29869,321.734
309.632,2.3202,318.934
310.698,2.31959,321.261
311.452,2.31551,323.132
312.449,2.31275,323.38
313.629,2.31043,323.405
314.504,2.30792,323.692
315.162,2.30579,323.683
315.596,2.3039,323.487
315.939,2.30177,323.117
316.345,2.29846,322.637
316.99,2.29224,322.106
318.078,2.2789,321.616
319.238,2.25784,321.588
320.602,2.23444,321.63
322.303,2.21554,322.105
324.084,2.20075,323.142
326.03,2.18951,324.578
327.389,2.18242,326.055
327.31,2.18661,326.965
326.637,2.18853,327.277
326.277,2.18503,327.551
325.929,2.18475,327.982
325.513,2.18689,328.313
326.059,2.18078,328.686
327.501,2.17053,329.438
327.871,2.17087,330.153
327.016,2.17587,330.003
326.766,2.17266,329.545
326.936,2.17048,329.433
326.847,2.17418,329.405
326.965,2.17562,329.234
327.137,2.17639,329.074
327.074,2.17847,328.865
327.349,2.17511,328.608
328.057,2.16762,328.574
328.348,2.16446,328.623
328.234,2.16197,328.413
328.724,2.15143,328.268
329.795,2.13917,328.639
330.792,2.13147,329.376
331.635,2.12593,330.094
332.041,2.12435,330.748
331.803,2.12847,331.17
331.259,2.13398,331.264
330.472,2.14231,331.209
329.696,2.15166,331.046
329.242,2.15771,330.858
328.816,2.16179,330.667
328.801,2.15742,330.37
329.075,2.1492,330.218
329.019,2.14504,330.084
329.183,2.13477,329.731
329.482,2.12306,329.569
329.246,2.11968,329.508
328.946,2.11853,329.272
329.197,2.1147,329.116
329.695,2.11299,329.382
330.217,2.11509,329.917
331.006,2.11861,330.535
331.365,2.12924,331.08
330.665,2.14723,331.029
330.107,2.15653,330.474
329.964,2.16136,330.217
329.907,2.16604,330.216
330.149,2.16495,330.305
330.519,2.16108,330.5
330.887,2.15804,330.748
331.174,2.1575,331.011
330.824,2.16501,331.141
328.831,2.18522,330.55
325.051,2.21247,328.866
321.502,2.23249,326.757
319.359,2.24676,325.137
317.871,2.26083,324.05
316.454,2.27342,323.009
315.6,2.27938,321.747
315.947,2.2757,320.458
316.953,2.26623,319.583
317.389,2.26241,319.143
317.323,2.26166,318.454
317.839,2.2545,317.551
318.794,2.24508,317.204
319.89,2.23462,317.22
321.289,2.21971,317.436
321.915,2.21687,318.241
320.813,2.23813,319.08
319.725,2.25958,319.305
319.682,2.26951,319.416
320.029,2.27089,319.816
320.802,2.26079,320.169
321.585,2.2486,320.818
320.945,2.25747,321.818
319.499,2.27675,322.219
319.313,2.27841,321.819
320.502,2.25964,321.639
321.827,2.23769,322.262
322.573,2.22543,323.045
322.996,2.21789,323.461
322.932,2.21655,323.789
321.604,2.22981,323.881
320.979,2.23172,323.358
322.44,2.2044,322.934
325.74,2.16942,324.017
330.274,2.14524,326.655
333.837,2.12676,329.494
335.206,2.11623,331.423
335.503,2.10946,332.534
335.338,2.10557,333.491
334.79,2.10523,334.414
334.017,2.10797,335.176
333.016,2.11615,335.617
331.972,2.12695,335.721
331.166,2.13792,335.623
330.342,2.15313,335.475
328.591,2.18052,335.028
323.836,2.22747,333.159
317.899,2.26673,329.981
314.976,2.28115,326.984
314.18,2.28571,324.903
314.162,2.28605,323.32
314.761,2.28042,321.771
315.265,2.277,320.511
314.777,2.28436,319.473
314.103,2.29126,318.017
314.658,2.28912,316.437
315.764,2.28308,315.86
315.832,2.28416,315.959
315.045,2.29003,315.528
315.063,2.29135,314.505
316.372,2.2858,313.997
318.098,2.27579,314.351
319.318,2.26599,315.099
319.645,2.26103,315.683
319.291,2.26044,315.836
319.385,2.25431,315.791
320.856,2.23676,316.138
322.881,2.21894,317.578
324.759,2.20646,319.571
325.799,2.20006,321.417
324.027,2.21667,322.398
321.202,2.24546,322.395
319.72,2.26709,322.41
319.051,2.28329,322.917
318.543,2.29631,323.427
317.97,2.30614,323.693
317.372,2.31252,323.573
318.08,2.30532,322.887
320.101,2.2794,322.465
321.636,2.25635,323.195
322.019,2.25319,323.707
321.655,2.25783,323.338
320.85,2.26548,322.811
320.2,2.2745,322.511
319.886,2.28231,322.415
319.858,2.28654,322.323
319.712,2.28898,322.242
319.752,2.28576,321.882
320.577,2.27161,321.392
319.776,2.27475,321.963
316.873,2.29072,321.616
316.307,2.29096,319.558
317.75,2.27833,318.867
318.305,2.26964,319.793
318.307,2.26724,320.114
318.168,2.26892,319.955
318.337,2.27048,319.641
319.242,2.26774,319.288
319.848,2.26372,319.356
319.322,2.26437,319.459
319.332,2.25973,318.946
320.578,2.24427,318.696
322.764,2.22629,319.528
327.494,2.20463,321.827
338.143,2.17116,327.537
330.621,2.14022,321.431
263.923,2.16303,273.966
207.041,2.21303,243.791
187.646,2.24952,227.32
183.862,2.32985,219.578
184.278,2.4605,218.187
191.568,2.51057,228.977
206.236,2.52776,237.565
232.602,2.53702,245.077
261.222,2.53578,253.157
275.023,2.51629,255.81
287.629,2.46675,261.069
298.035,2.3984,268.411
304.382,2.33161,274.688
310.369,2.27961,281.178
314.054,2.26168,288.991
315.017,2.27028,296.753
316.156,2.27697,303.473
317.495,2.27825,309.755
317.639,2.28299,315.414
317.756,2.28443,319.761
318.351,2.28079,323.372
318.797,2.27608,326.649
319.253,2.26946,329.366
320.095,2.25753,331.527
321.403,2.23945,333.411
322.24,2.22751,335.583
321.257,2.23031,336.993
319.827,2.2385,337.224
319.273,2.24225,336.928
320.108,2.23445,336.44
321.107,2.22382,336.064
320.883,2.22431,335.522
320.807,2.22287,334.244
321.846,2.21201,332.754
321.978,2.2124,331.775
320.633,2.22971,330.397
320.482,2.23756,328.537
321.434,2.23706,327.208
322.235,2.23662,326.104
322.534,2.23105,324.476
322.568,2.21796,322.83
323.143,2.20056,321.908
323.505,2.19557,321.778
323.01,2.20631,321.543
321.645,2.22537,320.896
319.847,2.24761,320.181
319.492,2.25152,319.4
320.699,2.23673,319.15
321.589,2.22954,319.847
321.445,2.23526,320.34
320.87,2.24128,320.288
320.23,2.24671,320.145
319.85,2.25021,320.092
320.025,2.24877,320.118
320.541,2.24552,320.451
320.747,2.24772,321.033
320.504,2.25506,321.399
320.597,2.2572,321.325
320.827,2.25751,321.471
320.787,2.26241,321.84
320.932,2.26491,321.934
321.113,2.26473,322.034
321.388,2.25947,322.015
321.713,2.25093,322.012
321.559,2.24893,322.259
321.322,2.24861,322.242
321.399,2.24351,321.999
321.678,2.23471,321.886
321.738,2.22807,321.945
321.699,2.22242,321.898
322.462,2.20693,321.729
323.774,2.18961,322.139
323.893,2.18618,322.827
322.747,2.19708,322.964
321.49,2.21366,322.867
320.663,2.22947,322.813
320.31,2.24089,322.766
319.805,2.25236,322.805
319.192,2.26407,322.723
319.128,2.26966,322.377
319.383,2.2705,322.109
319.353,2.27233,321.971
319.511,2.27016,321.561
320.622,2.25591,321.057
320.511,2.26009,321.729
318.533,2.28414,322.056
318.305,2.29081,320.755
319.546,2.28257,320.14
320.101,2.27538,320.744
320.375,2.26914,320.642
320.311,2.26616,320.494
319.928,2.26827,320.589
319.655,2.27163,320.659
319.924,2.2706,320.56
320.5,2.26349,320.415
321.028,2.25011,320.2
321.766,2.22902,319.888
323.277,2.20471,320.27
326.278,2.18311,321.663
330.872,2.16114,324.493
335.043,2.14272,327.793
336.794,2.13187,330.277
335.57,2.13402,331.471
332.668,2.15701,331.466
328.846,2.1916,330.811
323.803,2.23622,329.575
319.695,2.26577,328.141
316.84,2.28268,327.009
315.126,2.2904,325.833
314.847,2.28593,324.414
315.033,2.27833,323.184
314.637,2.27746,322.039
314.69,2.27467,320.385
316.042,2.26289,318.84
317.789,2.24848,318.116
319.244,2.23689,317.749
319.745,2.23441,317.5
319.496,2.23993,317.084
319.908,2.2391,316.486
321.335,2.22689,316.352
323.201,2.21142,317.175
323.593,2.21138,318.263
322.305,2.22417,318.584
323.22,2.21489,318.809
324.452,2.21077,320.275
320.929,2.25152,320.892
317.509,2.27725,319.976
316.57,2.28194,319.222
317.447,2.27188,319.459
321.999,2.22313,320.025
335.879,2.15812,326.863
342.884,2.12084,333.626
342.466,2.10434,335.802
