DEPT    .M,RMG     .ohmm   ,RMN     .ohmm,RMN-RMG,CAL     .cm  ,SP      .mv   ,GR      .   ,HAC     .us/m  ,BHC     .   ,DEN     .g/cm3
883.275,8.574,12.191,3.617,20.158,87.366,89.217,326.922,288.515,2.283
883.325,7.165,9.436,2.271,20.074,87.292,95.903,334.293,290.544,2.239
883.375,5.661,7.304,1.643,20.029,87.265,102.59,343.264,296.792,2.213
883.425,4.616,6.321,1.705,19.98,87.647,108.585,346.366,302.36,2.205
883.475,4.396,5.914,1.518,19.977,88.594,115.571,343.375,324.2,2.211
883.525,4.358,5.501,1.143,20.082,89.794,123.255,340.064,332.104,2.23
883.575,4.24,5.234,0.994,20.272,90.799,134.132,334.617,345.082,2.247
883.625,4.337,5.248,0.911,20.46,91.582,150.597,333.548,348.876,2.268
883.675,4.708,5.433,0.725,20.592,92.471,166.284,335.151,350.695,2.275
883.725,5.07,5.377,0.307,20.701,93.523,180.853,337.929,351.068,2.278
883.775,4.899,4.731,-0.168,20.802,94.306,194.126,346.047,350.962,2.277
883.825,4.205,3.936,-0.269,20.86,94.483,206.8,351.174,350.161,2.276
883.875,3.622,3.347,-0.275,20.877,94.283,221.169,357.155,349.466,2.273
883.925,3.108,3.079,-0.029,20.886,94.404,232.361,356.943,350.536,2.267
883.975,3.091,3.432,0.341,20.901,94.981,242.64,352.778,354.327,2.261
884.025,3.732,4.073,0.341,20.915,95.433,250.423,351.496,356.09,2.257
884.075,4.046,4.351,0.305,20.903,95.482,259.405,355.448,358.92,2.274
884.125,3.959,4.038,0.079,20.871,95.489,266.391,356.303,359.989,2.285
884.175,3.657,3.654,-0.003,20.833,95.769,271.487,346.037,359.291,2.295
884.225,4.052,3.883,-0.169,20.794,96.088,274.58,323.929,350.158,2.307
884.275,5.195,4.833,-0.362,20.776,96.077,274.879,312.394,336.699,2.313
884.325,5.546,5.767,0.221,20.785,95.777,272.584,311.218,329.97,2.322
884.375,5.106,5.568,0.462,20.815,95.518,266.198,306.947,321.265,2.322
884.425,4.516,4.955,0.439,20.856,95.473,256.605,304.486,319.443,2.337
884.475,4.296,5.035,0.739,20.893,95.579,240.14,301.282,317.201,2.347
884.525,4.623,5.374,0.751,20.921,95.748,225.47,300.641,316.239,2.349
884.575,5.083,5.499,0.416,20.929,95.928,212.097,301.495,315.331,2.345
884.625,5.269,5.411,0.142,20.92,96.022,200.421,302.991,315.385,2.337
884.675,5.053,5.141,0.088,20.913,95.939,187.932,310.152,316.934,2.322
884.725,4.673,4.768,0.095,20.914,95.746,175.858,315.6,318.163,2.313
884.775,4.329,4.48,0.151,20.913,95.626,166.577,325.534,319.979,2.318
884.825,3.975,4.314,0.339,20.906,95.676,158.094,327.777,320.032,2.332
884.875,3.729,4.136,0.407,20.894,95.813,151.408,327.885,318.43,2.346
884.925,3.666,4.097,0.431,20.867,95.887,144.115,326.922,317.521,2.347
884.975,3.979,4.357,0.378,20.839,95.821,138.726,324.573,316.987,2.353
885.025,4.468,4.655,0.187,20.83,95.651,134.236,325.961,317.361,2.344
885.075,4.26,4.676,0.416,20.847,95.473,131.242,327.67,318.322,2.336
885.125,3.879,4.611,0.732,20.878,95.32,127.45,330.554,318.803,2.315
885.175,4.163,4.796,0.633,20.9,95.095,123.653,332.051,316.559,2.303
885.225,4.589,5.106,0.517,20.902,94.678,120.66,331.837,314.53,2.285
885.275,4.902,5.424,0.522,20.885,94.111,118.664,330.342,313.782,2.27
885.325,5.172,5.738,0.566,20.846,93.575,117.466,330.342,314.476,2.246
885.375,5.489,6.167,0.678,20.805,93.164,115.67,330.876,316.025,2.251
885.425,5.758,6.45,0.692,20.801,92.817,113.972,330.874,316.56,2.246
885.475,5.455,6.189,0.734,20.819,92.475,112.774,325.212,316.346,2.254
885.525,5.262,6.087,0.825,20.813,92.329,111.776,318.27,315.278,2.268
885.575,5.692,6.463,0.771,20.77,92.498,109.88,302.675,312.287,2.276
885.625,6.053,6.708,0.655,20.749,92.631,107.685,296.371,310.898,2.296
885.675,5.843,6.62,0.777,20.819,92.587,104.189,292.202,311.059,2.315
885.725,5.338,6.404,1.066,20.934,92.462,101.095,295.3,313.675,2.329
885.775,5.179,6.326,1.147,20.973,92.131,97.602,297.436,314.797,2.337
885.825,5.299,6.408,1.109,20.893,91.232,94.808,303.417,315.171,2.337
885.875,5.289,6.578,1.289,20.744,89.642,90.817,305.982,315.224,2.33
885.925,5.22,6.945,1.725,20.558,87.67,84.923,309.297,315.492,2.314
885.975,5.406,7.509,2.103,20.356,85.748,79.934,314.959,316.133,2.287
886.025,5.829,7.735,1.906,20.188,84.132,76.94,321.688,317.521,2.248
886.075,5.665,7.396,1.731,20.095,82.939,76.441,338.884,320.192,2.208
886.125,4.902,7.112,2.21,20.066,82.165,76.042,345.189,321.207,2.176
886.175,4.968,7.504,2.536,20.044,81.643,75.143,350.64,322.222,2.15
886.225,5.932,8.69,2.758,19.994,81.161,74.145,349.358,322.489,2.132
886.275,6.902,9.875,2.973,19.942,80.66,74.245,346.047,322.97,2.113
886.325,7.312,10.233,2.921,19.925,80.226,76.64,344.231,323.344,2.099
886.375,7.03,9.99,2.96,19.931,79.899,78.436,336.649,324.946,2.088
886.425,6.646,9.506,2.86,19.951,79.652,80.533,332.261,325.588,2.091
886.475,6.081,8.863,2.782,19.983,79.496,80.633,323.931,326.282,2.104
886.525,5.548,8.443,2.895,20.009,79.424,81.032,321.474,326.549,2.124
886.575,5.643,8.431,2.788,20.023,79.32,81.831,318.484,329.166,2.14
886.625,5.685,8.548,2.863,20.019,79.11,82.928,315.28,332.477,2.144
886.675,5.829,8.974,3.145,19.98,78.926,84.925,315.71,333.762,2.136
886.725,6.49,9.701,3.211,19.904,78.906,84.725,327.032,336.165,2.129
886.775,6.88,10.033,3.153,19.82,78.916,83.628,335.79,336.592,2.118
886.825,6.795,9.956,3.161,19.763,78.75,82.829,347.433,335.898,2.11
886.875,6.766,10.046,3.28,19.726,78.514,82.729,348.077,333.228,2.097
886.925,7.146,10.448,3.302,19.689,78.43,83.827,348.076,333.226,2.09
886.975,7.669,10.837,3.168,19.654,78.396,84.027,345.083,332.425,2.089
887.025,8.006,10.857,2.851,19.622,78.205,85.624,334.509,330.075,2.094
887.075,7.922,10.302,2.38,19.608,78.336,87.121,318.274,328.419,2.115
887.125,7.356,9.441,2.085,19.64,79.064,88.318,311.435,327.244,2.149
887.175,6.921,8.594,1.673,19.736,79.942,89.417,305.663,324.091,2.188
887.225,6.415,7.657,1.242,19.911,80.571,89.417,307.695,321.955,2.222
887.275,5.452,6.817,1.365,20.122,80.803,89.816,318.803,319.658,2.245
887.325,4.793,6.434,1.641,20.248,80.794,90.216,326.814,319.498,2.262
887.375,4.821,6.664,1.843,20.242,80.696,91.213,326.282,319.391,2.266
887.425,5.3,7.533,2.233,20.149,80.424,92.012,316.875,318.536,2.265
887.475,5.915,8.247,2.332,20.05,79.912,91.912,305.769,317.254,2.253
887.525,6.079,8.044,1.965,20.016,79.471,90.515,304.487,318.323,2.24
887.575,5.548,7.52,1.972,20.035,79.593,89.318,310.682,323.182,2.223
887.625,4.959,7.296,2.337,20.088,80.327,89.018,316.877,324.892,2.205
887.675,5.136,7.385,2.249,20.156,81.1,88.418,330.666,327.298,2.185
887.725,5.497,7.578,2.081,20.186,81.303,87.42,338.143,328.473,2.167
887.775,5.335,7.897,2.562,20.144,80.888,85.125,347.436,332.478,2.152
887.825,5.634,8.715,3.081,20.053,80.248,82.431,347.116,333.921,2.142
887.875,6.378,9.52,3.142,19.974,79.707,79.537,343.271,333.013,2.137
887.925,6.692,9.712,3.02,19.92,79.339,79.436,340.917,331.195,2.138
887.975,6.838,9.728,2.89,19.867,79.156,80.833,337.713,328.312,2.148
888.025,7.107,9.872,2.765,19.815,79.177,81.531,336.645,328.205,2.16
888.075,7.398,10.139,2.741,19.764,79.312,81.531,330.451,329.113,2.174
888.125,7.565,10.299,2.734,19.699,79.423,81.033,328.954,329.327,2.182
888.175,7.562,10.362,2.8,19.637,79.538,81.033,330.878,330.022,2.189
888.225,7.765,10.802,3.037,19.609,79.805,82.23,335.898,331.945,2.19
888.275,8.263,11.413,3.15,19.608,80.212,83.827,337.393,332.479,2.195
888.325,8.628,11.653,3.025,19.607,80.56,85.424,335.898,330.396,2.197
888.375,8.644,11.655,3.011,19.614,80.81,85.823,331.413,326.177,2.21
888.425,8.723,11.936,3.213,19.664,81.265,86.123,325.739,324.143,2.223
888.475,9.11,11.526,2.416,19.773,82.256,86.622,305.981,319.872,2.239
888.525,8.363,9.385,1.022,19.945,83.771,88.119,296.582,319.124,2.257
888.575,6.412,7.091,0.679,20.149,85.497,89.816,290.493,321.153,2.274
888.625,5.249,6.054,0.805,20.365,87.111,91.612,293.054,322.328,2.287
888.675,5.09,5.92,0.83,20.558,88.384,92.512,301.711,322.596,2.29
888.725,5.235,6.085,0.85,20.681,89.321,93.61,304.167,321.313,2.288
888.775,5.459,6.034,0.575,20.747,89.881,94.508,307.692,317.361,2.269
888.825,5.491,5.681,0.19,20.775,90.092,95.107,310.576,315.172,2.242
888.875,5.1,5.335,0.235,20.777,89.948,95.606,315.169,311.54,2.215
888.925,4.638,5.247,0.609,20.757,89.372,95.706,318.486,310.043,2.216
888.975,4.509,5.513,1.004,20.696,88.374,96.205,324.466,309.83,2.201
889.025,4.665,6.202,1.537,20.567,87.209,97.402,322.863,312.714,2.215
889.075,5.378,7.047,1.669,20.397,86.287,96.904,316.562,315.758,2.227
889.125,6.161,7.474,1.313,20.275,85.812,95.906,314.317,317.681,2.233
889.175,6.003,7.268,1.265,20.299,85.628,93.608,315.066,321.528,2.233
889.225,5.306,6.567,1.261,20.448,85.475,91.313,318.591,322.489,2.225
889.275,4.795,6.052,1.257,20.581,85.32,89.218,325.641,322.329,2.208
889.325,4.672,6.294,1.622,20.615,85.268,87.82,329.059,322.543,2.184
889.375,4.732,6.937,2.205,20.559,85.221,86.822,342.194,325.479,2.161
889.425,5.151,7.828,2.677,20.437,84.909,86.622,350.11,327.885,2.134
889.475,6.517,9.385,2.868,20.321,84.359,86.922,357.157,329.808,2.108
889.525,8.105,11.09,2.985,20.252,84.105,88.119,352.671,329.647,2.092
889.575,8.957,11.942,2.985,20.248,84.694,91.013,329.921,329.274,2.101
889.625,9.244,11.291,2.047,20.331,86.06,94.606,316.567,329.22,2.132
889.675,8.401,9.014,0.613,20.474,87.607,98.203,303.313,329.861,2.179
889.725,6.284,6.577,0.293,20.627,88.847,102.095,306.092,330.128,2.23
889.775,4.652,5.33,0.678,20.726,89.726,105.787,316.453,329.701,2.276
889.825,4.24,5.021,0.781,20.757,90.298,107.384,321.152,329.487,2.302
889.875,4.375,4.996,0.621,20.758,90.438,108.482,321.367,329.861,2.312
889.925,4.543,5.258,0.715,20.758,90.05,108.182,321.047,329.647,2.309
889.975,4.952,6.021,1.069,20.753,89.328,106.685,321.261,327.51,2.3
890.025,5.643,6.97,1.327,20.723,88.531,103.991,322.009,326.015,2.272
890.075,6.03,7.296,1.266,20.672,87.658,101.296,321.368,324.52,2.239
890.125,5.815,6.907,1.092,20.602,86.622,98.302,320.3,324.199,2.205
890.175,5.465,6.826,1.361,20.507,85.635,94.506,320.515,326.337,2.179
890.225,5.611,7.249,1.638,20.396,85.083,91.513,324.789,328.687,2.155
890.275,5.665,7.574,1.909,20.294,84.926,88.718,337.927,332.478,2.144
890.325,5.633,7.754,2.121,20.213,84.772,86.523,343.695,332.105,2.132
890.375,6.291,8.087,1.796,20.15,84.398,85.525,350.103,331.838,2.12
890.425,6.647,8.473,1.826,20.08,83.858,84.126,351.069,332.158,2.1
890.475,6.445,9.093,2.648,20.008,83.386,82.729,353.526,331.784,2.087
890.525,7.065,10.34,3.275,19.956,83.081,80.533,353.419,331.303,2.081
890.575,8.108,11.473,3.365,19.927,82.907,80.234,346.37,328.847,2.089
890.625,8.596,11.772,3.176,19.916,82.918,79.436,330.457,327.511,2.104
890.675,8.773,11.043,2.27,19.921,83.286,79.036,321.042,329.116,2.126
890.725,8.034,9.244,1.21,19.94,84.005,78.138,309.831,335.204,2.145
890.775,6.233,7.386,1.153,19.98,84.689,79.036,320.299,342.307,2.165
890.825,4.907,6.467,1.56,20.027,84.832,80.433,326.921,343.696,2.177
890.875,4.722,6.603,1.881,20.045,84.31,82.03,334.398,341.454,2.187
890.925,5.658,7.716,2.058,20.027,83.55,83.528,334.936,339.796,2.184
890.975,6.77,8.834,2.064,19.998,83.163,84.526,334.83,337.393,2.18
891.025,6.945,8.739,1.794,19.997,83.386,85.025,337.607,336.539,2.162
891.075,6.371,8.124,1.753,20.019,83.971,85.125,345.511,336.805,2.15
891.125,5.809,8.207,2.398,20.037,84.616,85.723,347.221,336.859,2.139
891.175,6.31,8.988,2.678,20.044,85.39,87.421,342.198,334.935,2.155
891.225,7.447,8.995,1.548,20.086,86.554,89.018,336.75,333.6,2.185
891.275,6.95,7.105,0.155,20.213,88.026,89.617,327.03,330.716,2.23
891.325,4.929,5.29,0.361,20.398,89.23,90.215,322.651,329.274,2.268
891.375,4.216,5.226,1.01,20.584,89.659,91.513,317.417,328.633,2.297
891.425,5.107,6.172,1.065,20.695,89.417,93.711,320.3,327.617,2.309
891.475,6.029,6.952,0.923,20.715,89.019,97.703,322.757,327.244,2.308
891.525,6.188,6.856,0.668,20.722,88.76,100.796,325,327.564,2.289
891.575,5.489,6.373,0.884,20.724,88.555,100.697,321.582,327.724,2.27
891.625,5.213,6.385,1.172,20.698,88.334,98.801,319.979,328.098,2.257
891.675,5.653,6.559,0.906,20.655,88.23,97.703,324.041,330.396,2.246
891.725,5.258,6.171,0.913,20.621,88.188,98.9,329.382,331.892,2.232
891.775,4.584,5.764,1.18,20.606,87.736,99.099,339.102,335.043,2.219
891.825,4.758,6.156,1.398,20.541,86.473,98.002,340.918,335.897,2.201
891.875,5.653,7.343,1.69,20.387,84.726,95.008,340.492,339.528,2.172
891.925,6.537,8.587,2.05,20.179,83.141,91.712,341.133,342.148,2.132
891.975,6.773,9.686,2.913,19.954,82.201,90.715,343.056,343.911,2.092
892.025,7.48,11.209,3.729,19.771,81.688,90.715,347.115,345.566,2.059
892.075,8.821,12.753,3.932,19.676,81.155,90.815,355.019,348.397,2.04
892.125,9.746,13.656,3.91,19.688,80.61,89.019,355.021,348.237,2.032
892.175,10.092,13.778,3.686,19.784,80.414,86.521,349.785,345.885,2.039
892.225,9.5,12.834,3.334,19.898,80.606,84.426,346.369,342.949,2.057
892.275,8.512,11.663,3.151,19.977,80.711,83.827,352.243,342.468,2.082
892.325,8.648,11.941,3.293,20.016,80.376,83.727,357.264,343.002,2.099
892.375,9.381,12.953,3.572,20.03,79.927,83.727,362.818,344.284,2.113
892.425,9.637,13.219,3.582,20.032,80.028,83.428,359.394,344.551,2.123
892.475,9.521,12.876,3.355,20.054,80.906,83.129,341.13,343.108,2.143
892.525,9.848,11.497,1.649,20.134,82.154,83.129,329.167,340.598,2.168
892.575,9.236,8.935,-0.301,20.288,83.244,84.426,308.553,333.976,2.206
892.625,6.416,6.722,0.306,20.475,83.982,85.823,303.849,331.412,2.242
892.675,4.55,5.817,1.267,20.619,84.388,88.12,303.848,327.778,2.271
892.725,4.649,5.815,1.166,20.665,84.375,89.717,307.374,327.35,2.276
892.775,4.865,6.212,1.347,20.62,83.8,90.615,318.055,326.763,2.258
892.825,4.931,6.716,1.785,20.518,82.753,90.116,322.755,325.695,2.22
892.875,5.112,7.102,1.99,20.397,81.608,88.22,327.989,321.156,2.183
892.925,5.312,7.422,2.11,20.288,80.699,87.121,327.885,314.903,2.167
892.975,5.535,7.506,1.971,20.246,80.102,86.522,328.205,312.606,2.154
893.025,5.488,7.24,1.752,20.289,79.789,86.922,325.748,310.203,2.141
893.075,5.236,7.016,1.78,20.352,79.93,87.52,316.135,307.96,2.167
893.125,5.292,6.836,1.544,20.4,80.837,87.92,310.9,306.785,2.206
893.175,5.23,6.353,1.123,20.45,82.564,88.519,304.594,305.556,2.246
893.225,4.987,5.756,0.769,20.494,84.655,88.918,304.808,305.983,2.28
893.275,4.754,5.357,0.603,20.524,86.46,90.415,307.372,308.226,2.302
893.325,4.505,5.071,0.566,20.543,87.684,91.812,307.372,309.081,2.312
893.375,4.533,5.064,0.531,20.558,88.545,93.708,307.051,309.188,2.325
893.425,4.762,5.46,0.698,20.583,89.384,94.608,307.157,308.278,2.339
893.475,5.091,6.003,0.912,20.64,90.242,94.508,305.448,304.594,2.353
893.525,5.601,6.487,0.886,20.75,90.844,94.308,302.671,302.831,2.361
893.575,5.952,6.672,0.72,20.883,91.042,94.109,298.399,303.258,2.353
893.625,5.998,6.693,0.695,20.956,91.088,94.707,299.038,305.341,2.346
893.675,6.149,6.63,0.481,20.939,91.291,96.205,305.025,310.792,2.342
893.725,5.835,6.032,0.197,20.864,91.672,97.602,313.782,313.996,2.345
893.775,4.678,5.076,0.398,20.797,92.04,97.303,315.491,314.69,2.353
893.825,3.931,4.542,0.611,20.78,92.274,97.502,318.055,316.185,2.35
893.875,3.927,4.519,0.592,20.783,92.338,96.505,317.308,316.56,2.331
893.925,4.108,4.635,0.527,20.78,92.089,96.404,318.058,317.363,2.302
893.975,4.241,4.735,0.494,20.773,91.298,95.805,323.291,321.315,2.262
894.025,4.132,4.906,0.774,20.735,89.929,95.207,327.03,323.825,2.219
894.075,4.123,5.458,1.335,20.622,88.274,92.911,334.186,329.325,2.181
894.125,4.576,6.28,1.704,20.444,86.718,88.721,336.43,332.263,2.151
894.175,5.021,6.922,1.901,20.255,85.439,85.823,341.24,338.892,2.124
894.225,5.281,7.413,2.132,20.127,84.427,84.526,343.805,345.086,2.097
894.275,5.593,7.956,2.363,20.072,83.683,84.426,352.35,346.047,2.073
894.325,5.837,8.452,2.615,20.051,83.292,83.029,355.875,345.62,2.057
894.375,6.16,8.893,2.733,20.042,83.276,81.133,360.254,345.406,2.046
894.425,6.583,9.326,2.743,20.039,83.484,78.936,359.934,345.246,2.048
894.475,6.787,9.562,2.775,20.039,83.689,79.136,355.983,346.261,2.056
894.525,6.789,9.653,2.864,20.045,83.784,80.234,354.38,346.848,2.075
894.575,6.765,9.809,3.044,20.052,83.921,81.431,348.292,345.887,2.098
894.625,7.058,9.717,2.659,20.073,84.485,83.128,343.592,344.712,2.127
894.675,7.18,8.727,1.547,20.148,85.847,84.428,328.841,342.254,2.158
894.725,6.136,7.17,1.034,20.283,87.963,87.721,316.774,341.56,2.199
894.775,5.286,6.181,0.895,20.443,90.236,91.114,320.94,343.109,2.231
894.825,5.326,5.778,0.452,20.579,91.881,96.004,325.746,343.75,2.259
894.875,4.794,5.455,0.661,20.638,92.565,98.599,330.126,343.376,2.282
894.925,4.578,5.381,0.803,20.64,92.619,100.098,327.881,343.911,2.296
894.975,5.046,5.347,0.301,20.64,92.586,100.896,320.299,344.498,2.306
895.025,4.648,5.088,0.44,20.652,92.651,101.695,317.735,346.154,2.308
895.075,4.388,5.041,0.653,20.69,92.561,102.593,325.852,347.489,2.304
895.125,4.999,5.097,0.098,20.742,92.37,103.092,336.533,347.489,2.289
895.175,4.71,4.526,-0.184,20.77,92.332,103.092,357.267,344.016,2.273
895.225,3.433,3.735,0.302,20.758,92.466,101.794,361.858,341.88,2.266
895.275,3.112,3.807,0.695,20.719,92.764,99.698,358.974,337.874,2.266
895.325,3.994,4.692,0.698,20.687,93.196,98.401,354.275,335.738,2.278
895.375,4.673,5.39,0.717,20.708,93.543,97.204,343.168,330.558,2.288
895.425,5.075,5.648,0.573,20.775,93.482,96.604,333.652,327.295,2.293
895.475,5.449,5.987,0.538,20.845,92.931,97.303,329.273,323.504,2.29
895.525,5.632,6.335,0.703,20.891,92.193,99.299,328.419,322.863,2.278
895.575,5.595,6.426,0.831,20.888,91.614,100.896,335.148,321.475,2.262
895.625,5.579,6.344,0.765,20.838,91.19,102.193,337.499,320.14,2.251
895.675,5.409,5.925,0.516,20.776,90.562,103.492,333.971,316.826,2.26
895.725,4.439,5.482,1.043,20.712,89.394,104.091,327.454,315.224,2.277
895.775,4.458,6.105,1.647,20.842,87.737,105.188,312.821,315.438,2.29
895.825,5.413,7.019,1.606,20.739,86.038,104.889,307.48,317.628,2.293
895.875,5.132,6.768,1.636,20.679,84.756,102.894,308.333,319.977,2.284
895.925,4.369,6.159,1.79,20.632,83.913,98.598,312.933,320.567,2.257
895.975,4.106,6.275,2.169,20.558,83.099,94.307,324.894,321.795,2.227
896.025,4.71,7.337,2.627,20.477,81.974,89.916,330.235,322.756,2.201
896.075,6.093,8.81,2.717,20.414,80.705,87.122,335.469,324.572,2.175
896.125,6.942,9.677,2.735,20.399,79.757,85.425,329.918,324.679,2.156
896.175,6.961,9.666,2.705,20.418,79.34,84.925,325.426,322.863,2.145
896.225,6.627,9.016,2.389,20.43,79.227,84.626,322.65,322.115,2.142
896.275,6.019,8.258,2.239,20.417,79.098,85.824,324.573,320.727,2.146
896.325,5.76,8.173,2.413,20.385,78.842,87.62,325.748,320.299,2.156
896.375,6.122,8.725,2.603,20.356,78.507,89.815,325,320.726,2.168
896.425,6.392,9.068,2.676,20.324,78.152,92.514,324.04,321.636,2.174
896.475,6.181,9.048,2.867,20.276,77.844,97.303,326.924,325.108,2.173
896.525,6.27,9.202,2.932,20.21,77.641,100.796,330.021,328.739,2.162
896.575,6.726,9.412,2.686,20.142,77.485,101.794,335.789,329.861,2.155
896.625,6.652,9.109,2.457,20.104,77.265,100.398,336.965,329.914,2.142
896.675,6.16,8.381,2.221,20.08,77.145,98.2,336.324,327.991,2.133
896.725,5.614,7.848,2.234,20.032,77.063,95.605,335.469,327.19,2.127
896.775,5.238,7.845,2.607,19.969,76.748,93.909,329.381,326.656,2.129
896.825,5.191,8.338,3.147,19.916,76.374,91.115,324.254,327.35,2.126
896.875,5.483,9.103,3.62,19.875,76.101,87.622,318.486,331.034,2.122
896.925,5.756,9.578,3.822,19.846,75.89,84.026,319.556,333.977,2.127
896.975,5.722,9.579,3.857,19.812,75.684,82.929,329.168,339.263,2.113
897.025,5.867,9.862,3.995,19.768,75.531,82.33,336.538,340.385,2.101
897.075,6.541,10.863,4.322,19.742,75.445,81.731,347.219,338.569,2.093
897.125,7.399,11.744,4.345,19.74,75.332,80.235,346.048,336.646,2.074
897.175,7.837,11.627,3.79,19.75,75.149,79.036,337.071,334.669,2.078
897.225,7.645,11.001,3.356,19.773,74.999,78.537,332.265,335.631,2.083
897.275,7.163,10.658,3.495,19.831,74.965,77.938,331.41,339.583,2.089
897.325,7.054,10.687,3.633,19.943,74.969,76.042,335.896,344.977,2.087
897.375,7.226,10.863,3.637,20.098,74.892,73.148,344.974,346.634,2.078
897.425,7.17,10.826,3.656,20.245,74.775,69.553,347.329,348.291,2.072
897.475,7.032,10.613,3.581,20.328,74.781,68.256,347.222,348.985,2.075
897.525,7.017,10.52,3.503,20.349,74.997,69.054,346.688,349.359,2.079
897.575,7.009,10.658,3.649,20.335,75.35,70.551,347.436,346.422,2.084
897.625,7.197,11.233,4.036,20.302,75.737,72.148,347.97,343.858,2.095
897.675,7.955,11.963,4.008,20.286,76.213,74.345,347.54,339.155,2.105
897.725,8.716,12.407,3.691,20.29,77,76.441,342.2,337.66,2.113
897.775,9.097,12.908,3.811,20.288,78.244,78.836,338.889,335.684,2.121
897.825,9.726,13.295,3.569,20.275,79.738,81.93,334.189,334.509,2.134
897.875,10.162,12.727,2.565,20.26,81.013,85.622,332.266,331.359,2.148
897.925,9.247,11.345,2.098,20.263,81.833,88.519,325.85,329.967,2.172
897.975,8.379,9.825,1.446,20.329,82.524,90.016,315.918,326.816,2.196
898.025,7.986,8.223,0.237,20.47,83.635,91.114,309.509,324.413,2.234
898.075,6.277,6.62,0.343,20.65,85.263,91.613,300.537,317.363,2.269
898.125,4.65,5.655,1.005,20.813,86.938,92.81,300.855,312.396,2.305
898.175,4.524,5.766,1.242,20.902,88.195,93.909,305.235,309.508,2.338
898.225,5.452,6.687,1.235,20.933,89.014,95.207,305.876,308.868,2.365
898.275,6.368,7.387,1.019,20.956,89.608,95.905,303.739,309.776,2.375
898.325,6.209,7.041,0.832,20.997,90.13,96.803,303.526,311.111,2.375
898.375,5.764,6.264,0.5,21.044,90.629,98.001,305.661,313.087,2.353
898.425,5.559,5.878,0.319,21.063,91.041,99.999,308.764,312.392,2.326
898.475,5.276,5.662,0.386,21.043,91.253,102.094,316.026,308.814,2.299
898.525,4.841,5.387,0.546,21.004,91.214,102.892,319.124,307.532,2.279
898.575,4.594,5.45,0.856,20.974,91.033,103.391,321.153,306.357,2.262
898.625,5.398,6.343,0.945,20.961,90.905,103.591,322.008,306.677,2.258
898.675,7.268,7.791,0.523,20.953,90.907,104.29,323.505,307.96,2.269
898.725,8.379,8.312,-0.067,20.936,90.909,105.288,325.106,308.868,2.267
898.775,7.768,7.762,-0.006,20.913,90.747,104.889,322.97,309.509,2.269
898.825,6.813,7.386,0.573,20.897,90.47,104.19,318.911,309.882,2.278
898.875,6.394,7.359,0.965,20.892,90.337,102.394,308.98,310.63,2.27
898.925,6.698,7.586,0.888,20.905,90.544,102.194,307.373,312.233,2.284
898.975,6.901,7.305,0.404,20.918,90.977,103.292,310.15,312.981,2.296
899.025,5.813,6.219,0.406,20.921,91.306,105.088,312.393,312.66,2.305
899.075,4.902,5.456,0.554,20.921,91.324,106.585,316.131,312.073,2.316
899.125,4.937,5.205,0.268,20.945,91.122,106.985,316.56,312.713,2.331
899.175,4.825,5.06,0.235,20.995,90.904,107.484,316.239,312.553,2.341
899.225,4.497,5.183,0.686,21.027,90.721,106.785,314.743,311.431,2.347
899.275,5.095,6.031,0.936,21.04,90.502,105.188,312.286,310.256,2.351
899.325,6.206,6.973,0.767,21.03,90.261,103.492,310.15,310.417,2.346
899.375,6.11,7.166,1.056,20.995,90.123,101.297,305.238,311.164,2.337
899.425,6.391,7.193,0.802,20.966,90.106,99.497,297.327,310.95,2.323
899.475,7.64,7.418,-0.222,20.948,90.051,96.504,293.483,309.295,2.312
899.525,7.338,7.296,-0.042,20.931,89.823,93.909,292.628,308.227,2.301
899.575,5.891,6.766,0.875,20.901,89.454,90.416,302.348,307.692,2.288
899.625,5.231,6.659,1.428,20.827,89.013,87.921,311.534,310.629,2.275
899.675,5.301,7.148,1.847,20.714,88.506,85.923,328.634,312.234,2.265
899.725,5.772,8.001,2.229,20.649,88.049,85.724,332.584,313.996,2.256
899.775,6.829,8.591,1.762,20.69,87.988,85.923,325.641,313.515,2.256
899.825,6.921,7.738,0.817,20.808,88.55,85.624,318.805,311.646,2.268
899.875,5.665,6.452,0.787,20.939,89.403,85.824,308.339,313.194,2.295
899.925,5.37,6.261,0.891,21.009,90.073,85.525,305.985,316.082,2.32
899.975,5.904,6.452,0.548,21.02,90.398,87.321,310.043,323.291,2.343
900.025,5.752,6.143,0.391,21.038,90.502,89.217,313.675,325.961,2.346
900.075,5.084,5.478,0.394,21.095,90.482,91.712,320.724,328.365,2.332
900.125,4.545,4.922,0.377,21.144,90.157,91.114,324.464,329.647,2.305
900.175,4.225,4.781,0.556,21.115,89.252,89.317,328.313,331.303,2.271
900.225,4.237,5.169,0.932,20.98,87.753,87.919,330.449,331.303,2.234
900.275,4.599,6.165,1.566,20.773,85.999,86.123,330.769,331.25,2.2
900.325,5.045,7.506,2.461,20.603,84.438,85.225,334.507,331.891,2.171
900.375,6.11,9.245,3.135,20.533,83.309,82.531,340.382,334.614,2.141
900.425,7.632,11.117,3.485,20.52,82.531,79.733,341.775,336.007,2.111
900.475,8.252,11.83,3.578,20.524,81.861,76.041,344.231,341.614,2.087
900.525,7.812,11.48,3.668,20.544,81.138,74.145,344.231,345.673,2.072
900.575,7.28,11.03,3.75,20.567,80.405,72.947,345.512,348.557,2.065
