DEPT    .M ,RMG     .none ,RMN     .none   ,RMN-RMG,CAL     .none ,SP      .none,GR      .none,HAC     .non,BHC     .none,DEN     .none 
871.029,4.184,5.323,1.139,21.677,102.249,98.534,324.359,333.71,2.35
871.079,4.065,5.234,1.169,21.638,103.096,98.92,324.786,330.074,2.35
871.129,4.248,5.488,1.24,21.497,103.193,99.978,324.787,328.418,2.345
871.179,4.566,6.068,1.502,21.316,102.868,102.287,329.166,325.481,2.336
871.229,5.627,7.152,1.525,21.203,102.51,103.538,329.167,324.733,2.317
871.279,6.668,7.72,1.052,21.233,102.282,104.5,331.409,324.626,2.304
871.329,5.91,6.9,0.99,21.368,102.575,105.175,331.413,324.253,2.293
871.379,4.933,6.196,1.263,21.482,103.096,107.292,338.355,325.214,2.28
871.429,5.044,6.247,1.203,21.514,103.226,110.274,338.355,325.855,2.278
871.479,5.143,6.266,1.123,21.501,103.161,112.775,337.927,325.748,2.284
871.529,4.808,5.954,1.146,21.494,103.193,113.064,337.927,326.068,2.291
871.579,4.495,5.571,1.076,21.502,103.291,112.198,333.333,328.366,2.305
871.629,4.231,5.4,1.169,21.505,103.486,111.429,333.333,329.915,2.31
871.679,4.182,5.565,1.383,21.493,103.616,110.659,332.051,334.134,2.316
871.729,4.636,5.886,1.25,21.473,103.616,110.178,332.051,335.309,2.315
871.779,4.922,5.918,0.996,21.445,103.681,108.062,339.526,338.033,2.308
871.829,4.589,5.623,1.034,21.428,103.714,104.98,339.533,340.545,2.297
871.879,4.102,5.155,1.053,21.416,103.616,102.095,345.406,341.186,2.287
871.929,3.75,4.819,1.069,21.385,103.454,101.229,345.406,339.904,2.275
871.979,3.922,5.229,1.307,21.331,102.998,101.229,339.745,336.539,2.27
872.029,4.979,6.388,1.409,21.272,102.152,100.556,339.744,335.364,2.27
872.079,6.01,7.422,1.412,21.231,101.305,100.94,339.53,336.219,2.28
872.129,6.335,7.879,1.544,21.234,100.687,101.518,339.529,337.607,2.292
872.179,6.299,7.846,1.547,21.282,100.264,103.538,335.363,339.263,2.305
872.229,6.062,7.346,1.284,21.345,100.296,105.27,335.363,339.53,2.312
872.279,5.439,6.554,1.115,21.408,100.849,106.617,328.85,339.103,2.311
872.329,4.66,6.011,1.351,21.46,101.403,107.484,328.846,338.356,2.3
872.379,4.659,6.15,1.491,21.494,101.663,108.35,328.953,340.491,2.292
872.429,5.091,6.578,1.487,21.495,101.631,109.793,328.953,340.331,2.286
872.479,5.144,6.952,1.808,21.435,101.338,112.198,332.05,339.049,2.286
872.529,5.43,7.545,2.115,21.31,101.045,113.93,332.051,338.088,2.286
872.579,5.987,8.284,2.297,21.171,100.752,114.796,336.645,338.997,2.275
872.629,6.776,8.803,2.027,21.08,100.329,113.353,336.645,340.972,2.257
872.679,7.552,8.858,1.306,21.059,100.264,112.102,333.333,341.88,2.238
872.729,6.996,8.082,1.086,21.108,100.817,111.14,333.333,342.948,2.229
872.779,5.841,6.859,1.018,21.199,101.63,111.044,331.625,342.041,2.233
872.829,5.05,5.908,0.858,21.285,102.314,110.947,331.624,340.756,2.248
872.879,4.301,5.442,1.141,21.323,102.737,110.466,332.051,335.042,2.275
872.929,4.275,5.779,1.504,21.302,103.063,109.216,332.051,330.93,2.292
872.979,5.263,6.611,1.348,21.287,103.291,108.831,336.537,323.827,2.301
873.029,5.811,6.675,0.864,21.332,103.486,108.831,336.538,322.01,2.293
873.079,4.423,5.034,0.611,21.415,103.91,109.312,344.444,320.833,2.292
873.129,2.618,3.191,0.573,21.467,104.626,110.37,344.437,320.566,2.301
873.179,2.776,3.703,0.927,21.464,105.276,111.236,308.335,319.391,2.324
873.229,4.426,6.054,1.628,21.442,105.667,112.968,308.333,318.109,2.364
873.279,6.824,8.586,1.762,21.42,105.927,114.219,240.528,319.817,2.392
873.329,8.993,9.462,0.469,21.395,106.221,115.951,240.51,326.604,2.405
873.379,8.324,7.534,-0.79,21.366,106.513,115.662,281.731,330.771,2.401
873.429,5.285,5.098,-0.187,21.334,106.448,114.412,281.731,339.209,2.392
873.479,3.067,3.739,0.672,21.325,106.155,114.219,351.155,345.458,2.376
873.529,2.441,3.145,0.704,21.343,106.188,114.989,351.175,345.833,2.356
873.579,2.417,3.017,0.6,21.357,106.644,115.662,378.953,341.825,2.338
873.629,2.5,3.169,0.669,21.365,107.002,114.123,378.95,338.299,2.33
873.679,2.684,3.596,0.912,21.357,107.067,112.583,363.462,329.221,2.322
873.729,3.053,4.064,1.011,21.331,106.937,110.756,363.462,325.802,2.325
873.779,3.461,4.477,1.016,21.317,106.741,109.986,333.777,324.36,2.329
873.829,3.688,4.777,1.089,21.31,106.546,108.926,333.754,326.017,2.317
873.879,3.864,5.063,1.199,21.284,106.188,107.964,318.91,330.609,2.3
873.929,4.177,5.532,1.355,21.223,105.765,107.099,318.91,331.731,2.289
873.979,4.623,6.225,1.602,21.141,105.342,106.425,318.483,330.342,2.294
874.029,5.12,6.809,1.689,21.092,104.951,107.002,318.483,329.167,2.299
874.079,5.098,6.516,1.418,21.134,104.69,108.35,327.778,326.548,2.317
874.129,4.378,5.503,1.125,21.249,104.658,109.312,327.782,324.519,2.334
874.179,3.638,4.645,1.007,21.344,104.886,110.082,346.687,323.825,2.351
874.229,3.289,4.282,0.993,21.382,104.983,111.332,346.688,322.276,2.367
874.279,3.333,4.363,1.03,21.383,104.821,112.198,350.425,324.411,2.372
874.329,3.666,4.825,1.159,21.381,104.527,111.909,350.421,328.637,2.366
874.379,4.252,5.541,1.289,21.419,103.974,110.274,335.47,338.676,2.344
874.429,4.839,6.16,1.321,21.465,103.323,108.157,335.47,341.186,2.32
874.479,5.141,6.415,1.274,21.457,102.64,105.656,317.633,340.171,2.296
874.529,4.98,6.384,1.404,21.378,101.631,104.116,317.628,336.594,2.277
874.579,4.762,6.707,1.945,21.239,100.132,102.19,323.397,327.723,2.258
874.629,5.522,8.042,2.52,21.067,98.212,99.785,323.4,324.198,2.235
874.679,6.715,9.672,2.957,20.886,96.358,97.861,338.461,318.27,2.211
874.729,7.46,10.676,3.216,20.717,94.991,95.456,338.462,314.798,2.189
874.779,8.048,10.899,2.851,20.578,93.852,93.917,323.192,304.92,2.174
874.829,7.86,10.385,2.525,20.459,92.744,90.547,323.185,295.993,2.168
874.879,7.035,10.089,3.054,20.352,91.735,87.66,326.603,293.696,2.179
874.929,6.999,10.492,3.493,20.285,90.921,84.005,326.603,290.545,2.209
874.979,7.51,11.053,3.543,20.299,90.498,80.926,332.477,288.569,2.259
875.029,8.028,11.934,3.906,20.413,90.271,78.521,332.479,278.905,2.336
875.079,8.317,13.077,4.76,20.578,89.945,76.306,279.167,264.847,2.403
875.129,9.825,15.342,5.517,20.729,89.554,74.959,279.15,257.261,2.464
875.179,14.965,21.024,6.059,20.853,89.164,74.575,196.478,236.86,2.513
875.229,19.821,26.874,7.053,20.949,88.676,75.44,196.474,228.368,2.547
875.279,20.588,28.834,8.246,21.048,88.35,76.114,174.905,221.745,2.562
875.329,19.288,27.431,8.143,21.173,88.252,76.499,174.899,220.565,2.557
875.379,16.354,22.679,6.325,21.305,87.699,76.98,189.209,218.696,2.522
875.429,12.596,17.924,5.328,21.43,87.406,77.942,189.209,216.72,2.465
875.479,10.46,16.447,5.987,21.503,86.853,78.327,197.327,220.939,2.384
875.529,10.682,17.546,6.864,21.486,86.267,78.135,197.329,225.692,2.305
875.579,13.983,20.075,6.092,21.379,86.071,77.653,201.923,235.259,2.223
875.629,16.897,21.165,4.268,21.222,85.811,76.884,201.947,240.175,2.155
875.679,14.748,18.905,4.157,21.098,85.03,76.595,325.421,259.134,2.106
875.729,10.833,15.509,4.676,21.032,84.314,76.595,325.427,277.185,2.077
875.779,8.884,13.521,4.637,20.99,84.021,77.653,346.356,282.796,2.062
875.829,8.072,12.729,4.657,20.933,83.89,77.558,346.367,292.205,2.063
875.879,7.809,12.376,4.567,20.833,83.565,77.943,345.94,302.458,2.074
875.929,7.956,12.382,4.426,20.69,83.174,78.808,345.94,308.066,2.081
875.979,8.029,12.436,4.407,20.528,83.077,79.867,343.804,319.868,2.092
876.029,7.805,12.296,4.491,20.379,83.012,81.021,343.803,327.613,2.099
876.079,7.575,12.187,4.612,20.253,82.946,81.407,342.201,342.096,2.103
876.129,7.795,12.234,4.439,20.146,83.011,81.984,342.2,345.514,2.102
876.179,8.289,12.493,4.204,20.068,82.979,81.984,338.462,350.481,2.098
876.229,8.459,12.834,4.375,19.999,83.174,82.08,338.462,353.578,2.087
876.279,8.385,13.138,4.753,19.926,83.532,81.695,343.587,360.84,2.076
876.329,8.485,13.447,4.962,19.87,83.5,80.251,343.595,365.013,2.069
876.379,8.678,13.473,4.795,19.854,83.5,77.653,355.128,370.673,2.068
876.429,8.709,13.269,4.56,19.885,83.89,75.922,355.128,371.528,2.074
876.479,8.786,13.458,4.672,19.951,84.476,76.018,363.032,370.94,2.091
876.529,9.084,13.888,4.804,20.046,85.225,78.711,363.034,365.708,2.128
876.579,9.392,13.946,4.554,20.182,86.398,82.082,339.85,362.178,2.183
876.629,9.265,13.039,3.774,20.407,88.155,86.796,339.845,359.135,2.242
876.679,8.426,10.887,2.461,20.76,90.4,90.74,311.326,359.348,2.29
876.729,6.93,8.358,1.428,21.151,92.874,95.069,311.325,357.052,2.318
876.779,5.117,6.26,1.143,21.427,94.924,98.437,314.635,347.441,2.333
876.829,4.094,5.041,0.947,21.534,96.065,102.674,314.639,338.776,2.333
876.879,3.943,5.19,1.247,21.521,96.357,106.137,319.231,326.175,2.333
876.929,4.079,6.028,1.949,21.461,96.064,108.542,319.231,324.252,2.334
876.979,4.77,6.509,1.739,21.394,95.511,108.638,322.328,323.718,2.336
877.029,5.318,6.868,1.55,21.344,95.056,107.196,322.329,323.398,2.334
877.079,5.391,7.351,1.96,21.327,94.827,104.884,319.872,322.008,2.331
877.129,5.781,7.672,1.891,21.358,94.632,101.805,319.872,321.314,2.312
877.179,6.139,7.653,1.514,21.412,94.339,97.765,319.872,322.276,2.29
877.229,5.877,7.314,1.437,21.413,93.916,94.783,319.872,323.611,2.257
877.279,5.424,7.211,1.787,21.318,93.135,91.32,335.035,326.067,2.227
877.329,5.586,8.151,2.565,21.164,92.06,89.007,335.047,329.862,2.201
877.379,6.502,9.62,3.118,21.043,90.986,86.025,343.91,331.625,2.185
877.429,7.233,10.291,3.058,21.019,89.977,85.063,343.91,334.562,2.168
877.479,7.078,10.205,3.127,21.04,89.196,84.39,349.464,338.514,2.145
877.529,7.083,10.507,3.424,21.034,88.643,84.293,349.466,340.918,2.121
877.579,8.151,11.873,3.722,21.002,88.187,83.716,362.5,344.766,2.099
877.629,9.108,13.276,4.168,20.97,87.829,84.004,362.5,346.047,2.086
877.679,9.242,13.76,4.518,20.947,87.471,83.716,362.607,348.558,2.081
877.729,9.383,13.97,4.587,20.944,87.211,84.293,362.607,350.64,2.086
877.779,9.9,14.473,4.573,20.962,86.983,84.293,365.597,358.116,2.092
877.829,10.49,15.172,4.682,20.985,86.625,85.352,365.602,362.342,2.094
877.879,11.009,15.802,4.793,21.011,86.527,86.603,374.359,368.163,2.093
877.929,11.315,16.181,4.866,21.054,86.95,87.084,374.359,369.124,2.086
877.979,11.748,15.684,3.936,21.11,87.438,87.757,362.717,368.697,2.074
878.029,10.852,13.265,2.413,21.134,87.731,88.815,362.714,368.59,2.062
878.079,8.2,10.633,2.433,21.1,87.861,89.874,354.701,369.177,2.054
878.129,7.492,10.727,3.235,21.019,87.601,90.356,354.703,368.536,2.06
878.179,8.448,12.146,3.698,20.947,87.243,91.221,367.2,367.361,2.061
878.229,8.496,12.676,4.18,20.926,87.113,90.837,367.201,366.56,2.064
878.279,8.403,12.659,4.256,20.94,87.211,90.74,371.152,364.478,2.079
878.329,8.587,12.366,3.779,20.983,87.601,89.393,371.146,363.193,2.104
878.379,8.049,11.892,3.843,21.058,88.09,89.682,352.137,359.027,2.132
878.429,7.365,10.917,3.552,21.176,88.708,90.259,352.137,356.945,2.164
878.479,7.016,9.414,2.398,21.344,89.619,91.702,331.95,352.245,2.197
878.529,6.386,8.239,1.853,21.503,90.758,92.76,331.944,350.695,2.223
878.579,5.953,7.366,1.413,21.611,91.931,93.628,327.885,349.305,2.238
878.629,5.393,6.459,1.066,21.657,92.614,95.071,327.886,348.503,2.24
878.679,4.927,6.125,1.198,21.634,92.679,96.225,332.478,342.682,2.232
878.729,5.303,6.635,1.332,21.553,92.484,96.899,332.479,338.516,2.215
878.779,5.481,7.076,1.595,21.419,92.093,96.899,359.28,332.909,2.194
878.829,5.824,7.735,1.911,21.263,91.605,97.187,359.297,332.425,2.181
878.879,7.194,9.361,2.167,21.121,91.573,96.899,364.209,332.158,2.176
878.929,8.309,10.854,2.545,21.018,92.093,96.995,364.209,332.425,2.197
878.979,8.877,11.395,2.518,21.002,92.809,96.803,336.547,331.197,2.232
879.029,8.814,10.546,1.732,21.097,93.916,96.61,336.538,329.755,2.269
879.079,7.032,8.191,1.159,21.265,95.219,96.418,316.026,328.152,2.297
879.129,4.953,6.173,1.22,21.418,96.358,96.321,316.027,329.114,2.315
879.179,4.51,5.609,1.099,21.502,97.204,95.84,323.931,331.303,2.325
879.229,4.595,5.448,0.853,21.538,97.594,95.744,323.932,330.182,2.333
879.279,4.061,5.062,1.001,21.576,97.952,96.225,329.911,328.687,2.343
879.329,3.681,4.88,1.199,21.626,98.311,97.092,329.906,323.127,2.359
879.379,3.697,5.037,1.34,21.668,98.441,99.209,311.325,316.078,2.368
879.429,4.025,5.337,1.312,21.688,98.571,101.614,311.325,312.447,2.374
879.479,4.979,5.893,0.914,21.685,98.636,105.077,296.799,308.975,2.381
879.529,5.62,6.384,0.764,21.683,98.669,106.905,296.795,308.174,2.377
879.579,5.101,6.207,1.106,21.694,98.929,107.868,305.769,308.12,2.369
879.629,4.344,5.753,1.409,21.692,99.027,107.772,305.772,308.761,2.357
879.679,4.009,5.661,1.652,21.656,98.734,107.868,318.589,308.761,2.342
879.729,4.492,6.298,1.806,21.593,98.506,107.868,318.59,308.814,2.332
879.779,6.145,7.474,1.329,21.555,98.701,106.618,323.715,309.455,2.321
879.829,6.75,7.63,0.88,21.584,99.222,105.559,323.719,310.203,2.313
879.879,5.125,6.294,1.169,21.644,99.58,104.693,326.175,311.218,2.302
879.929,4.081,5.377,1.296,21.672,99.71,104.885,326.175,312.34,2.298
879.979,4.387,5.572,1.185,21.648,99.84,106.617,327.884,316.986,2.295
880.029,4.821,6.327,1.506,21.602,99.971,107.964,327.885,323.127,2.295
880.079,5.143,6.842,1.699,21.561,100.003,109.505,323.718,326.285,2.29
880.129,4.756,6.296,1.54,21.536,100.101,110.467,323.718,334.136,2.291
880.179,4.18,5.725,1.545,21.546,100.491,111.814,323.291,339.263,2.29
880.229,4.12,5.682,1.562,21.579,100.882,112.968,323.291,340.544,2.298
880.279,4.27,5.718,1.448,21.615,101.142,114.796,326.601,341.346,2.308
880.329,4.559,5.772,1.213,21.647,101.533,114.893,326.606,340.757,2.319
880.379,4.427,5.426,0.999,21.661,102.054,115.47,335.043,336.538,2.334
880.429,3.693,4.742,1.049,21.664,102.444,116.432,335.043,334.188,2.341
880.479,3.204,4.243,1.039,21.681,102.77,118.068,349.782,331.838,2.341
880.529,3.218,4.099,0.881,21.719,103.225,118.549,349.786,330.877,2.336
880.579,3.341,4.178,0.837,21.769,103.453,117.394,348.825,329.915,2.321
880.629,3.361,4.246,0.885,21.782,103.128,115.373,348.824,330.502,2.309
880.679,3.354,4.245,0.891,21.698,102.542,112.776,345.406,330.342,2.299
880.729,3.306,4.26,0.954,21.503,101.729,109.601,345.406,329.594,2.293
880.779,3.433,4.642,1.209,21.285,100.752,106.042,323.73,326.551,2.286
880.829,3.91,5.41,1.5,21.173,100.101,102.575,323.714,324.199,2.273
880.879,4.101,5.699,1.598,21.188,99.938,99.4,315.278,323.985,2.264
880.929,3.747,5.18,1.433,21.274,99.971,97.476,315.278,325.748,2.257
880.979,3.47,4.751,1.281,21.371,100.101,97.187,319.443,328.311,2.253
881.029,3.487,4.761,1.274,21.465,100.394,97.668,319.444,328.205,2.255
881.079,3.487,4.817,1.33,21.576,100.557,99.208,318.483,326.228,2.263
881.129,3.538,4.915,1.377,21.675,100.654,99.785,318.482,325.213,2.277
881.179,3.855,5.049,1.194,21.727,100.882,99.689,312.5,323.398,2.3
881.229,4.244,5.111,0.867,21.748,101.175,98.823,312.5,322.81,2.321
881.279,4.506,5.149,0.643,21.768,101.435,98.631,307.908,321.956,2.338
881.329,4.822,5.095,0.273,21.78,101.598,97.572,307.903,321.26,2.35
881.379,4.97,5.199,0.229,21.765,101.663,96.225,302.03,320.032,2.36
881.429,4.736,5.59,0.854,21.725,101.728,97.38,302.03,320.192,2.362
881.479,4.462,5.618,1.156,21.677,102.054,100.458,307.263,322.061,2.37
881.529,4.314,5.317,1.003,21.653,102.509,102.671,307.265,322.329,2.382
881.579,4.125,4.989,0.864,21.659,102.835,104.405,334.188,321.207,2.393
881.629,3.649,4.487,0.838,21.702,103.161,105.655,334.189,320.513,2.396
881.679,3.278,4.136,0.858,21.778,103.421,107.002,338.461,320.353,2.391
881.729,3.252,4.122,0.87,21.838,103.519,109.119,338.462,319.178,2.377
881.779,3.27,4.276,1.006,21.844,103.486,110.081,325.541,318.643,2.368
881.829,3.345,4.525,1.18,21.797,103.291,108.349,325.529,318.804,2.364
881.879,3.555,4.788,1.233,21.745,103.323,106.135,313.355,320.353,2.375
881.929,3.938,5.126,1.188,21.724,103.388,101.806,313.355,321.528,2.377
881.979,4.331,5.511,1.18,21.747,103.063,99.882,317.093,323.931,2.367
882.029,4.463,5.736,1.273,21.806,102.705,98.054,317.094,324.732,2.339
882.079,4.563,5.964,1.401,21.862,102.249,98.246,334.188,325.427,2.306
882.129,5.272,6.862,1.59,21.899,101.728,97.957,334.188,325.16,2.277
882.179,6.471,8.166,1.695,21.921,101.305,97.572,332.158,322.383,2.252
882.229,7.068,8.624,1.556,21.941,101.142,97.572,332.158,320.78,2.236
882.279,6.61,7.937,1.327,21.961,101.435,98.534,320.412,320.513,2.221
882.329,5.582,6.725,1.143,21.964,101.631,102.29,320.408,322.064,2.215
882.379,4.755,5.92,1.165,21.953,101.566,107.292,324.038,327.832,2.215
882.429,4.516,5.767,1.251,21.93,101.403,110.274,324.038,334.295,2.224
882.479,4.581,5.9,1.319,21.872,101.045,110.755,338.671,337.606,2.243
882.529,5.026,6.549,1.523,21.803,100.654,110.755,338.675,342.625,2.255
882.579,5.89,7.41,1.52,21.796,100.557,109.985,333.12,343.91,2.265
882.629,6.235,7.48,1.245,21.884,100.882,109.119,333.12,343.536,2.272
882.679,5.506,6.659,1.153,22.014,101.435,107.002,333.12,341.346,2.269
882.729,4.455,5.661,1.206,22.085,101.793,103.828,333.12,339.477,2.267
882.779,3.996,5.302,1.306,22.08,101.826,100.461,341.982,335.472,2.264
882.829,4.883,6.065,1.182,22.051,101.826,99.015,341.985,334.669,2.259
882.879,6.116,7.105,0.989,22.051,101.989,98.15,335.897,335.684,2.251
882.929,6.017,7.158,1.141,22.117,102.086,98.535,335.897,336.164,2.244
882.979,5.951,6.647,0.696,22.307,101.891,99.112,330.984,337.019,2.243
883.029,5.848,6.785,0.937,22.336,101.859,100.747,330.983,337.713,2.244
883.079,5.332,6.576,1.244,22.278,102.054,103.443,336.966,340.332,2.244
883.129,5.27,6.617,1.347,22.149,102.119,105.463,336.968,341.507,2.237
883.179,5.587,6.642,1.055,21.993,102.249,107.002,348.611,342.094,2.224
883.229,5.09,5.737,0.647,21.854,102.477,108.157,348.611,339.638,2.206
883.279,3.811,4.453,0.642,21.779,102.64,109.215,348.077,338.355,2.205
883.329,2.895,3.704,0.809,21.774,102.705,110.66,348.076,336.432,2.225
883.379,2.965,3.832,0.867,21.818,102.607,112.199,345.299,337.607,2.241
883.429,3.466,4.209,0.743,21.871,102.249,112.583,345.299,340.064,2.26
883.479,3.344,4.05,0.706,21.844,101.696,111.718,351.494,343.802,2.267
883.529,3.305,4.365,1.06,21.699,101.208,111.237,351.496,342.629,2.275
883.579,4.496,6.066,1.57,21.529,100.882,111.621,321.581,335.789,2.275
883.629,7.038,8.717,1.679,21.419,100.752,111.428,321.577,332.585,2.274
883.679,9.126,10.459,1.333,21.372,100.849,110.178,301.069,329.915,2.271
883.729,8.122,9.489,1.367,21.377,101.11,108.35,301.068,331.036,2.264
883.779,5.922,7.572,1.65,21.434,101.435,106.907,328.511,335.094,2.254
883.829,5.027,6.572,1.545,21.565,101.696,106.328,328.531,335.04,2.26
883.879,4.662,6.183,1.521,21.74,101.761,105.463,339.744,329.647,2.257
883.929,4.596,6.198,1.602,21.893,101.761,104.789,339.744,326.069,2.256
883.979,5.355,6.649,1.294,21.974,102.021,104.404,319.237,321.636,2.27
884.029,5.948,7.208,1.26,21.989,102.217,105.751,319.231,321.368,2.296
884.079,5.523,7.236,1.713,21.965,101.989,107.773,326.175,321.902,2.291
884.129,5.181,6.915,1.734,21.901,102.021,109.601,326.176,323.345,2.302
884.179,5.412,6.801,1.389,21.826,102.379,112.198,332.478,327.51,2.305
884.229,5.18,6.484,1.304,21.788,102.477,113.93,332.479,329.54,2.296
884.279,4.523,5.818,1.295,21.804,102.64,115.277,327.78,331.836,2.29
884.329,4.187,5.303,1.116,21.821,103.031,116.047,327.78,331.089,2.286
884.379,3.987,4.98,0.993,21.784,103.356,115.277,332.799,328.258,2.277
884.429,3.893,4.929,1.036,21.687,103.421,113.065,332.799,327.831,2.271
884.479,3.958,5.141,1.183,21.53,103.128,110.852,344.655,330.181,2.27
884.529,4.15,5.838,1.688,21.331,102.705,109.986,344.658,332.317,2.27
884.579,5.95,8.448,2.498,21.164,102.249,108.926,354.167,334.936,2.268
884.629,8.807,11.036,2.229,21.11,101.891,107.868,354.162,335.203,2.267
884.679,8.602,9.701,1.099,21.197,102.151,107.002,328.42,335.523,2.27
884.729,5.627,6.452,0.825,21.355,102.835,108.061,328.419,340.864,2.278
884.779,3.817,4.684,0.867,21.464,103.421,109.407,331.088,344.816,2.287
884.829,3.569,4.139,0.57,21.51,103.877,110.755,331.093,349.786,2.295
884.879,3.385,3.959,0.574,21.532,103.974,110.755,338.141,348.663,2.301
884.929,3.18,4.159,0.979,21.546,103.942,110.755,338.141,341.4,2.311
884.979,3.914,4.946,1.032,21.568,104.007,110.37,334.937,333.763,2.314
885.029,4.795,5.639,0.844,21.588,103.909,108.543,334.936,331.839,2.32
885.079,4.398,5.448,1.05,21.608,103.942,106.809,330.769,331.357,2.313
885.129,3.712,4.911,1.199,21.641,104.137,104.5,330.769,331.25,2.311
885.179,3.531,4.708,1.177,21.666,103.974,101.806,329.915,329.968,2.318
885.229,3.786,4.968,1.182,21.677,103.551,98.92,329.915,328.473,2.327
885.279,4.401,5.57,1.169,21.687,103.356,96.996,318.382,324.254,2.336
885.329,4.468,5.721,1.253,21.702,103.421,98.054,318.373,322.596,2.345
885.379,3.904,5.192,1.288,21.718,103.747,99.305,310.256,322.81,2.358
885.429,3.525,4.683,1.158,21.727,104.202,101.036,310.256,323.665,2.367
885.479,3.399,4.416,1.017,21.725,104.397,101.998,322.112,323.611,2.371
885.529,3.265,4.246,0.981,21.724,104.365,102.383,322.115,322.17,2.362
885.579,3.316,4.498,1.182,21.731,104.463,102.48,325.214,317.146,2.345
885.629,3.872,5.264,1.392,21.743,104.723,103.538,325.213,314.423,2.323
885.679,4.45,5.779,1.329,21.755,104.593,104.789,323.611,314.103,2.307
885.729,4.483,5.766,1.283,21.749,103.975,105.366,323.611,315.384,2.302
885.779,4.225,5.674,1.449,21.724,103.389,104.789,321.689,319.442,2.301
885.829,4.23,5.911,1.681,21.703,103.128,104.597,321.681,320.994,2.305
885.879,4.763,6.401,1.638,21.714,103.063,104.693,305.235,322.115,2.3
885.929,4.945,6.437,1.492,21.764,102.835,105.366,305.235,322.062,2.289
885.979,4.382,6.068,1.686,21.819,102.51,105.848,315.061,320.139,2.271
