DEPT    .M    ,RMG     .none ,RMN     .none ,RMN-RMG,CAL     .none ,SP      .none,GR      .none ,HAC     .none,BHC     .none,DEN     .none
898.919,2.882,2.582,-0.3,26.352,102.904,104.757,391.56,404.113,2.372
898.969,2.542,2.341,-0.201,26.265,102.904,105.836,395.297,404.861,2.355
899.019,2.518,2.332,-0.186,26.008,102.904,107.309,409.299,402.881,2.348
899.069,2.593,2.45,-0.143,25.69,102.904,109.074,417.414,394.283,2.344
899.119,2.326,2.328,0.002,25.417,102.765,110.839,416.026,389.37,2.342
899.169,2.168,2.195,0.027,25.19,102.626,112.506,409.938,383.869,2.342
899.219,2.168,2.058,-0.11,25.02,102.695,115.153,408.014,383.44,2.342
899.269,2.114,1.95,-0.164,24.947,102.695,116.725,405.555,385.738,2.348
899.319,2.145,1.975,-0.17,25.041,102.626,118.686,404.7,387.501,2.354
899.369,2.239,2.02,-0.219,25.275,102.695,119.863,402.244,392.04,2.354
899.419,2.238,2.021,-0.217,25.505,102.765,121.138,401.176,394.978,2.35
899.469,2.119,1.954,-0.165,25.636,102.695,119.275,400.641,400.585,2.346
899.519,2.03,1.891,-0.139,25.619,102.626,115.447,401.07,403.207,2.345
899.569,2,1.857,-0.143,25.487,102.765,110.445,405.45,406.624,2.342
899.619,1.993,1.868,-0.125,25.265,102.904,105.15,409.722,407.265,2.333
899.669,2.02,1.897,-0.123,25.018,102.834,100.933,417.092,409.828,2.325
899.719,1.997,1.827,-0.17,24.853,102.765,97.501,420.831,413.673,2.317
899.769,1.906,1.755,-0.151,24.706,102.765,95.537,422.865,414.637,2.312
899.819,1.903,1.796,-0.107,24.49,102.765,95.047,426.922,414.743,2.305
899.869,2.049,1.901,-0.148,24.152,102.695,94.851,424.145,413.568,2.295
899.919,2.183,2.034,-0.149,23.706,102.556,96.125,420.514,413.248,2.288
899.969,2.229,2.134,-0.095,23.327,102.487,98.479,413.999,413.515,2.276
900.019,2.404,2.202,-0.202,23.164,102.417,100.835,412.181,414.477,2.265
900.069,2.506,2.191,-0.315,23.171,102.348,103.875,414.424,415.117,2.253
900.119,2.288,2.038,-0.25,23.209,102.418,105.934,416.773,414.156,2.25
900.169,2.216,1.926,-0.29,23.221,102.487,107.994,416.239,410.418,2.249
900.219,2.219,1.946,-0.273,23.248,102.626,108.485,413.57,409.082,2.252
900.269,2.299,2.156,-0.143,23.319,102.904,108.093,408.974,409.669,2.254
900.319,2.579,2.277,-0.302,23.357,103.182,108.583,408.975,410.684,2.259
900.369,2.434,2.007,-0.427,23.305,103.46,108.583,412.286,411.912,2.266
900.419,2.027,1.764,-0.263,23.268,103.598,107.995,414.209,412.446,2.267
900.469,1.984,1.821,-0.163,23.396,103.598,106.328,412.608,414.689,2.272
900.519,2.105,1.836,-0.269,23.675,103.598,105.836,406.195,418.27,2.279
900.569,1.991,1.703,-0.288,24.011,103.598,105.543,403.739,419.445,2.291
900.619,1.902,1.757,-0.145,24.358,103.529,106.915,402.671,422.115,2.302
900.669,2.017,1.883,-0.134,24.684,103.46,107.896,408.118,423.664,2.314
900.719,2.133,1.928,-0.205,24.978,103.321,109.955,412.284,423.665,2.325
900.769,2.115,1.969,-0.146,25.188,103.043,111.919,419.338,422.863,2.332
900.819,2.042,1.927,-0.115,25.289,102.973,113.978,421.047,422.329,2.337
900.869,2.049,1.87,-0.179,25.441,103.043,114.86,420.94,421.154,2.338
900.919,2.074,1.878,-0.196,25.73,103.112,115.057,418.697,420.246,2.34
900.969,2.218,1.963,-0.255,26.002,103.112,114.468,414.318,419.445,2.344
901.019,2.384,2.117,-0.267,26.093,102.904,114.861,415.709,419.872,2.35
901.069,2.258,2.127,-0.131,26.03,102.695,115.057,422.97,420.459,2.357
901.119,2,1.923,-0.077,25.924,102.626,115.449,423.077,417.895,2.361
901.169,1.887,1.797,-0.09,25.863,102.765,115.841,416.241,408.015,2.363
901.219,1.901,1.824,-0.077,25.863,102.904,115.155,413.143,403.421,2.36
901.269,1.953,1.868,-0.085,25.854,103.043,114.37,410.898,396.527,2.355
901.319,2.018,1.94,-0.078,25.798,103.251,113.193,413.034,394.124,2.348
901.369,2.116,2.051,-0.065,25.642,103.112,111.427,412.18,394.071,2.337
901.419,2.084,2.078,-0.006,25.342,102.834,109.564,400.964,391.828,2.332
901.469,2.323,2.348,0.025,25.013,102.765,108.976,373.625,389.211,2.328
901.519,3.047,2.974,-0.073,24.762,102.695,107.601,359.927,390.387,2.332
901.569,3.248,3.128,-0.12,24.607,102.695,104.659,340.17,394.979,2.341
901.619,2.814,2.729,-0.085,24.565,102.834,100.932,336.966,397.65,2.365
901.669,2.509,2.426,-0.083,24.625,102.904,98.088,355.123,406.194,2.384
901.719,2.468,2.354,-0.114,24.831,102.973,96.617,372.427,410.094,2.397
901.769,2.471,2.313,-0.158,25.137,103.043,97.107,405.453,413.141,2.398
901.819,2.47,2.242,-0.228,25.303,103.043,97.99,414.958,412.659,2.392
901.869,2.464,2.21,-0.254,25.21,103.043,99.951,419.872,408.44,2.379
901.919,2.363,2.185,-0.178,24.951,102.904,101.226,417.629,405.823,2.359
901.969,2.321,2.102,-0.219,24.784,102.626,103.383,417.094,402.619,2.353
902.019,2.275,1.994,-0.281,24.932,102.487,104.856,420.087,402.512,2.348
902.069,2.299,2.069,-0.23,25.285,102.556,106.425,424.146,405.984,2.345
902.119,2.337,2.174,-0.163,25.618,102.626,107.504,425,409.135,2.343
902.169,2.077,2.015,-0.062,25.802,102.556,108.681,423.184,407.906,2.342
902.219,1.992,1.899,-0.093,25.799,102.487,109.171,415.495,398.616,2.348
902.269,2.098,1.943,-0.155,25.665,102.487,108.484,410.47,390.918,2.36
902.319,2.084,1.918,-0.166,25.469,102.487,107.209,409.831,388.942,2.372
902.369,2.026,1.832,-0.194,25.311,102.487,106.131,416.987,389.103,2.381
902.419,1.988,1.814,-0.174,25.205,102.487,104.464,421.9,389.37,2.383
902.469,1.947,1.87,-0.077,25.057,102.556,101.816,420.514,387.821,2.394
902.519,1.809,1.951,0.142,24.886,102.765,99.558,410.564,386.056,2.403
902.569,3.224,3.691,0.467,24.737,102.973,97.695,382.583,382.693,2.409
902.619,7.225,6.617,-0.608,24.6,103.043,96.322,371.047,385.47,2.417
902.669,9.115,6.679,-2.436,24.454,103.043,94.655,352.676,395.136,2.42
902.719,6.136,4.281,-1.855,24.285,103.043,93.086,353.632,399.143,2.426
902.769,3.091,2.656,-0.435,24.155,102.973,93.184,369.021,403.525,2.409
902.819,2.479,2.281,-0.198,24.11,102.904,94.851,377.354,403.204,2.388
902.869,2.431,2.227,-0.204,24.103,102.973,97.793,394.765,399.573,2.351
902.919,2.202,2.036,-0.166,24.019,103.043,101.716,411.214,396.582,2.319
902.969,2.07,1.926,-0.144,23.767,103.043,105.638,426.381,400.36,2.288
903.019,2.115,2.013,-0.102,23.435,103.043,110.154,433.123,402.638,2.263
903.069,2.229,2.091,-0.138,23.138,103.043,113.978,439.744,406.579,2.246
903.119,2.299,2.022,-0.277,22.904,103.112,117.411,443.269,409.44,2.229
903.169,2.21,1.948,-0.262,22.751,103.112,119.274,444.551,413.228,2.217
903.219,2.273,2.023,-0.25,22.673,102.973,119.765,444.338,414.766,2.208
903.269,2.462,2.099,-0.363,22.642,102.973,119.568,444.657,414.714,2.197
903.319,2.308,2.027,-0.281,22.637,103.043,118.784,443.056,413.017,2.193
903.369,2.17,2.034,-0.136,22.638,102.973,117.313,442.949,408.587,2.197
903.419,2.343,2.157,-0.186,22.643,102.904,115.548,444.551,405.613,2.207
903.469,2.473,2.121,-0.352,22.652,102.973,113.979,450.852,401.382,2.22
903.519,2.45,2.024,-0.426,22.656,103.043,112.407,454.378,398.823,2.227
903.569,2.29,1.956,-0.334,22.65,103.043,110.152,449.248,395.776,2.231
903.619,1.993,1.818,-0.175,22.639,103.043,107.798,432.906,394.549,2.261
903.669,2.536,2.873,0.337,22.634,103.043,105.935,354.721,394.312,2.302
903.719,10.168,11.162,0.994,22.634,102.904,103.974,251.121,395.255,2.336
903.769,21.932,19.17,-2.762,22.637,102.626,102.992,221.917,397.78,2.358
903.819,19.943,12.823,-7.12,22.656,102.487,102.894,255.049,399.512,2.368
903.869,7.545,3.593,-3.952,22.773,102.626,103.188,377.562,400.673,2.366
903.919,1.902,1.584,-0.318,23.153,102.834,103.875,430.969,399.701,2.353
903.969,1.864,1.712,-0.152,23.858,102.834,103.973,477.968,395.126,2.332
904.019,1.93,1.924,-0.006,24.583,102.765,104.07,475.304,389.856,2.316
904.069,2.097,2.198,0.101,24.854,102.695,102.894,440.7,375.532,2.311
904.119,2.598,2.784,0.186,24.506,102.556,102.992,417.949,363.996,2.318
904.169,3.394,3.592,0.198,23.831,102.487,102.698,377.041,344.61,2.33
904.219,3.906,4.05,0.144,23.258,102.487,102.404,361.546,339.799,2.338
904.269,3.933,4.092,0.159,22.968,102.417,101.03,341.664,344.819,2.335
904.319,3.851,3.998,0.147,22.915,102.348,100.147,336.323,347.007,2.335
904.369,3.903,4.03,0.127,22.965,102.279,99.755,329.38,341.56,2.334
904.419,3.955,4.232,0.277,23.028,102.209,98.676,326.069,335.044,2.34
904.469,4.129,4.586,0.457,23.067,102.209,97.696,318.273,318.118,2.344
904.519,4.599,5.05,0.451,23.039,102.001,97.107,314.209,301.121,2.345
904.569,4.992,5.305,0.313,22.968,101.792,98.186,313.783,298.902,2.342
904.619,5.276,5.292,0.016,22.913,101.862,98.774,315.812,297.496,2.334
904.669,5.27,5.074,-0.196,22.896,101.931,98.872,317.307,296.817,2.329
904.719,4.644,4.752,0.108,22.898,101.862,97.206,318.055,297.657,2.324
904.769,4.475,4.814,0.339,22.909,101.792,94.85,319.445,299.913,2.322
904.819,5.274,5.462,0.188,22.931,101.723,92.496,320.3,301.093,2.312
904.869,5.842,6.005,0.163,22.948,101.514,92.104,325.427,300.449,2.308
904.919,5.715,5.977,0.262,22.945,101.376,92.3,326.816,297.521,2.302
904.969,5.464,5.916,0.452,22.933,101.306,92.006,321.904,288.892,2.298
905.019,5.61,6.257,0.647,22.927,101.237,90.044,313.559,281.466,2.291
905.069,6.168,6.945,0.777,22.926,101.237,88.279,292.626,267.788,2.284
905.119,6.908,7.733,0.825,22.919,101.237,87.2,281.197,263.996,2.284
905.169,7.629,8.207,0.578,22.908,101.237,86.808,260.796,266.773,2.286
905.219,8.08,8.652,0.572,22.919,101.167,86.906,254.704,271.525,2.285
905.269,8.588,9.197,0.609,22.972,101.098,87.003,252.892,283.873,2.28
905.319,8.961,9.195,0.234,23.053,101.167,86.415,268.593,296.476,2.268
905.369,8.371,8.687,0.316,23.131,101.237,85.336,282.051,302.083,2.256
905.419,7.508,8.262,0.754,23.178,101.237,85.532,311.21,311.055,2.243
905.469,7.266,7.887,0.621,23.193,101.445,86.415,331.72,317.785,2.229
905.519,6.897,7.245,0.348,23.193,101.792,88.28,335.577,321.371,2.222
905.569,6.395,6.952,0.557,23.181,101.931,90.732,336.111,329.221,2.221
905.619,6.881,7.248,0.367,23.164,101.792,93.575,334.402,333.814,2.226
905.669,7.804,7.505,-0.299,23.154,101.584,95.733,331.838,343.908,2.23
905.719,7.913,7.551,-0.362,23.169,101.653,98.282,332.265,349.837,2.232
905.769,7.302,7.289,-0.013,23.213,101.862,101.129,341.991,361.701,2.237
905.819,6.92,6.333,-0.587,23.281,101.931,103.286,351.074,367.364,2.246
905.869,5.938,4.571,-1.367,23.407,102.07,103.875,377.564,378.686,2.26
905.919,3.791,2.943,-0.848,23.654,102.209,103.482,390.808,382.958,2.276
905.969,2.563,2.344,-0.219,24.049,102.07,102.796,405.441,387.444,2.295
906.019,2.48,2.321,-0.159,24.528,102.001,102.306,407.264,390.706,2.316
906.069,2.394,2.264,-0.13,24.924,102.07,103.483,404.914,392.95,2.327
906.119,2.313,2.22,-0.093,25.107,102.07,104.365,401.923,399.252,2.335
906.169,2.344,2.242,-0.102,25.072,102.14,104.659,400.641,403.525,2.338
906.219,2.416,2.242,-0.174,24.89,102.209,103.777,398.826,413.029,2.337
906.269,2.459,2.248,-0.211,24.724,102.209,102.894,399.36,421.797,2.33
906.319,2.451,2.263,-0.188,24.736,102.279,103.483,401.39,425.642,2.321
906.369,2.403,2.226,-0.177,24.903,102.418,105.248,408.12,431.517,2.311
906.419,2.389,2.238,-0.151,25.04,102.418,107.307,411.217,432.906,2.302
906.469,2.607,2.339,-0.268,25.022,102.279,109.563,413.781,431.625,2.293
906.519,2.711,2.289,-0.422,24.903,102.279,110.349,412.178,429.753,2.288
906.569,2.347,2.117,-0.23,24.821,102.348,111.918,409.402,427.244,2.286
906.619,2.113,2.046,-0.067,24.815,102.279,113.389,409.509,427.03,2.284
906.669,2.124,2.005,-0.119,24.796,102.209,114.566,411.645,428.579,2.284
906.719,2.056,1.966,-0.09,24.732,102.279,114.762,413.354,429.754,2.284
906.769,1.973,1.921,-0.052,24.666,102.418,112.996,416.026,432.533,2.286
906.819,1.994,1.912,-0.082,24.585,102.487,110.937,417.629,433.708,2.283
906.869,2.155,2.006,-0.149,24.406,102.487,109.466,422.008,435.203,2.279
906.919,2.27,2.05,-0.22,24.084,102.418,109.564,428.097,435.043,2.273
906.969,2.249,2.014,-0.235,23.675,102.348,108.289,430.02,433.922,2.261
907.019,2.211,1.962,-0.249,23.284,102.417,105.934,428.204,428.79,2.248
907.069,2.158,1.969,-0.189,23.012,102.348,103.973,425.962,423.237,2.23
907.119,2.206,1.967,-0.239,22.884,102.209,103.384,427.35,421.795,2.217
907.169,2.312,1.849,-0.463,22.863,102.209,104.169,434.72,421.368,2.203
907.219,2.138,1.724,-0.414,22.885,102.07,105.541,437.819,420.887,2.194
907.269,1.827,1.651,-0.176,22.894,101.792,105.935,438.673,418.054,2.188
907.319,1.781,1.702,-0.079,22.935,101.514,106.523,434.932,415.383,2.192
907.369,1.875,1.831,-0.044,23.077,101.376,105.836,418.697,408.333,2.203
907.419,1.722,1.872,0.15,23.323,101.237,105.346,407.161,404.221,2.22
907.469,1.801,2.163,0.362,23.635,101.028,105.052,383.773,395.624,2.257
907.519,2.472,2.757,0.285,23.937,101.028,105.64,375.103,392.145,2.295
907.569,2.888,2.958,0.07,24.193,101.028,105.738,366.666,386.752,2.33
907.619,2.772,2.793,0.021,24.411,100.959,104.856,364.744,384.028,2.351
907.669,2.738,2.756,0.018,24.569,100.959,102.992,362.394,379.382,2.367
907.719,2.841,2.786,-0.055,24.681,100.889,102.306,360.258,376.39,2.375
907.769,2.81,2.818,0.008,24.749,100.82,102.797,355.447,367.73,2.376
907.819,2.82,3.008,0.188,24.737,100.82,104.66,352.35,357.423,2.375
907.869,3.051,3.257,0.206,24.675,100.82,105.15,352.564,348.344,2.375
907.919,3.198,3.234,0.036,24.618,100.889,104.954,355.021,344.819,2.378
907.969,2.951,2.944,-0.007,24.569,101.098,104.954,361.108,340.333,2.381
908.019,2.811,2.83,0.019,24.429,101.167,104.659,361.965,339.476,2.38
908.069,2.971,2.909,-0.062,24.124,101.028,104.169,359.722,338.835,2.379
908.119,2.948,2.872,-0.076,23.798,101.028,102.305,357.051,338.568,2.376
908.169,2.808,2.84,0.032,23.675,101.167,100.834,349.468,337.126,2.371
908.219,2.897,3.029,0.132,23.846,101.306,99.363,346.903,336.005,2.363
908.269,3.146,3.243,0.097,24.195,101.376,97.695,347.544,333.226,2.353
908.319,3.115,3.15,0.035,24.491,101.376,96.812,349.787,331.784,2.345
908.369,2.888,2.954,0.066,24.606,101.376,94.949,354.167,329.487,2.342
908.419,2.885,2.959,0.074,24.548,101.445,93.184,355.235,329.274,2.34
908.469,2.974,3.031,0.057,24.403,101.584,91.615,354.06,329.273,2.343
908.519,3.041,3.204,0.163,24.25,101.653,91.32,348.502,328.312,2.348
908.569,3.53,3.641,0.111,24.062,101.723,91.81,343.374,327.457,2.352
908.619,4.241,4.189,-0.052,23.816,101.862,91.32,334.081,327.404,2.348
908.669,4.421,4.501,0.08,23.557,101.792,90.045,329.061,327.083,2.34
908.719,4.201,4.426,0.225,23.34,101.515,88.378,327.351,326.443,2.333
908.769,4.008,4.255,0.247,23.223,101.445,88.083,326.922,326.336,2.323
908.819,3.917,4.212,0.295,23.199,101.653,88.966,325.64,326.603,2.32
908.869,3.834,4.484,0.65,23.213,101.862,91.712,321.047,326.816,2.318
908.919,4.382,4.716,0.334,23.226,101.931,94.36,317.416,327.19,2.321
908.969,5.293,4.679,-0.614,23.238,101.931,97.007,312.182,328.205,2.329
909.019,4.931,4.577,-0.354,23.326,101.931,98.775,315.818,329.221,2.334
909.069,3.973,4.107,0.134,23.577,101.931,100.639,328.527,330.502,2.34
909.119,3.574,3.679,0.105,23.95,101.862,103.875,334.295,331.41,2.346
909.169,3.43,3.537,0.107,24.294,101.792,107.993,343.908,335.522,2.349
909.219,3.375,3.405,0.03,24.508,101.862,112.014,346.153,337.552,2.355
909.269,3.33,3.385,0.055,24.606,101.862,114.567,348.29,341.241,2.354
909.319,3.457,3.464,0.007,24.645,101.792,115.743,347.008,345.193,2.356
909.369,3.499,3.416,-0.083,24.682,101.862,116.626,345.513,346.741,2.356
909.419,3.212,3.209,-0.003,24.777,101.862,116.92,345.94,348.717,2.357
909.469,3.096,3.105,0.009,24.916,101.792,116.528,352.347,351.601,2.358
909.519,3.044,2.966,-0.078,25.038,101.862,116.723,356.52,353.58,2.357
909.569,2.763,2.693,-0.07,25.079,102.07,115.252,362.5,355.609,2.363
909.619,2.534,2.537,0.003,24.996,102.209,113.193,363.996,356.036,2.368
909.669,2.626,2.675,0.049,24.798,102.07,110.251,365.705,357.051,2.376
909.719,2.946,2.944,-0.002,24.526,101.931,107.407,365.919,357.425,2.381
909.769,3.074,2.961,-0.113,24.256,101.862,105.542,363.46,358.387,2.389
909.819,2.983,2.861,-0.122,24.025,101.723,104.365,360.255,358.333,2.396
909.869,2.934,2.86,-0.074,23.837,101.653,105.64,355.235,357.639,2.4
909.919,2.885,2.88,-0.005,23.741,101.584,106.915,354.274,356.891,2.401
909.969,2.94,2.983,0.043,23.733,101.376,107.798,353.74,355.022,2.399
910.019,3.215,3.242,0.027,23.743,101.237,109.074,351.385,354.379,2.398
910.069,3.466,3.488,0.022,23.717,101.167,111.526,342.947,352.35,2.394
910.119,3.684,3.68,-0.004,23.65,100.959,113.389,335.47,348.344,2.388
910.169,3.806,3.874,0.068,23.564,100.82,114.566,334.188,345.3,2.381
910.219,3.683,3.868,0.185,23.473,100.75,115.449,332.373,339.052,2.371
910.269,3.633,3.791,0.158,23.379,100.611,116.331,328.845,333.439,2.364
910.319,3.725,3.9,0.175,23.307,100.472,115.351,326.495,330.662,2.362
910.369,3.869,4.134,0.265,23.291,100.334,113.88,323.932,326.87,2.363
910.419,4.086,4.279,0.193,23.301,100.264,111.82,323.718,325.695,2.362
910.469,4.16,4.285,0.125,23.296,100.195,110.447,323.398,323.238,2.359
910.519,4.083,4.293,0.21,23.286,100.125,107.797,322.436,321.633,2.353
910.569,4.097,4.384,0.287,23.276,100.195,105.051,321.688,318.109,2.346
910.619,4.191,4.587,0.396,23.266,100.264,101.226,321.047,316.4,2.34
910.669,4.497,4.951,0.454,23.268,100.195,98.284,323.076,314.37,2.335
910.719,5.088,5.429,0.341,23.274,100.056,95.048,325.213,314.316,2.33
910.769,5.724,5.641,-0.083,23.279,99.986,93.183,328.632,314.743,2.33
910.819,5.94,5.561,-0.379,23.285,100.056,92.104,327.669,314.476,2.332
910.869,5.54,5.45,-0.09,23.294,100.195,92.006,320.406,313.729,2.336
910.919,5.222,5.238,0.016,23.299,100.333,91.32,313.143,314.476,2.339
910.969,4.983,5.086,0.103,23.299,100.472,90.927,312.927,315.224,2.339
911.019,4.772,5.186,0.414,23.292,100.472,90.829,317.096,315.972,2.334
911.069,5.049,5.353,0.304,23.294,100.334,91.319,322.009,315.759,2.326
911.119,5.198,5.419,0.221,23.312,100.264,91.123,324.145,315.812,2.318
911.169,4.888,5.376,0.488,23.323,100.264,90.829,325.32,316.613,2.308
911.219,4.772,5.382,0.61,23.326,100.264,90.045,324.466,316.506,2.294
911.269,5.116,5.705,0.589,23.327,100.334,90.044,321.153,315.064,2.284
911.319,5.712,6.051,0.339,23.327,100.542,89.946,319.23,314.477,2.283
911.369,6.001,5.928,-0.073,23.326,100.75,90.633,317.308,315.491,2.289
911.419,5.53,5.572,0.042,23.321,100.82,90.927,317.842,315.972,2.297
911.469,4.906,5.19,0.284,23.316,100.82,91.711,319.016,313.783,2.305
911.519,4.633,4.867,0.234,23.327,100.82,91.908,319.446,311.803,2.314
911.569,4.516,4.74,0.224,23.349,100.82,92.006,322.65,306.57,2.321
911.619,4.454,4.764,0.31,23.366,100.889,91.712,325.534,303.846,2.324
911.669,4.521,4.918,0.397,23.367,101.098,91.123,333.224,298.185,2.331
911.719,4.646,5.258,0.612,23.353,101.167,89.555,332.372,289.161,2.338
911.769,4.963,5.948,0.985,23.342,101.098,86.708,325.093,283.221,2.351
911.819,6.184,7.242,1.058,23.339,101.237,84.355,295.185,271.74,2.383
911.869,8.113,9.088,0.975,23.341,101.306,82.197,260.471,263.996,2.417
911.919,9.907,10.835,0.928,23.341,101.237,80.432,247.653,261.966,2.453
911.969,11.32,12.188,0.868,23.336,101.445,79.647,235.37,261.379,2.479
912.019,11.677,12.791,1.114,23.332,101.584,79.451,233.868,262.341,2.502
912.069,11.38,12.429,1.049,23.336,101.515,80.628,235.043,265.438,2.513
912.119,11.678,12.259,0.581,23.34,101.723,82.492,236.538,266.667,2.517
912.169,11.947,11.954,0.007,23.338,101.931,85.237,245.19,268.749,2.507
912.219,11.15,11.164,0.014,23.34,101.931,88.179,252.881,270.672,2.492
912.269,10.042,11.041,0.999,23.347,102.001,90.634,273.189,275.322,2.473
912.319,10.07,11.134,1.064,23.358,102.07,93.282,283.872,277.94,2.44
912.369,10.37,10.456,0.086,23.364,102.001,94.753,303.525,287.179,2.404
912.419,9.177,8.894,-0.283,23.365,101.723,94.654,319.547,296.739,2.369
912.469,7.359,7.582,0.223,23.365,101.515,94.262,323.716,301.066,2.346
912.519,6.857,7.327,0.47,23.366,101.723,94.262,326.282,307.106,2.328
912.569,7.423,7.07,-0.353,23.371,101.931,93.87,326.602,309.509,2.319
912.619,7.058,6.191,-0.867,23.372,101.931,93.281,325.534,313.729,2.32
912.669,5.421,5.326,-0.095,23.367,102.001,92.595,324.573,316.826,2.327
912.719,4.486,4.863,0.377,23.36,102.209,92.104,324.466,318.002,2.337
912.769,4.601,4.764,0.163,23.345,102.348,91.908,323.29,318.964,2.348
912.819,4.661,4.81,0.149,23.318,102.279,91.908,322.329,319.284,2.356
912.869,4.711,4.831,0.12,23.292,102.209,92.889,320.94,320.673,2.361
912.919,4.779,4.788,0.009,23.27,102.209,93.771,320.62,322.222,2.359
912.969,4.623,4.673,0.05,23.249,102.209,93.87,319.872,327.188,2.356
913.019,4.477,4.679,0.202,23.241,102.209,94.164,319.338,330.076,2.355
913.069,4.518,4.841,0.323,23.246,102.14,94.262,319.872,333.12,2.349
913.119,4.614,4.993,0.379,23.257,102.001,94.164,319.124,333.6,2.339
913.169,4.721,5.138,0.417,23.268,101.931,93.085,319.338,334.402,2.325
913.219,5.142,5.565,0.423,23.266,101.931,91.32,321.9,336.164,2.314
913.269,6.13,6.315,0.185,23.261,101.931,90.241,323.185,336.699,2.305
913.319,6.833,6.688,-0.145,23.259,101.931,90.339,326.816,336.218,2.297
913.369,6.378,6.228,-0.15,23.266,102.07,91.123,326.923,334.989,2.292
913.419,5.446,5.627,0.181,23.274,102.209,92.594,326.603,332.105,2.294
913.469,5.157,5.591,0.434,23.277,102.14,93.771,325.535,328.421,2.296
913.519,5.601,5.934,0.333,23.274,102.07,94.655,326.817,326.869,2.298
913.569,5.986,6.253,0.267,23.273,101.931,96.322,329.06,325.374,2.3
913.619,6.185,6.412,0.227,23.277,101.792,98.48,329.594,325,2.3
913.669,6.199,6.363,0.164,23.278,101.792,102.304,328.953,326.175,2.303
913.719,5.782,6.344,0.562,23.268,101.792,105.05,327.672,326.549,2.311
913.769,6.576,6.713,0.137,23.255,101.931,107.21,326.068,326.282,2.32
913.819,7.851,6.794,-1.057,23.246,102.14,108.583,325.106,326.389,2.327
