DEPT    .M,RMG     .ohmm   ,RMN     .ohmm,RMN-RMG,CAL     .cm  ,SP      .mv   ,GR      .   ,HAC     .us/m  ,BHC     .   ,DEN     .g/cm3
1023.02,6.772,9.478,2.706,19.559,92.406,70.299,331.517,335.15,2.113
1023.07,6.425,9.203,2.778,19.529,91.96,72.431,330.449,335.523,2.11
1023.12,6.181,9.215,3.034,19.582,91.407,74.338,334.081,337.126,2.101
1023.17,6.505,9.739,3.234,19.69,90.849,74.899,334.722,337.82,2.091
1023.22,6.934,10.174,3.24,19.796,90.32,74.113,332.479,337.447,2.076
1023.27,6.862,10.062,3.2,19.824,89.748,72.431,332.799,338.729,2.057
1023.32,6.625,9.977,3.352,19.759,89.086,70.299,335.47,340.064,2.041
1023.37,6.932,10.506,3.574,19.696,88.395,67.159,346.474,342.842,2.023
1023.42,7.439,11.101,3.662,19.691,87.775,63.906,350,343.643,2.014
1023.47,7.454,11.081,3.627,19.711,87.272,61.999,347.009,343.643,2.008
1023.52,7.027,10.624,3.597,19.685,86.878,60.765,344.551,343.376,2.002
1023.57,6.618,10.306,3.688,19.595,86.572,59.979,339.957,342.415,1.995
1023.62,6.591,10.379,3.788,19.489,86.33,59.531,337.927,342.041,1.988
1023.67,6.848,10.591,3.743,19.384,86.133,59.306,335.791,341.56,1.987
1023.72,6.942,10.62,3.678,19.302,85.977,59.867,334.722,341.667,1.988
1023.77,6.728,10.44,3.712,19.269,85.858,60.54,336.111,341.453,1.994
1023.82,6.437,10.183,3.746,19.295,85.741,60.989,336.218,339.583,2.016
1023.87,6.242,9.97,3.728,19.348,85.6,60.653,335.577,335.897,2.046
1023.92,6.212,9.902,3.69,19.38,85.495,59.979,335.47,335.043,2.071
1023.97,6.313,9.977,3.664,19.373,85.54,59.531,336.004,334.936,2.091
1024.02,6.431,10.104,3.673,19.347,85.78,58.97,335.363,334.135,2.104
1024.07,6.566,10.285,3.719,19.346,86.173,58.858,332.585,332.105,2.108
1024.12,6.761,10.533,3.772,19.382,86.69,58.633,332.265,331.838,2.109
1024.17,6.894,10.667,3.773,19.412,87.352,59.531,327.778,333.173,2.106
1024.22,6.678,10.429,3.751,19.4,88.299,61.438,321.902,332.906,2.108
1024.27,6.117,9.815,3.698,19.368,89.085,63.457,324.252,333.494,2.109
1024.32,5.592,8.977,3.385,19.355,89.501,65.925,333.227,336.004,2.115
1024.37,5.265,8.209,2.944,19.376,90.159,68.056,341.133,337.34,2.13
1024.42,5.127,7.856,2.729,19.426,91.129,70.636,340.064,336.378,2.149
1024.47,5.219,7.72,2.501,19.5,91.966,73.665,337.821,333.654,2.167
1024.52,5.349,7.49,2.141,19.591,92.675,77.142,336.218,332.318,2.183
1024.57,5.371,7.204,1.833,19.688,93.732,81.853,329.273,331.143,2.19
1024.62,5.32,6.939,1.619,19.765,95.154,84.994,324.466,330.823,2.199
1024.67,5.111,6.678,1.567,19.822,96.329,88.471,324.038,333.707,2.208
1024.72,4.818,6.544,1.726,19.876,96.935,91.276,327.244,335.951,2.209
1024.77,4.76,6.727,1.967,19.914,97.458,94.305,329.167,338.942,2.225
1024.82,4.873,6.999,2.126,19.894,98.586,96.884,329.594,338.034,2.243
1024.87,4.867,6.972,2.105,19.824,100.464,98.343,323.397,336.111,2.254
1024.92,4.788,6.58,1.792,19.819,102.677,98.904,321.581,336.699,2.259
1024.97,4.663,6.074,1.411,19.971,104.616,98.343,325.534,337.767,2.258
1025.02,4.528,5.741,1.213,20.219,105.806,98.006,332.051,339.423,2.253
1025.07,4.494,5.68,1.186,20.399,106.226,97.782,331.41,342.415,2.248
1025.12,4.662,5.954,1.292,20.419,106.439,97.445,326.389,345.246,2.246
1025.17,5.078,6.305,1.227,20.273,107.151,97.333,325.321,352.35,2.268
1025.22,5.24,6.176,0.936,20.081,108.543,97.333,331.303,355.128,2.272
1025.27,5.022,5.587,0.565,20.008,110.237,99.689,353.312,356.036,2.285
1025.32,4.614,4.751,0.137,20.053,111.813,102.605,367.415,351.229,2.308
1025.37,3.696,3.853,0.157,20.159,113.059,105.746,364.103,348.397,2.33
1025.42,2.909,3.492,0.583,20.345,113.825,108.102,356.731,342.575,2.346
1025.47,3.052,3.724,0.672,20.675,114.132,107.877,357.906,337.447,2.365
1025.52,3.471,3.884,0.413,21.084,114.379,107.317,355.769,334.722,2.368
1025.57,3.47,3.704,0.234,21.381,114.938,106.307,337.5,330.823,2.367
1025.62,3.589,3.799,0.21,21.51,115.521,105.746,322.436,329.808,2.357
1025.67,5.004,4.856,-0.148,21.474,115.537,103.278,299.145,329.808,2.345
1025.72,6.625,6.02,-0.605,21.329,115.105,100.138,295.94,329.647,2.337
1025.77,6.846,6.723,-0.123,21.211,114.973,96.211,304.915,329.434,2.316
1025.82,6.858,7.495,0.637,21.221,115.076,93.295,311.218,327.511,2.311
1025.87,7.087,7.582,0.495,21.371,115.092,92.622,319.338,323.825,2.3
1025.92,6.424,6.608,0.184,21.596,115.153,93.295,321.902,323.237,2.316
1025.97,5.114,5.524,0.41,21.831,115.253,95.538,329.808,321.581,2.32
1026.02,4.459,4.889,0.43,22.052,115.381,98.343,334.295,320.032,2.338
1026.07,4.468,4.603,0.135,22.225,115.515,101.596,339.53,315.705,2.361
1026.12,4.324,4.465,0.141,22.282,115.639,104.512,337.5,311.752,2.388
1026.17,4.142,4.44,0.298,22.23,115.735,105.634,333.868,311.218,2.404
1026.22,4.192,4.547,0.355,22.153,115.78,105.634,322.329,309.615,2.411
1026.27,4.47,4.779,0.309,22.088,115.776,105.41,314.637,307.746,2.41
1026.32,4.689,5.006,0.317,22.016,115.784,105.297,299.145,305.556,2.402
1026.37,4.678,5.078,0.4,21.859,115.869,104.064,290.491,301.709,2.384
1026.42,4.614,4.929,0.315,21.648,116.02,103.503,292.201,300.694,2.381
1026.47,4.312,4.567,0.255,21.501,116.123,101.259,305.235,302.457,2.37
1026.52,3.82,4.181,0.361,21.412,116.03,99.689,308.12,304.22,2.358
1026.57,3.622,4.091,0.469,21.401,115.674,98.679,307.692,305.769,2.332
1026.62,3.789,4.309,0.52,21.521,115.113,99.128,306.517,305.716,2.306
1026.67,4.097,4.698,0.601,21.712,114.471,99.24,303.633,308.333,2.289
1026.72,4.413,5.203,0.79,21.906,113.809,97.445,306.41,311.378,2.266
1026.77,4.765,5.592,0.827,22.026,113.069,95.426,313.462,320.673,2.241
1026.82,5.08,5.761,0.681,22.059,112.154,91.725,316.026,324.412,2.216
1026.87,5.152,5.869,0.717,22.084,111.03,89.257,322.543,329.006,2.203
1026.92,5.11,6.067,0.957,22.122,109.701,86.677,330.662,331.517,2.171
1026.97,5.221,6.41,1.189,22.127,108.134,83.872,334.829,332.051,2.142
1027.02,5.368,6.851,1.483,22.085,106.306,80.283,342.308,334.295,2.123
1027.07,5.369,7.513,2.144,21.944,104.373,76.918,346.047,337.18,2.104
1027.12,5.517,8.289,2.772,21.643,102.656,73.552,346.902,337.553,2.083
1027.17,5.81,8.759,2.949,21.272,101.369,73.552,347.97,339.583,2.058
1027.22,5.897,9.019,3.122,20.966,100.422,71.758,346.902,340.652,2.037
1027.27,6.004,9.454,3.45,20.823,99.589,71.197,345.192,343.323,2.018
1027.32,6.344,10.058,3.714,20.792,98.808,71.197,344.551,344.391,2.003
1027.37,6.751,10.491,3.74,20.744,98.192,71.197,349.893,347.276,1.991
1027.42,6.88,10.689,3.809,20.643,97.593,69.514,356.517,351.229,1.981
1027.47,6.812,11.057,4.245,20.498,97.254,67.383,364.209,360.31,1.974
1027.52,7.016,11.73,4.714,20.322,97.283,65.027,361.752,361.912,1.972
1027.57,7.269,12.093,4.824,20.097,97.089,64.018,354.167,357.959,1.969
1027.62,7.184,11.771,4.587,19.835,96.651,64.13,351.709,354.38,1.98
1027.67,6.789,11.26,4.471,19.628,96.55,65.476,352.244,348.291,1.999
1027.72,6.433,10.872,4.439,19.516,97.039,66.598,351.816,342.735,2.028
1027.77,6.351,10.663,4.312,19.47,97.764,68.168,352.137,340.491,2.062
1027.82,6.427,10.716,4.289,19.461,98.441,70.524,350.855,335.791,2.1
1027.87,6.626,10.746,4.12,19.462,99.294,74.338,337.286,329.167,2.125
1027.92,6.79,10.519,3.729,19.466,100.648,79.385,324.573,326.175,2.159
1027.97,6.705,9.666,2.961,19.484,102.482,84.77,294.124,320.94,2.199
1028.02,6.115,8.085,1.97,19.567,104.486,88.247,280.342,318.59,2.236
1028.07,5.193,6.781,1.588,19.779,106.331,90.042,266.453,315.385,2.276
1028.12,4.741,6.371,1.63,20.128,107.775,90.378,268.056,314.263,2.293
1028.17,4.838,6.496,1.658,20.55,108.688,91.612,281.09,313.408,2.288
1028.22,5.377,7.099,1.722,20.55,109.036,91.949,290.812,313.675,2.264
1028.27,6.631,7.993,1.362,20.936,108.753,91.5,310.256,312.66,2.247
1028.32,7.367,8.215,0.848,21.23,107.731,88.471,316.026,311.806,2.22
1028.37,6.56,7.693,1.133,21.42,106.086,84.77,322.009,309.776,2.198
1028.42,5.783,7.598,1.815,21.476,104.299,82.19,325.214,308.974,2.181
1028.47,5.834,8.124,2.29,21.361,102.814,80.507,331.303,307.906,2.169
1028.52,5.924,8.614,2.69,21.075,101.635,80.283,336.218,309.081,2.169
1028.57,5.942,8.915,2.973,20.722,100.592,79.722,335.47,309.455,2.177
1028.62,5.869,9.018,3.149,20.44,99.804,79.273,328.739,310.897,2.186
1028.67,5.733,8.944,3.211,20.269,99.474,80.507,324.252,312.233,2.194
1028.72,5.714,8.739,3.025,20.149,99.386,84.097,318.056,315.011,2.198
1028.77,5.65,8.482,2.832,20.02,99.128,88.135,318.803,317.628,2.197
1028.82,5.586,8.465,2.879,19.899,98.746,90.827,319.765,319.498,2.188
1028.87,5.586,8.465,2.879,19.891,98.57,92.51,325.748,323.237,2.169
1028.92,5.749,8.708,2.959,20.039,98.414,93.183,328.739,324.947,2.148
1028.97,6.029,8.851,2.822,20.268,97.691,93.295,333.44,326.763,2.132
1029.02,6.18,8.929,2.749,20.478,96.707,92.622,335.043,328.419,2.124
1029.07,6.245,9.221,2.976,20.526,95.896,90.491,338.889,335.043,2.113
1029.12,6.302,9.506,3.204,20.375,95.257,87.574,342.415,339.53,2.105
1029.17,6.238,9.647,3.409,20.185,94.883,84.882,348.932,346.581,2.085
1029.22,6.226,9.939,3.713,20.098,94.631,81.965,351.068,348.932,2.067
1029.27,6.467,10.477,4.01,20.139,94.304,79.161,354.808,350.588,2.046
1029.32,6.832,11.059,4.227,20.235,93.921,76.581,356.944,350.855,2.03
1029.37,7.174,11.542,4.368,20.297,93.65,74.45,359.615,350.16,2.018
1029.42,7.453,11.94,4.487,20.308,93.532,72.655,356.731,349.466,2.013
1029.47,7.7,12.323,4.623,20.296,93.425,71.421,356.303,349.359,2.011
1029.52,7.866,12.652,4.786,20.279,93.223,70.075,355.662,349.038,2.018
1029.57,7.922,12.809,4.887,20.321,92.986,69.178,355.342,347.917,2.031
1029.62,7.973,12.822,4.849,20.441,92.824,68.841,353.846,346.688,2.046
1029.67,8.091,12.815,4.724,20.543,92.742,68.841,348.397,345.032,2.058
1029.72,8.28,12.834,4.554,20.564,92.686,69.066,345.62,344.498,2.063
1029.77,8.443,12.846,4.403,20.52,92.663,69.066,344.017,345.032,2.062
1029.82,8.501,12.791,4.29,20.484,92.725,69.851,342.842,345.513,2.054
1029.87,8.423,12.676,4.253,20.485,92.865,71.309,340.278,346.261,2.049
1029.92,8.22,12.508,4.288,20.491,92.987,72.992,337.821,345.78,2.051
1029.97,8.029,12.287,4.258,20.478,93.013,72.992,332.692,343.216,2.059
1030.02,7.838,12.092,4.254,20.402,92.977,72.319,332.372,341.88,2.064
1030.07,7.577,11.91,4.333,20.247,93.001,71.421,333.868,338.942,2.068
1030.12,7.178,11.607,4.429,20.117,93.154,70.299,334.295,336.912,2.077
1030.17,6.389,10.83,4.441,20.108,93.361,69.514,335.577,333.761,2.087
1030.22,5.304,9.528,4.224,20.144,93.483,67.271,336.218,331.677,2.095
1030.27,4.512,8.459,3.947,20.133,93.502,63.681,335.684,328.526,2.101
1030.32,4.312,8.054,3.742,20.08,93.556,57.96,332.158,320.513,2.11
1030.37,4.55,8.28,3.73,20.06,93.76,55.268,325.748,314.797,2.127
1030.42,5.069,9.161,4.092,20.115,94.053,55.38,320.085,313.782,2.149
1030.47,5.903,10.321,4.418,20.178,94.324,56.166,312.393,312.874,2.168
1030.52,6.997,11.343,4.346,20.19,94.629,56.614,312.821,312.714,2.186
1030.57,7.847,11.953,4.106,20.185,95.114,56.951,315.385,314.637,2.199
1030.62,7.895,11.932,4.037,20.206,95.844,58.633,314.53,316.026,2.204
1030.67,7.332,11.499,4.167,20.266,96.472,60.428,301.175,317.521,2.2
1030.72,7.003,11.399,4.396,20.332,96.82,62.784,299.466,318.376,2.179
1030.77,7.361,12.018,4.657,20.343,97.319,65.027,315.064,323.825,2.149
1030.82,8.106,12.728,4.622,20.29,98.099,65.813,324.68,326.335,2.122
1030.87,8.563,12.817,4.254,20.184,98.864,66.037,334.722,328.312,2.108
1030.92,8.407,12.368,3.961,20.063,99.516,67.607,335.256,329.327,2.109
1030.97,8.119,11.973,3.854,19.959,100.403,70.412,340.171,334.081,2.123
1031.02,8.173,11.942,3.769,19.888,101.858,75.123,344.017,341.079,2.151
1031.07,8.569,12.157,3.588,19.856,103.829,80.507,342.201,342.895,2.194
1031.12,9.306,11.959,2.653,19.859,106.041,85.443,333.12,344.712,2.236
1031.17,9.259,10.054,0.795,19.928,108.209,90.154,324.466,345.673,2.268
1031.22,7.301,6.937,-0.364,20.098,110.055,95.651,322.222,344.444,2.307
1031.27,4.99,4.68,-0.31,20.349,111.368,100.474,321.795,338.408,2.329
1031.32,3.723,3.634,-0.089,20.592,112.169,105.522,324.893,335.256,2.341
1031.37,3.263,3.364,0.101,20.79,112.67,108.214,339.744,330.395,2.355
1031.42,3.185,3.488,0.303,21.001,113.02,109.56,348.504,329.06,2.37
1031.47,3.256,3.568,0.312,21.201,113.234,107.317,353.312,323.184,2.388
1031.52,3.444,3.643,0.199,21.29,113.338,105.297,345.086,317.575,2.407
1031.57,3.553,3.713,0.16,21.22,113.383,101.932,307.265,305.983,2.405
1031.62,3.849,3.976,0.127,21.081,113.327,97.445,280.128,301.335,2.406
1031.67,5.699,5.54,-0.159,21.018,113.097,91.612,241.453,298.344,2.378
1031.72,10.212,9.884,-0.328,21.034,112.78,86.116,237.927,300.267,2.352
1031.77,14.751,14.666,-0.085,21.066,112.551,82.975,257.906,307.639,2.324
1031.82,16.208,15.29,-0.918,21.06,112.424,82.078,290.171,311.752,2.308
1031.87,13.733,11.771,-1.962,21.005,112.293,84.658,302.885,311.432,2.301
1031.92,8.539,7.888,-0.651,20.955,112.194,88.247,313.034,306.838,2.305
1031.97,5.316,6.371,1.055,20.963,112.246,92.173,315.812,303.098,2.298
1032.02,5.355,6.547,1.192,21.014,112.347,95.875,317.949,301.763,2.307
1032.07,5.736,6.571,0.835,21.057,112.237,99.016,323.077,299.359,2.298
1032.12,5.396,6.128,0.732,21.088,111.87,101.259,324.786,300,2.279
1032.17,4.874,5.779,0.905,21.125,111.356,101.708,325.962,308.333,2.27
1032.22,4.714,5.878,1.164,21.221,110.405,102.381,328.633,313.675,2.247
1032.27,4.977,6.379,1.402,21.369,109.08,101.596,331.624,318.43,2.231
1032.32,5.048,6.977,1.929,21.437,108.057,99.689,333.868,317.628,2.224
1032.37,4.713,7.406,2.693,21.351,107.685,97.333,327.991,313.301,2.227
1032.42,4.5,7.481,2.981,21.116,107.89,96.099,322.756,312.126,2.235
1032.47,4.353,6.959,2.606,20.879,108.366,95.875,316.987,309.402,2.245
1032.52,3.955,6.027,2.072,20.829,108.842,95.426,318.056,308.387,2.252
1032.57,3.492,5.296,1.804,20.991,109.158,95.202,328.846,306.517,2.261
1032.62,3.273,5.066,1.793,21.267,109.26,94.305,325.534,304.701,2.276
1032.67,3.323,5.164,1.841,21.449,109.231,93.631,318.162,306.143,2.276
1032.72,3.505,5.199,1.694,21.39,109.238,94.417,307.158,316.827,2.286
1032.77,3.561,4.912,1.351,21.191,109.374,94.865,304.274,329.434,2.285
1032.82,3.449,4.653,1.204,21.058,109.568,95.09,304.594,331.624,2.27
1032.87,3.473,4.809,1.336,21.053,109.722,95.651,303.633,329.38,2.259
1032.92,3.666,5.06,1.394,21.123,109.826,96.211,305.769,327.724,2.225
1032.97,3.714,4.946,1.232,21.265,109.841,97.445,318.91,326.389,2.194
1033.02,3.451,4.675,1.224,21.536,109.55,97.333,327.244,327.724,2.166
1033.07,3.159,4.764,1.605,21.876,108.69,97.445,340.812,332.105,2.143
1033.12,3.234,5.33,2.096,22.08,107.285,95.763,344.765,333.12,2.128
1033.17,3.766,6.288,2.522,22.047,105.723,93.856,349.359,331.998,2.118
1033.22,4.641,7.434,2.793,21.847,104.43,90.827,349.573,331.944,2.108
1033.27,5.519,8.326,2.807,21.565,103.554,88.584,351.282,332.906,2.101
1033.32,5.905,8.778,2.873,21.292,102.993,87.911,351.923,333.387,2.096
1033.37,6.021,9.203,3.182,21.116,102.64,88.023,353.526,332.212,2.098
1033.42,6.376,9.923,3.547,21.027,102.511,90.378,354.38,329.808,2.112
1033.47,6.919,10.717,3.798,20.943,102.681,95.09,350.855,329.38,2.145
1033.52,7.564,11.094,3.53,20.839,103.22,101.708,339.957,329.915,2.184
1033.57,8.062,10.637,2.575,20.733,104.183,109.224,327.778,330.502,2.201
1033.62,7.837,9.235,1.398,20.73,105.558,118.085,325,329.968,2.228
1033.67,6.788,7.462,0.674,20.922,107.174,126.498,318.056,327.244,2.25
1033.72,5.744,6.271,0.527,21.239,108.744,131.883,315.598,326.282,2.275
1033.77,5.309,5.776,0.467,21.567,110.061,135.36,308.013,326.015,2.304
1033.82,5.198,5.486,0.288,21.791,111.137,136.93,305.556,326.709,2.34
1033.87,5.002,5.197,0.195,21.884,112.071,136.93,312.073,327.778,2.36
1033.92,4.624,4.895,0.271,21.935,112.855,135.136,316.453,327.511,2.364
1033.97,4.319,4.647,0.328,22.005,113.485,132.331,324.145,325.32,2.368
1034.02,4.18,4.521,0.341,22.109,113.928,129.415,327.03,325.267,2.352
1034.07,4.007,4.454,0.447,22.184,114.177,127.844,323.718,322.276,2.344
1034.12,3.821,4.412,0.591,22.163,114.281,127.283,321.474,319.391,2.348
1034.17,3.767,4.398,0.631,22.078,114.288,127.508,318.483,315.224,2.35
1034.22,3.833,4.488,0.655,21.969,114.193,127.844,314.423,314.049,2.347
1034.27,3.978,4.622,0.644,21.878,114,128.63,315.064,313.835,2.333
1034.32,4.066,4.642,0.576,21.855,113.789,129.639,314.957,313.835,2.316
1034.37,4.218,4.743,0.525,21.927,113.661,129.303,317.949,316.346,2.302
1034.42,4.506,5.065,0.559,22.005,113.633,128.293,320.513,317.094,2.302
1034.47,4.685,5.393,0.708,22,113.626,126.274,318.162,317.094,2.308
1034.52,4.875,5.501,0.626,21.963,113.548,123.582,316.453,316.132,2.29
1034.57,4.91,5.345,0.435,21.967,113.348,121.226,315.919,314.69,2.277
1034.62,4.553,5.142,0.589,22.015,112.971,117.749,317.201,315.972,2.264
1034.67,4.323,5.146,0.823,22.042,112.327,114.496,325.641,320.887,2.226
1034.72,4.454,5.4,0.946,22.029,111.319,111.355,332.585,323.932,2.189
1034.77,4.765,5.772,1.007,22.014,109.897,110.794,346.902,329.167,2.164
1034.82,5.042,6.264,1.222,21.97,108.135,111.243,350.427,330.93,2.153
1034.87,5.318,7.189,1.871,21.773,106.291,113.037,346.261,333.12,2.157
1034.92,6.043,8.668,2.625,21.392,104.769,113.935,338.141,333.654,2.171
1034.97,7.264,9.992,2.728,20.928,103.902,114.72,320.192,335.043,2.174
1035.02,7.954,10.12,2.166,20.598,103.714,115.281,317.094,335.684,2.167
1035.07,7.466,9.385,1.919,20.631,103.895,114.496,320.94,336.111,2.15
1035.12,6.874,8.834,1.96,20.964,104.015,114.271,333.547,340.118,2.131
1035.17,6.438,8.394,1.956,21.357,103.757,113.374,343.269,344.925,2.112
1035.22,5.873,7.936,2.063,21.576,103.033,114.72,346.795,346.955,2.098
1035.27,5.693,7.9,2.207,21.525,101.998,116.851,352.03,348.558,2.087
1035.32,5.868,8.39,2.522,21.3,100.993,120.104,352.35,348.023,2.076
1035.37,6.321,9.274,2.953,21.083,100.339,123.806,353.419,346.902,2.068
1035.42,6.916,10.343,3.427,20.991,100.088,130.649,354.808,345.566,2.065
1035.47,7.404,11.285,3.881,21.009,100.073,140.183,358.333,342.521,2.075
1035.52,7.802,11.873,4.071,21.057,100.216,149.942,359.081,341.4,2.101
1035.57,7.94,11.92,3.98,21.071,100.526,160.262,353.526,340.118,2.136
1035.62,7.693,11.4,3.707,21.042,101.096,169.685,347.863,339.209,2.177
1035.67,7.332,10.652,3.32,20.977,102.043,179.332,332.906,339.477,2.206
1035.72,7.082,9.743,2.661,20.894,103.428,187.072,326.068,339.744,2.231
1035.77,6.501,8.349,1.848,20.848,105.16,195.373,318.483,338.088,2.236
1035.82,5.539,6.946,1.407,20.865,106.956,201.43,317.094,336.378,2.258
1035.87,5.011,6.325,1.314,20.905,108.471,208.272,317.521,335.951,2.285
1035.92,5.057,6.308,1.251,20.952,109.535,211.638,321.795,334.081,2.303
1035.97,4.942,6.194,1.252,20.999,110.236,213.545,321.902,333.6,2.309
1036.02,4.485,5.839,1.354,21.074,110.783,215.788,323.932,337.5,2.293
1036.07,4.224,5.51,1.286,21.183,111.328,218.144,332.479,347.276,2.296
1036.12,4.134,5.091,0.957,21.291,111.927,221.621,341.88,352.19,2.294
1036.17,3.908,4.494,0.586,21.408,112.588,223.192,356.838,352.35,2.309
1036.22,3.757,3.967,0.21,21.523,113.273,224.65,363.355,351.122,2.324
1036.27,3.544,3.52,-0.024,21.62,113.866,225.098,367.201,349.466,2.329
1036.32,3.153,3.16,0.007,21.692,114.255,223.64,362.5,348.184,2.332
1036.37,3.047,3.106,0.059,21.753,114.455,221.621,359.829,348.985,2.33
1036.42,3.109,3.169,0.06,21.797,114.598,218.929,364.957,350.053,2.327
1036.47,3.074,3.06,-0.014,21.834,114.767,214.891,368.91,354.38,2.331
1036.52,2.809,2.757,-0.052,21.874,114.911,209.394,361.004,356.571,2.336
1036.57,2.306,2.437,0.131,21.867,114.958,203.561,344.658,361.699,2.34
1036.62,2.299,2.498,0.199,21.813,114.954,199.074,335.47,368.643,2.335
1036.67,2.792,2.817,0.025,21.744,115.02,196.046,340.705,373.291,2.318
1036.72,2.92,2.896,-0.024,21.71,115.19,193.241,365.171,380.502,2.298
1036.77,2.753,2.805,0.052,21.751,115.372,193.69,390.705,387.393,2.279
1036.82,2.687,2.67,-0.017,21.858,115.48,193.578,403.953,387.714,2.273
1036.87,2.44,2.326,-0.114,21.982,115.516,192.793,424.038,384.722,2.283
1036.92,2.041,1.958,-0.083,22.083,115.513,189.876,428.419,381.891,2.302
1036.97,1.803,1.797,-0.006,22.167,115.452,187.408,425.748,375.427,2.322
1037.02,1.756,1.697,-0.059,22.231,115.274,184.267,419.124,371.368,2.343
1037.07,1.819,1.759,-0.06,22.216,115.065,181.575,398.718,363.141,2.356
1037.12,1.885,2.13,0.245,22.143,115.008,177.761,381.09,356.731,2.369
1037.17,2.168,2.549,0.381,22.056,115.032,171.592,334.402,341.88,2.377
1037.22,2.881,3.301,0.42,21.961,114.971,164.525,308.654,338.194,2.386
1037.27,4.636,5.985,1.349,21.864,114.76,158.019,278.953,333.921,2.386
1037.32,11.431,13.932,2.501,21.746,114.441,153.308,279.594,332.906,2.378
1037.37,22.309,23.843,1.534,21.649,114.09,150.728,296.368,330.021,2.366
1037.42,25.641,23.96,-1.681,21.584,113.769,148.372,303.846,323.932,2.353
1037.47,17.496,14.464,-3.032,21.548,113.522,143.436,302.885,321.1,2.344
1037.52,7.91,6.916,-0.994,21.519,113.372,137.379,304.274,316.079,2.344
1037.57,3.987,4.444,0.457,21.444,113.329,130.536,314.103,311.592,2.343
1037.62,3.462,3.884,0.422,21.341,113.391,125.376,320.62,309.829,2.343
1037.67,3.359,3.793,0.434,21.273,113.521,121.338,332.799,309.455,2.341
1037.72,3.359,3.782,0.423,21.331,113.627,117.749,335.15,310.15,2.335
1037.77,3.382,3.836,0.454,21.508,113.624,112.925,326.282,316.079,2.332
1037.82,3.563,4.176,0.613,21.72,113.506,109.336,316.56,315.705,2.336
1037.87,4.126,4.847,0.721,21.904,113.331,106.868,305.128,310.043,2.347
1037.92,4.855,5.531,0.676,22.012,113.148,105.41,302.457,307.372,2.366
1037.97,5.28,5.863,0.583,22.002,112.998,104.288,300.962,305.021,2.384
1038.02,5.308,5.833,0.525,21.878,112.935,103.839,301.389,304.22,2.402
1038.07,5.078,5.652,0.574,21.727,112.985,104.064,307.265,304.487,2.409
1038.12,4.727,5.415,0.688,21.622,113.077,103.839,311.111,305.128,2.407
1038.17,4.337,5.04,0.703,21.572,113.097,103.727,321.795,304.808,2.393
1038.22,4.062,4.679,0.617,21.57,113.018,101.82,324.145,310.844,2.372
1038.27,4.017,4.545,0.528,21.601,112.877,100.586,322.65,316.987,2.35
1038.32,4.009,4.509,0.5,21.594,112.644,98.791,322.65,331.41,2.312
1038.37,3.885,4.552,0.667,21.519,112.238,98.343,331.731,342.895,2.289
1038.42,3.974,4.92,0.946,21.441,111.697,96.436,335.47,345.459,2.279
1038.47,4.7,5.455,0.755,21.432,111.179,93.744,335.043,343.002,2.25
1038.52,5.201,5.672,0.471,21.521,110.716,91.164,336.218,342.094,2.226
1038.57,4.879,5.669,0.79,21.66,110.105,89.593,343.697,342.575,2.203
1038.62,4.594,5.831,1.237,21.783,109.189,89.032,348.504,342.254,2.185
1038.67,4.667,6.339,1.672,21.84,108.066,87.911,352.35,337.66,2.179
1038.72,5.034,7.198,2.164,21.752,106.961,86.901,347.756,334.188,2.18
1038.77,5.589,8.002,2.413,21.475,106.216,85.443,331.41,327.618,2.203
1038.82,6.019,8.211,2.192,21.112,105.976,85.106,325.107,324.947,2.229
1038.87,5.953,7.709,1.756,20.856,106.088,85.443,323.718,322.596,2.259
1038.92,5.457,6.987,1.53,20.835,106.281,86.116,323.611,323.771,2.285
1038.97,5.066,6.606,1.54,21.01,106.442,86.34,319.017,326.068,2.305
1039.02,5.044,6.839,1.795,21.228,106.688,86.452,307.051,325.694,2.33
1039.07,5.724,7.569,1.845,21.346,107.184,86.34,302.564,324.626,2.358
1039.12,6.698,8.112,1.414,21.37,107.924,86.677,302.03,321.1,2.379
1039.17,6.967,7.826,0.859,21.434,108.697,86.452,308.547,312.073,2.377
1039.22,6.228,6.835,0.607,21.576,109.258,85.667,310.897,307.158,2.382
1039.27,5.124,5.898,0.774,21.71,109.476,84.658,315.491,301.229,2.377
1039.32,4.552,5.491,0.939,21.771,109.343,82.414,318.376,298.985,2.36
1039.37,4.638,5.573,0.935,21.718,108.883,81.405,317.949,293.536,2.362
1039.42,5.02,5.996,0.976,21.571,108.116,80.507,313.034,290.385,2.357
1039.47,5.511,6.626,1.115,21.414,107.109,80.395,282.158,282.051,2.36
1039.52,5.872,7.271,1.399,21.312,106.034,79.385,262.714,279.808,2.37
1039.57,5.911,7.776,1.865,21.253,105.122,79.61,240.491,282.639,2.377
1039.62,5.92,8.195,2.275,21.139,104.564,81.741,245.513,287.286,2.365
1039.67,6.074,8.421,2.347,20.946,104.422,85.667,281.41,296.528,2.339
1039.72,6.162,8.229,2.067,20.712,104.624,89.145,301.923,298.932,2.303
1039.77,5.991,7.677,1.686,20.441,104.997,91.164,326.175,299.092,2.264
1039.82,5.604,7.002,1.398,20.175,105.295,92.51,336.325,300.694,2.226
1039.87,5.278,6.574,1.296,19.984,105.279,93.519,338.782,302.404,2.2
