DEPTH,BRITTLE_HORZ,BRITTLE_VERT,COHESION,DEN,DTC,E_HORZ,E_VERT,GGRM,GMPO,GMTH,GMUR,MSPD,NPRL,PF,PP,PR_HORZ,PR_VERT,R20F,R30F,R40F,R60F,R85F,SHDEF,SHMAX,SHMIN,ST,SV,TOC,UCS,VP,VPVS_X,VPVS_Y,VS_X,VS_Y
3464.500,55.527,44.182,13.000,2.514,69.097,38.368,29.441,125.924,3.916,20.169,8.735,6.249,15.971,50.768,38.975,0.238,0.268,1.848,1.862,1.846,1.899,1.952,18.899,66.464,47.566,13.511,54.193,3.850,202.658,4411.173,2.152,1.777,2050.233,2482.531
3464.625,56.019,44.408,13.044,2.511,69.042,38.521,29.335,128.805,3.983,20.596,8.471,6.211,16.056,50.558,38.974,0.236,0.266,1.848,1.861,1.844,1.897,1.950,19.009,66.508,47.499,13.543,54.192,3.725,203.152,4414.675,2.157,1.772,2046.540,2491.126
3464.750,56.095,44.294,13.305,2.513,68.856,38.672,29.361,130.308,4.069,20.579,8.328,6.210,16.364,50.875,38.974,0.236,0.267,1.847,1.860,1.843,1.896,1.949,19.081,66.693,47.613,13.704,54.191,3.656,205.564,4426.661,2.165,1.774,2044.389,2494.952
3464.875,55.593,43.693,13.771,2.519,68.511,38.781,29.524,130.837,4.112,20.137,8.398,6.271,16.726,51.823,38.973,0.240,0.272,1.846,1.859,1.841,1.894,1.947,19.081,67.046,47.965,13.947,54.191,3.690,209.212,4448.954,2.178,1.786,2042.973,2491.556
3465.000,55.445,43.704,14.150,2.528,68.333,39.002,29.871,131.008,4.152,19.412,8.615,6.321,16.936,52.257,38.973,0.242,0.273,1.846,1.858,1.840,1.892,1.945,19.161,67.249,48.088,14.216,54.190,3.794,213.233,4460.481,2.173,1.789,2052.516,2492.683
3465.125,55.481,43.924,14.335,2.533,68.250,39.202,30.175,130.129,4.205,18.404,8.885,6.284,16.882,52.331,38.972,0.242,0.273,1.844,1.856,1.838,1.890,1.943,19.250,67.346,48.096,14.360,54.189,3.920,215.402,4465.931,2.165,1.789,2063.042,2495.801
3465.250,55.715,44.319,14.295,2.533,68.236,39.369,30.389,128.092,4.213,17.905,9.075,6.206,16.621,52.029,38.972,0.242,0.271,1.843,1.855,1.837,1.889,1.941,19.342,67.338,47.995,14.352,54.189,4.007,215.279,4466.844,2.154,1.785,2073.466,2501.778
3465.375,56.037,44.607,14.138,2.526,68.129,39.516,30.451,124.223,4.181,17.618,9.277,6.117,16.294,51.632,38.971,0.240,0.270,1.844,1.855,1.837,1.889,1.941,19.435,67.352,47.917,14.204,54.188,4.098,213.066,4473.896,2.151,1.782,2079.557,2511.222
3465.500,56.120,44.599,14.000,2.518,67.945,39.587,30.451,117.788,4.059,17.062,9.624,6.024,16.046,51.476,38.971,0.240,0.270,1.845,1.856,1.838,1.890,1.942,19.473,67.419,47.946,14.028,54.187,4.251,210.413,4486.008,2.155,1.782,2082.124,2517.847
3465.625,56.025,44.554,13.847,2.513,67.948,39.503,30.416,112.404,3.916,16.828,9.927,5.977,15.974,51.369,38.970,0.240,0.270,1.847,1.858,1.840,1.892,1.944,19.428,67.360,47.932,13.904,54.187,4.380,208.564,4485.789,2.153,1.782,2083.114,2517.275
3465.750,55.905,44.601,13.834,2.514,67.979,39.479,30.517,109.291,3.776,16.732,10.156,5.975,16.003,51.367,38.970,0.241,0.270,1.850,1.861,1.843,1.895,1.947,19.407,67.322,47.915,13.915,54.186,4.476,208.725,4483.733,2.148,1.782,2087.867,2515.547
3465.875,55.837,44.841,13.750,2.517,68.177,39.404,30.640,108.782,3.623,16.824,10.344,5.972,16.017,51.173,38.969,0.241,0.269,1.853,1.864,1.845,1.898,1.950,19.369,67.156,47.787,13.937,54.185,4.553,209.054,4470.727,2.134,1.780,2094.744,2511.660
3466.000,55.830,45.120,13.599,2.520,68.472,39.272,30.683,113.023,3.560,17.344,10.247,5.951,15.962,50.864,38.969,0.240,0.268,1.855,1.867,1.848,1.901,1.953,19.312,66.920,47.608,13.928,54.184,4.514,208.919,4451.456,2.121,1.776,2098.850,2506.354
3466.125,56.052,45.443,13.544,2.524,68.667,39.280,30.709,116.861,3.599,17.848,10.030,5.954,15.816,50.568,38.968,0.239,0.266,1.857,1.868,1.850,1.902,1.955,19.336,66.794,47.458,13.957,54.184,4.424,209.356,4438.850,2.113,1.771,2100.659,2505.921
3466.250,56.508,45.876,13.417,2.525,68.875,39.306,30.631,119.622,3.697,18.369,9.753,5.995,15.627,50.065,38.968,0.237,0.263,1.857,1.869,1.850,1.903,1.956,19.390,66.635,47.246,13.932,54.183,4.306,208.973,4425.425,2.107,1.764,2099.858,2508.929
3466.375,57.099,46.269,13.255,2.522,69.010,39.355,30.437,121.515,3.793,18.702,9.471,6.052,15.421,49.504,38.967,0.233,0.260,1.857,1.868,1.850,1.903,1.956,19.467,66.513,47.046,13.846,54.182,4.184,207.693,4416.731,2.108,1.756,2095.153,2515.395
3466.500,57.609,46.487,13.093,2.515,69.028,39.401,30.192,121.047,3.814,18.939,9.337,6.091,15.266,49.061,38.967,0.230,0.258,1.854,1.866,1.848,1.901,1.954,19.535,66.458,46.924,13.715,54.182,4.125,205.722,4415.614,2.114,1.750,2088.471,2523.056
3466.625,57.563,46.366,12.946,2.507,68.951,39.331,30.083,123.290,3.792,19.109,9.165,6.088,15.288,48.981,38.966,0.230,0.258,1.852,1.864,1.846,1.899,1.952,19.501,66.442,46.941,13.565,54.181,4.047,203.470,4420.502,2.118,1.751,2086.977,2524.949
3466.750,57.230,46.069,13.039,2.508,68.861,39.281,30.124,124.503,3.696,19.347,9.073,6.054,15.496,49.338,38.966,0.232,0.260,1.848,1.860,1.842,1.896,1.950,19.447,66.519,47.071,13.608,54.180,4.006,204.122,4426.300,2.121,1.756,2086.877,2521.329
3466.875,56.871,45.711,13.367,2.514,68.708,39.334,30.255,123.639,3.524,19.453,9.161,6.005,15.844,49.986,38.965,0.234,0.263,1.844,1.857,1.839,1.893,1.947,19.436,66.716,47.280,13.826,54.180,4.046,207.388,4436.138,2.126,1.762,2086.481,2517.278
3467.000,56.499,45.337,13.657,2.517,68.472,39.402,30.401,121.386,3.390,19.224,9.316,5.965,16.191,50.604,38.965,0.237,0.265,1.842,1.855,1.838,1.892,1.947,19.430,66.937,47.507,13.986,54.179,4.115,209.792,4451.427,2.132,1.770,2088.067,2515.545
3467.125,56.434,45.179,13.804,2.516,68.327,39.464,30.421,116.947,3.279,18.952,9.546,5.959,16.422,50.862,38.964,0.238,0.266,1.842,1.856,1.839,1.893,1.948,19.450,67.058,47.608,14.060,54.178,4.217,210.907,4460.937,2.137,1.772,2087.275,2517.129
3467.250,56.218,44.920,13.703,2.509,68.215,39.372,30.345,113.720,3.256,18.223,9.850,5.969,16.475,50.955,38.964,0.239,0.268,1.845,1.859,1.842,1.897,1.953,19.391,67.080,47.689,13.931,54.178,4.347,208.970,4468.202,2.142,1.775,2085.886,2516.697
3467.375,55.873,44.671,13.460,2.501,68.156,39.196,30.296,109.277,3.361,17.117,10.170,5.973,16.369,50.931,38.963,0.240,0.269,1.849,1.863,1.847,1.902,1.959,19.284,67.022,47.738,13.702,54.177,4.482,205.527,4472.075,2.142,1.779,2087.471,2514.106
3467.500,55.610,44.564,13.388,2.502,68.181,39.115,30.361,105.113,3.573,16.145,10.334,5.973,16.187,50.990,38.963,0.241,0.270,1.853,1.868,1.852,1.908,1.965,19.225,66.994,47.769,13.639,54.176,4.550,204.586,4470.485,2.139,1.781,2090.055,2509.793
3467.625,55.490,44.511,13.366,2.504,68.191,39.095,30.405,104.996,3.748,15.782,10.356,6.000,15.979,51.030,38.962,0.242,0.270,1.857,1.872,1.857,1.913,1.971,19.205,66.999,47.794,13.610,54.176,4.558,204.151,4469.801,2.138,1.783,2090.953,2507.496
3467.750,55.449,44.497,13.374,2.505,68.215,39.085,30.420,107.924,3.879,15.919,10.292,6.042,15.922,51.058,38.962,0.242,0.271,1.859,1.875,1.859,1.916,1.975,19.197,66.995,47.798,13.620,54.175,4.532,204.302,4468.208,2.137,1.783,2090.854,2506.066
3467.875,55.238,44.367,13.493,2.510,68.257,39.034,30.460,113.550,4.008,16.367,10.095,6.054,16.101,51.308,38.961,0.243,0.271,1.857,1.874,1.858,1.916,1.975,19.156,67.004,47.849,13.729,54.174,4.451,205.929,4465.451,2.136,1.786,2090.157,2500.939
3468.000,54.595,43.952,13.653,2.517,68.278,38.866,30.552,120.275,4.088,17.211,9.809,6.026,16.432,51.873,38.961,0.246,0.274,1.853,1.870,1.855,1.914,1.973,19.025,67.027,48.001,13.856,54.174,4.330,207.841,4464.118,2.135,1.793,2090.455,2489.303
3468.125,54.082,43.563,13.778,2.519,68.201,38.757,30.615,124.224,4.136,18.385,9.425,5.997,16.701,52.351,38.960,0.249,0.277,1.847,1.865,1.850,1.909,1.969,18.932,67.093,48.160,13.923,54.173,4.163,208.852,4469.115,2.138,1.801,2090.654,2482.119
3468.250,53.817,43.381,13.766,2.517,68.111,38.713,30.670,124.246,4.153,19.239,9.124,5.989,16.718,52.512,38.960,0.250,0.278,1.841,1.859,1.845,1.904,1.964,18.890,67.130,48.241,13.880,54.172,4.029,208.205,4475.037,2.138,1.804,2093.047,2480.291
3468.375,53.994,43.572,13.576,2.510,68.083,38.745,30.677,122.144,4.148,19.785,8.939,5.977,16.515,52.169,38.959,0.249,0.277,1.835,1.853,1.840,1.900,1.960,18.919,67.078,48.159,13.729,54.172,3.945,205.934,4476.865,2.135,1.801,2097.245,2485.625
3468.500,54.792,44.188,13.360,2.501,68.083,38.950,30.623,119.080,4.060,20.098,8.902,5.945,16.233,51.398,38.959,0.245,0.273,1.830,1.849,1.836,1.896,1.957,19.079,67.006,47.926,13.583,54.171,3.927,203.752,4476.866,2.131,1.790,2100.859,2500.626
3468.625,55.986,45.073,13.315,2.498,68.177,39.284,30.537,115.028,3.965,19.604,9.142,5.928,16.094,50.539,38.958,0.240,0.268,1.827,1.846,1.833,1.894,1.955,19.332,66.936,47.605,13.621,54.170,4.037,204.309,4470.716,2.128,1.775,2101.064,2518.431
3468.750,57.076,45.688,13.447,2.500,68.222,39.606,30.348,110.303,3.848,18.778,9.509,5.953,16.135,50.031,38.958,0.234,0.263,1.825,1.844,1.832,1.893,1.955,19.572,66.968,47.396,13.768,54.170,4.200,206.518,4467.755,2.134,1.764,2093.264,2533.253
3468.875,57.786,45.863,13.678,2.502,68.163,39.847,30.110,108.493,3.689,17.789,9.969,6.000,16.296,49.969,38.957,0.231,0.261,1.824,1.844,1.831,1.892,1.955,19.742,67.108,47.366,13.938,54.169,4.398,209.063,4471.619,2.149,1.758,2080.468,2542.940
3469.000,58.230,45.879,13.974,2.506,68.014,40.089,29.996,109.996,3.592,16.836,10.360,6.036,16.476,50.139,38.957,0.230,0.260,1.824,1.844,1.831,1.893,1.955,19.888,67.317,47.429,14.126,54.168,4.560,211.889,4481.429,2.163,1.757,2071.518,2550.621
3469.125,57.964,45.444,14.293,2.510,67.733,40.213,30.085,112.055,3.611,16.348,10.386,6.054,16.555,50.777,38.956,0.232,0.263,1.825,1.845,1.833,1.894,1.957,19.915,67.611,47.696,14.257,54.167,4.571,213.859,4500.038,2.175,1.764,2068.878,2550.332
3469.250,57.637,45.142,14.644,2.518,67.521,40.352,30.317,114.917,3.726,15.911,10.249,6.062,16.560,51.392,38.956,0.234,0.266,1.828,1.848,1.836,1.897,1.961,19.943,67.867,47.924,14.442,54.167,4.514,216.632,4514.157,2.179,1.772,2071.708,2547.965
3469.375,57.229,44.970,14.866,2.525,67.413,40.417,30.617,117.542,3.866,16.178,9.930,6.051,16.483,51.832,38.956,0.237,0.269,1.832,1.852,1.840,1.902,1.965,19.931,68.005,48.074,14.570,54.166,4.381,218.548,4521.366,2.174,1.778,2079.559,2543.390
3469.500,56.788,44.855,14.805,2.527,67.431,40.318,30.807,118.439,3.948,16.856,9.620,6.013,16.333,51.967,38.955,0.239,0.270,1.836,1.856,1.844,1.906,1.969,19.846,67.969,48.123,14.523,54.165,4.249,217.850,4520.208,2.166,1.782,2087.268,2537.070
3469.625,56.597,44.998,14.552,2.526,67.590,40.171,30.899,121.204,4.045,17.464,9.350,5.962,16.150,51.697,38.955,0.240,0.270,1.839,1.860,1.848,1.909,1.973,19.766,67.779,48.013,14.391,54.165,4.130,215.868,4509.540,2.153,1.780,2094.744,2532.822
3469.750,56.699,45.422,14.187,2.520,67.819,40.049,30.948,121.364,4.036,18.218,9.248,5.921,16.005,51.074,38.954,0.239,0.267,1.841,1.861,1.849,1.911,1.974,19.724,67.492,47.768,14.215,54.164,4.085,213.222,4494.305,2.136,1.774,2103.882,2532.964
3469.875,57.012,45.854,13.857,2.514,68.069,39.936,30.842,117.933,3.957,18.755,9.308,5.904,15.954,50.405,38.954,0.236,0.264,1.841,1.861,1.848,1.910,1.973,19.706,67.207,47.501,14.063,54.163,4.111,210.939,4477.802,2.126,1.766,2106.406,2534.864
3470.000,57.297,46.121,13.529,2.508,68.361,39.735,30.565,113.263,3.840,18.666,9.563,5.925,15.991,49.820,38.953,0.234,0.261,1.840,1.859,1.847,1.908,1.971,19.648,66.906,47.259,13.903,54.163,4.224,208.550,4458.690,2.122,1.759,2101.269,2534.136
3470.125,57.498,46.317,13.023,2.497,68.757,39.355,30.131,108.075,3.711,17.989,9.961,5.986,16.081,49.096,38.953,0.231,0.258,1.838,1.857,1.845,1.906,1.969,19.505,66.471,46.967,13.620,54.162,4.394,204.302,4433.038,2.118,1.752,2092.656,2530.341
3470.250,57.300,46.243,12.519,2.483,69.035,38.910,29.796,103.654,3.631,16.845,10.391,6.036,16.226,48.630,38.952,0.230,0.257,1.837,1.856,1.843,1.904,1.967,19.295,66.091,46.796,13.285,54.161,4.572,199.282,4415.191,2.114,1.750,2088.074,2523.650
3470.375,57.159,46.293,12.277,2.476,69.198,38.677,29.709,99.783,3.574,15.437,10.795,6.065,16.464,48.367,38.952,0.230,0.257,1.837,1.857,1.843,1.904,1.967,19.182,65.857,46.675,13.150,54.161,4.734,197.256,4404.766,2.107,1.748,2090.355,2520.024
3470.500,57.077,46.424,12.386,2.478,69.208,38.711,29.896,96.471,3.586,14.200,10.985,6.080,16.816,48.438,38.951,0.231,0.257,1.839,1.858,1.844,1.905,1.967,19.189,65.837,46.648,13.282,54.160,4.808,199.223,4404.093,2.099,1.748,2098.444,2519.587
3470.625,57.189,46.591,12.805,2.487,69.052,39.015,30.221,94.393,3.596,13.562,10.993,6.074,17.120,48.782,38.951,0.231,0.257,1.840,1.859,1.845,1.906,1.968,19.330,66.051,46.721,13.620,54.159,4.811,204.303,4414.061,2.095,1.749,2106.503,2523.931
3470.750,57.363,46.556,13.458,2.504,68.792,39.451,30.496,96.245,3.629,13.643,10.727,6.037,17.262,49.466,38.950,0.232,0.259,1.841,1.860,1.846,1.907,1.969,19.533,66.466,46.933,14.084,54.159,4.707,211.254,4430.763,2.104,1.752,2106.307,2528.585
3470.875,57.574,46.423,14.085,2.523,68.594,39.836,30.626,101.804,3.751,14.190,10.235,5.991,17.182,50.146,38.950,0.232,0.260,1.842,1.860,1.846,1.907,1.968,19.717,66.871,47.154,14.505,54.158,4.508,217.578,4443.547,2.117,1.756,2098.864,2531.064
3471.000,57.604,46.126,14.366,2.533,68.500,39.961,30.542,106.935,3.888,14.965,9.739,5.960,16.912,50.585,38.949,0.233,0.261,1.841,1.859,1.845,1.905,1.967,19.773,67.104,47.330,14.648,54.157,4.300,219.716,4449.632,2.132,1.759,2087.284,2529.463
3471.125,57.299,45.650,14.410,2.536,68.423,39.877,30.416,111.637,3.985,15.595,9.471,5.948,16.686,50.968,38.949,0.234,0.264,1.839,1.857,1.843,1.903,1.964,19.708,67.221,47.513,14.600,54.157,4.184,218.999,4454.666,2.144,1.765,2077.984,2523.952
3471.250,56.713,44.981,14.356,2.533,68.292,39.674,30.287,113.142,4.025,16.013,9.416,5.938,16.578,51.432,38.948,0.237,0.267,1.837,1.855,1.841,1.901,1.962,19.566,67.312,47.746,14.454,54.156,4.160,216.816,4463.205,2.156,1.774,2070.542,2516.129
3471.375,56.330,44.630,14.266,2.529,68.229,39.521,30.232,111.401,4.007,16.285,9.489,5.936,16.592,51.632,38.948,0.239,0.269,1.834,1.852,1.838,1.898,1.959,19.465,67.317,47.853,14.339,54.155,4.192,215.090,4467.295,2.159,1.779,2068.779,2511.516
3471.500,56.217,44.609,14.268,2.530,68.264,39.478,30.268,110.422,3.927,16.649,9.513,5.960,16.665,51.677,38.947,0.239,0.269,1.832,1.850,1.836,1.896,1.957,19.436,67.287,47.851,14.357,54.155,4.202,215.353,4465.028,2.157,1.779,2070.339,2509.218
3471.625,56.392,44.835,14.406,2.537,68.385,39.546,30.330,108.284,3.827,17.089,9.531,6.001,16.794,51.648,38.947,0.238,0.268,1.831,1.849,1.834,1.894,1.955,19.481,67.256,47.775,14.527,54.154,4.210,217.902,4457.097,2.152,1.777,2071.218,2508.785
3471.750,56.455,44.958,14.656,2.544,68.354,39.702,30.511,110.539,3.796,17.707,9.390,6.039,16.897,51.826,38.946,0.239,0.268,1.830,1.848,1.834,1.893,1.954,19.553,67.350,47.797,14.732,54.153,4.148,220.973,4459.129,2.149,1.777,2075.234,2509.789
3471.875,56.072,44.678,14.937,2.548,68.052,39.849,30.805,114.148,3.792,18.306,9.166,6.058,16.920,52.378,38.946,0.241,0.271,1.830,1.847,1.833,1.893,1.953,19.580,67.610,48.030,14.844,54.153,4.048,222.658,4478.924,2.150,1.784,2082.815,2509.934
3472.000,55.385,44.119,15.107,2.543,67.584,39.918,31.094,114.282,3.786,18.332,9.168,6.048,16.909,53.052,38.945,0.246,0.276,1.829,1.846,1.832,1.892,1.953,19.544,67.917,48.373,14.795,54.152,4.049,221.925,4509.962,2.156,1.797,2092.042,2509.790
3472.125,54.752,43.580,15.182,2.536,67.118,39.961,31.322,113.367,3.810,18.079,9.237,6.002,16.808,53.601,38.945,0.250,0.280,1.828,1.846,1.832,1.891,1.952,19.503,68.193,48.691,14.667,54.151,4.080,220.001,4541.240,2.162,1.809,2100.254,2510.650
3472.250,54.527,43.328,15.202,2.533,66.896,39.999,31.390,111.124,3.820,17.631,9.428,5.952,16.624,53.821,38.944,0.251,0.282,1.828,1.846,1.831,1.891,1.952,19.497,68.338,48.840,14.582,54.151,4.165,218.731,4556.328,2.168,1.814,2102.069,2511.799
3472.375,54.671,43.324,15.187,2.535,66.913,40.028,31.306,108.288,3.768,17.309,9.669,5.919,16.355,53.761,38.944,0.251,0.281,1.828,1.846,1.832,1.892,1.953,19.523,68.362,48.838,14.551,54.150,4.270,218.272,4555.159,2.172,1.813,2097.253,2512.518
3472.500,54.915,43.435,15.172,2.539,67.000,40.077,31.228,107.613,3.785,17.057,9.815,5.909,16.025,53.614,38.943,0.249,0.280,1.830,1.848,1.834,1.894,1.955,19.567,68.355,48.788,14.549,54.149,4.333,218.228,4549.258,2.174,1.810,2092.452,2513.238
3472.625,54.930,43.508,15.013,2.539,67.066,40.047,31.228,107.078,3.791,16.746,9.975,5.926,15.650,53.417,38.943,0.249,0.280,1.833,1.851,1.837,1.897,1.958,19.555,68.296,48.740,14.436,54.148,4.400,216.533,4544.783,2.171,1.809,2093.347,2512.520
3472.750,54.769,43.530,14.767,2.534,67.083,39.960,31.279,105.672,3.742,16.538,10.159,5.966,15.371,53.217,38.942,0.250,0.280,1.836,1.854,1.841,1.901,1.961,19.504,68.210,48.706,14.252,54.148,4.477,213.784,4543.603,2.165,1.809,2098.651,2511.514
3472.875,54.419,43.388,14.628,2.531,67.038,39.856,31.364,103.791,3.716,16.161,10.392,6.005,15.266,53.261,38.942,0.251,0.281,1.838,1.857,1.843,1.903,1.964,19.427,68.178,48.751,14.127,54.147,4.573,211.910,4546.660,2.161,1.813,2103.981,2508.359
3473.000,54.174,43.237,14.748,2.535,67.000,39.842,31.453,102.799,3.671,16.028,10.516,5.998,15.325,53.532,38.941,0.253,0.283,1.839,1.858,1.845,1.904,1.965,19.399,68.234,48.835,14.201,54.146,4.623,213.017,4549.252,2.161,1.816,2105.295,2504.637
3473.125,54.158,43.227,14.856,2.539,67.066,39.827,31.445,100.071,3.561,15.853,10.682,5.895,15.489,53.643,38.941,0.253,0.283,1.839,1.858,1.845,1.905,1.966,19.391,68.224,48.833,14.309,54.146,4.689,214.629,4544.784,2.161,1.816,2103.281,2502.066
3473.250,54.479,43.476,14.878,2.542,67.222,39.857,31.370,98.410,3.470,16.280,10.648,5.768,15.610,53.437,38.940,0.251,0.281,1.838,1.858,1.845,1.905,1.966,19.433,68.141,48.708,14.395,54.145,4.676,215.927,4534.230,2.159,1.811,2100.462,2503.490
3473.375,54.978,43.934,14.668,2.538,67.472,39.832,31.220,100.992,3.452,17.441,10.267,5.688,15.686,52.837,38.940,0.248,0.277,1.838,1.857,1.845,1.905,1.966,19.469,67.917,48.448,14.351,54.144,4.522,215.263,4517.437,2.152,1.802,2099.154,2507.494
3473.500,55.413,44.419,14.383,2.533,67.736,39.771,31.102,103.808,3.450,18.587,9.861,5.656,15.711,52.165,38.939,0.245,0.274,1.837,1.857,1.845,1.905,1.966,19.485,67.652,48.167,14.254,54.144,4.352,213.814,4499.829,2.142,1.792,2100.458,2510.936
3473.625,55.787,44.799,14.398,2.538,67.948,39.821,31.080,108.490,3.463,19.949,9.381,5.613,15.723,51.868,38.939,0.243,0.272,1.836,1.857,1.845,1.905,1.966,19.541,67.536,47.995,14.357,54.143,4.144,215.361,4485.802,2.136,1.786,2099.757,2512.088
3473.750,55.862,44.947,14.533,2.546,68.090,39.851,31.140,111.569,3.557,20.339,9.104,5.559,15.782,51.905,38.938,0.243,0.271,1.835,1.856,1.844,1.904,1.965,19.560,67.502,47.942,14.520,54.142,4.020,217.803,4476.419,2.132,1.784,2099.656,2509.218
3473.875,55.768,44.930,14.615,2.551,68.149,39.830,31.185,113.371,3.634,20.188,9.062,5.549,15.864,52.025,38.938,0.243,0.271,1.834,1.855,1.844,1.904,1.965,19.543,67.493,47.950,14.607,54.142,4.001,219.105,4472.535,2.130,1.785,2099.857,2505.924
3474.000,55.581,44.815,14.573,2.550,68.167,39.737,31.172,111.999,3.678,18.932,9.371,5.579,15.974,52.094,38.937,0.244,0.272,1.835,1.857,1.846,1.906,1.968,19.486,67.455,47.969,14.580,54.141,4.140,218.694,4471.395,2.129,1.786,2100.057,2502.921
3474.125,55.191,44.493,14.410,2.542,68.122,39.529,31.078,110.425,3.751,17.852,9.621,5.612,16.176,52.203,38.937,0.245,0.273,1.841,1.863,1.852,1.912,1.974,19.361,67.397,48.036,14.429,54.140,4.249,216.440,4474.355,2.131,1.791,2099.255,2498.791
3474.250,54.829,44.127,14.345,2.536,68.023,39.377,30.992,110.686,3.780,17.094,9.804,5.642,16.391,52.427,38.936,0.247,0.275,1.849,1.871,1.860,1.921,1.983,19.264,67.410,48.146,14.334,54.140,4.328,215.013,4480.846,2.137,1.796,2097.050,2495.441
3474.375,54.444,43.720,14.473,2.535,67.848,39.329,31.003,109.135,3.783,16.154,10.097,5.666,16.612,52.878,38.936,0.249,0.278,1.857,1.879,1.869,1.930,1.992,19.207,67.537,48.330,14.361,54.139,4.451,215.418,4492.376,2.144,1.803,2095.446,2492.223
3474.500,54.029,43.324,14.655,2.536,67.681,39.294,31.060,110.245,3.794,16.300,10.061,5.670,16.856,53.385,38.936,0.251,0.280,1.865,1.887,1.877,1.937,2.000,19.154,67.675,48.521,14.434,54.138,4.437,216.513,4503.501,2.150,1.810,2094.845,2488.167
3474.625,53.935,43.233,14.783,2.539,67.670,39.295,31.081,111.788,3.806,16.484,9.955,5.662,17.020,53.587,38.935,0.252,0.281,1.870,1.893,1.882,1.943,2.006,19.146,67.715,48.569,14.531,54.138,4.392,217.960,4504.203,2.151,1.812,2093.748,2486.050
3474.750,54.073,43.271,14.650,2.538,67.812,39.201,30.900,114.313,3.726,16.968,9.927,5.660,16.961,53.382,38.935,0.251,0.280,1.873,1.895,1.884,1.945,2.008,19.119,67.605,48.486,14.464,54.137,4.380,216.957,4494.763,2.153,1.809,2087.685,2484.783
3474.875,54.403,43.349,14.323,2.534,68.048,39.033,30.518,116.853,3.669,17.163,9.949,5.656,16.692,52.897,38.934,0.248,0.278,1.873,1.895,1.884,1.945,2.007,19.078,67.405,48.326,14.258,54.136,4.390,213.867,4479.170,2.158,1.803,2075.451,2484.361
3475.000,54.974,43.518,14.110,2.531,68.222,39.005,30.139,116.777,3.587,17.047,10.094,5.621,16.328,52.415,38.934,0.244,0.275,1.872,1.894,1.883,1.944,2.006,19.119,67.296,48.177,14.115,54.136,4.451,211.718,4467.760,2.167,1.796,2061.405,2488.159
3475.125,55.673,43.869,14.095,2.533,68.299,39.174,29.961,114.561,3.441,17.110,10.313,5.565,16.021,52.017,38.933,0.241,0.272,1.870,1.891,1.880,1.940,2.003,19.256,67.299,48.043,14.120,54.135,4.541,211.807,4462.759,2.173,1.788,2053.589,2496.228
3475.250,56.389,44.313,14.354,2.541,68.299,39.511,29.988,112.378,3.328,17.639,10.324,5.527,15.892,51.847,38.933,0.238,0.270,1.864,1.885,1.873,1.934,1.997,19.466,67.419,47.953,14.339,54.134,4.546,215.089,4462.756,2.176,1.781,2050.992,2505.777
3475.375,57.060,44.800,14.735,2.550,68.205,39.946,30.174,112.231,3.257,18.510,10.155,5.540,15.853,51.792,38.932,0.236,0.268,1.855,1.876,1.864,1.925,1.987,19.715,67.614,47.900,14.639,54.134,4.476,219.584,4468.886,2.176,1.775,2054.156,2517.128
3475.500,57.566,45.317,14.990,2.555,68.070,40.344,30.472,115.851,3.310,19.711,9.734,5.595,15.789,51.641,38.932,0.235,0.266,1.845,1.865,1.853,1.913,1.976,19.933,67.766,47.833,14.839,54.133,4.298,222.581,4477.773,2.169,1.771,2064.876,2528.869
3475.625,57.263,45.227,14.929,2.551,67.948,40.335,30.658,121.372,3.392,20.777,9.296,5.668,15.687,51.722,38.931,0.236,0.267,1.836,1.856,1.844,1.905,1.967,19.900,67.800,47.900,14.752,54.132,4.106,221.285,4485.785,2.163,1.774,2073.660,2528.444
3475.750,56.400,44.654,14.708,2.545,67.833,40.047,30.726,127.504,3.568,21.436,8.853,5.715,15.581,52.054,38.931,0.240,0.271,1.830,1.850,1.838,1.899,1.961,19.695,67.781,48.086,14.507,54.132,3.904,217.604,4493.362,2.162,1.784,2078.180,2518.737
3475.875,55.692,44.194,14.555,2.541,67.781,39.798,30.770,133.484,3.751,21.905,8.457,5.710,15.540,52.346,38.930,0.244,0.274,1.828,1.848,1.835,1.896,1.959,19.522,67.749,48.227,14.344,54.131,3.718,215.167,4496.817,2.161,1.792,2080.939,2509.512
3476.000,55.537,44.131,14.546,2.542,67.819,39.731,30.789,136.090,3.953,21.754,8.193,5.657,15.605,52.414,38.930,0.244,0.274,1.828,1.848,1.835,1.896,1.959,19.479,67.715,48.236,14.351,54.130,3.591,215.261,4494.289,2.159,1.793,2081.730,2506.352
3476.125,55.842,44.341,14.665,2.543,67.788,39.879,30.820,135.144,4.145,21.430,7.995,5.610,15.740,52.338,38.929,0.243,0.273,1.831,1.851,1.838,1.900,1.963,19.571,67.762,48.191,14.455,54.129,3.493,216.825,4496.357,2.159,1.790,2082.622,2511.801
3476.250,56.172,44.712,14.814,2.542,67.674,40.134,31.035,131.588,4.278,20.823,7.940,5.598,15.897,52.209,38.929,0.242,0.272,1.835,1.855,1.842,1.904,1.967,19.710,67.844,48.134,14.580,54.129,3.465,218.696,4503.969,2.153,1.787,2092.051,2521.031
